328.0800	328.1200	1999.8611	327.9600	328.2000	Undefined	4.0404
329.2800	329.2800	1499.8959	329.1600	329.4000	0.1800	3.0303
383.1600	383.1600	4999.6528	382.8000	383.2800	0.1667	10.1010
408.0000	407.9640	1.0499e4	407.6400	408.3600	0.2790	21.2121
408.9600	408.9750	3499.7568	408.8400	409.0800	Undefined	7.0707
410.0400	410.0400	7499.4790	409.9200	410.2800	0.1510	15.1515
425.8800	425.9242	6499.5483	425.6400	426.2400	0.3387	13.1313
426.9600	426.9600	3499.7568	426.7200	427.0800	0.1890	7.0707
427.9200	427.9600	3999.7222	427.8000	428.1600	0.2480	8.0808
444.9600	444.9600	999.9305	444.8400	444.9600	Undefined	2.0202
461.0400	460.9200	1999.8611	460.9200	461.1600	Undefined	4.0404
461.2800	461.2800	999.9305	461.1600	461.2800	Undefined	2.0202
462.0000	461.9550	2499.8264	461.7600	462.1200	0.2550	5.0505
462.8400	462.9514	6499.5483	462.6000	463.3200	0.4617	13.1313
480.9600	480.9333	2499.8264	480.8400	481.2000	Undefined	5.0505
512.1600	512.1600	999.9305	512.0400	512.1600	Undefined	2.0202
674.8800	674.7600	999.9305	674.7600	675.0000	Undefined	2.0202
729.9600	729.9600	7499.4790	729.7200	730.3200	0.2125	15.1515
809.8800	809.8751	4.9497e4	809.5200	810.2400	0.4719	100.0000
