68.2800	68.2800	1.8360e4	68.2800	68.4000	Undefined	1.3496
68.5200	68.5200	1.8360e4	68.4000	68.5200	0.2043	1.3496
68.8800	68.9287	5.7949e4	68.6400	69.1200	0.2670	4.2595
70.9200	70.9200	4.3034e4	70.8000	71.1600	0.1785	3.1631
72.4800	72.4800	2.4673e4	72.4800	72.6000	Undefined	1.8136
79.0800	79.0311	1.8360e4	78.7200	79.2000	0.3273	1.3496
79.9200	79.8940	1.5317e5	79.4400	80.1600	0.2812	11.2589
80.4000	80.4000	2.7541e4	80.2800	80.4000	Undefined	2.0243
80.8800	80.9000	1.4337e4	80.7600	81.1200	0.2550	1.0538
84.3600	84.3600	2.1806e4	84.3600	84.4800	Undefined	1.6028
84.9600	85.0142	7.9759e5	84.4800	85.4400	0.2677	58.6259
85.6800	85.6800	2.4095e4	85.5600	85.6800	Undefined	1.7711
87.0000	86.9834	1.8189e5	86.5200	87.1200	0.2372	13.3698
101.0400	101.0400	7.8021e4	100.9200	101.1600	0.1577	5.7348
102.8400	102.8400	2.6963e4	102.8400	102.9600	Undefined	1.9819
102.8400	103.0800	2.6963e4	102.8400	103.0800	Undefined	1.3920
111.1200	111.1200	1.8360e4	111.0000	111.2400	0.1787	1.3496
113.0400	113.0891	8.1248e5	112.6800	113.4000	0.2438	59.7206
114.4800	114.4800	2.1806e4	114.4800	114.7200	Undefined	1.6028
115.0800	115.0800	1.3605e6	114.7200	115.3200	0.1929	100.0000
115.5600	115.5272	3.4431e4	115.4400	115.9200	Undefined	2.5308
129.1200	129.1200	1.0616e5	129.0000	129.2400	0.1573	7.8033
131.1600	131.1600	2.8459e5	130.8000	131.4000	0.1933	20.9182
131.6400	131.5933	1.8938e4	131.5200	131.7600	Undefined	1.3920
144.9600	144.9600	1.8938e4	144.9600	145.0800	Undefined	1.3920
157.0800	157.0834	1.9854e5	156.8400	157.3200	0.1967	14.5936
157.5600	157.5600	1.5493e4	157.4400	157.6800	0.1749	1.1388
175.2000	175.1401	1.3167e6	174.4800	175.6800	0.2805	96.7848
175.9200	175.9390	2.2940e4	175.8000	176.1600	Undefined	1.6862
