71.0400	70.9200	5205.5210	70.9200	71.0400	Undefined	8.1081
72.9600	72.9600	1.0411e4	72.9600	73.0800	Undefined	16.2162
78.6000	78.6000	5205.5210	78.4800	78.6000	Undefined	8.1081
78.9600	78.9600	8675.8682	78.8400	79.0800	0.2000	13.5135
80.6400	80.6400	5205.5210	80.6400	80.7600	Undefined	8.1081
82.9200	82.9200	8675.8682	82.9200	83.0400	Undefined	13.5135
87.0000	87.0000	6940.6943	87.0000	87.1200	Undefined	10.8108
96.9600	96.9600	1.2146e4	96.7200	96.9600	Undefined	18.9189
99.0000	99.0000	6940.6943	99.0000	99.1200	Undefined	10.8108
101.0400	101.0400	8675.8682	101.0400	101.1600	Undefined	13.5135
117.1200	117.0436	8675.8682	116.8800	117.2400	Undefined	13.5135
127.0800	127.0800	1.3881e4	126.9600	127.3200	0.2160	21.6216
133.2000	133.2000	5205.5210	132.9600	133.2000	Undefined	8.1081
145.2000	145.2000	2.2557e4	144.9600	145.3200	0.1823	35.1351
179.1600	179.1000	6940.6943	178.9200	179.1600	Undefined	10.8108
199.2000	199.2000	3470.3472	199.0800	199.2000	Undefined	5.4054
205.0800	205.0800	1.7352e4	204.9600	205.2000	0.1750	27.0270
215.2800	215.2800	5205.5210	215.1600	215.2800	Undefined	8.1081
217.3200	217.0800	3470.3472	217.0800	217.3200	Undefined	5.4054
259.2000	259.1400	5205.5210	258.9600	259.4400	0.3900	8.1081
277.2000	277.1809	6.4201e4	276.8400	277.4400	0.2580	100.0000
277.5600	277.5600	8675.8682	277.4400	277.6800	Undefined	13.5135
