134.1600	134.1600	5955.4688	133.9200	134.1600	Undefined	2.6669
159.0000	159.0000	5205.5208	158.7600	159.1200	0.1885	2.3311
261.0000	261.0000	6396.6147	261.0000	261.1200	Undefined	2.8645
272.8800	272.8800	3837.9688	272.8800	273.2400	Undefined	1.7187
328.0800	328.0793	1.5440e4	327.8400	328.3200	0.2269	6.9143
334.9200	334.9200	2558.6458	334.9200	335.0400	Undefined	1.1458
346.0800	346.0800	7234.7915	345.9600	346.0800	Undefined	3.2398
346.4400	346.4400	3837.9688	346.3200	346.4400	Undefined	1.7187
381.0000	381.0000	1.3190e4	380.7600	381.1200	0.1642	5.9068
381.3600	381.3146	3837.9688	381.1200	381.4800	Undefined	1.7187
399.1200	399.1279	4367.3438	398.8800	399.3600	0.2326	1.9557
408.0000	407.9957	8.1656e4	407.5200	408.3600	0.4134	36.5666
419.0400	419.0400	2867.4479	418.9200	419.0400	Undefined	1.2841
426.0000	425.9017	4.7820e4	425.6400	426.2400	0.4120	21.4145
426.3600	426.3600	8205.3125	426.2400	426.4800	Undefined	3.6744
461.0400	461.0169	4.4909e4	460.6800	461.5200	0.4126	20.1106
478.9200	478.9609	1.9587e4	478.5600	479.2800	0.3977	8.7712
487.9200	487.9200	5117.2915	487.9200	488.0400	Undefined	2.2916
510.0000	510.0215	3837.9688	509.8800	510.1200	Undefined	1.7187
541.0800	541.0800	2558.6458	541.0800	541.2000	Undefined	1.1458
574.9200	574.9200	2558.6458	574.9200	575.1600	Undefined	1.1458
617.8800	617.8500	3837.9688	617.7600	618.0000	Undefined	1.7187
672.9600	672.9600	6396.6147	672.8400	673.0800	0.1491	2.8645
673.2000	673.2000	2558.6458	673.0800	673.2000	Undefined	1.1458
709.9200	709.9200	7455.3647	709.6800	709.9200	Undefined	3.3386
727.9200	727.9532	4.3453e4	727.5600	728.2800	0.2762	19.4587
789.8400	789.8367	3088.0208	789.7200	789.9600	Undefined	1.3829
807.9600	807.8805	2.2331e5	807.3600	808.4400	0.3770	100.0000
