58.4400	666.6667	0.9174
58.6800	333.3333	0.4587
58.8000	666.6667	0.9174
58.9200	1000.0000	1.3761
59.0400	666.6667	0.9174
68.7600	333.3333	0.4587
69.0000	1000.0000	1.3761
69.1200	333.3333	0.4587
69.2400	666.6667	0.9174
70.3200	333.3333	0.4587
70.4400	1333.3334	1.8349
70.5600	2000.0000	2.7523
70.6800	2000.0000	2.7523
70.8000	3333.3333	4.5872
70.9200	5666.6665	7.7982
71.0400	6666.6665	9.1743
71.1600	7666.6665	10.5505
71.2800	333.3333	0.4587
71.4000	1000.0000	1.3761
71.5200	1000.0000	1.3761
71.6400	333.3333	0.4587
71.7600	1333.3334	1.8349
71.8800	333.3333	0.4587
72.0000	333.3333	0.4587
72.1200	333.3333	0.4587
72.2400	7000.0000	9.6330
72.3600	2.0667e4	28.4404
72.4800	2.4000e4	33.0275
72.6000	5.0333e4	69.2661
72.7200	6.7000e4	92.2018
72.8400	5.2333e4	72.0183
72.9600	1.8667e4	25.6881
73.0800	1.4333e4	19.7248
73.2000	1.4000e4	19.2661
73.3200	7333.3335	10.0917
73.4400	1.0667e4	14.6789
73.5600	6333.3335	8.7156
73.6800	5000.0000	6.8807
73.8000	3666.6667	5.0459
73.9200	1000.0000	1.3761
74.0400	333.3333	0.4587
74.1600	666.6667	0.9174
74.2800	1000.0000	1.3761
74.4000	2333.3333	3.2110
74.5200	1333.3334	1.8349
74.6400	1000.0000	1.3761
74.7600	666.6667	0.9174
74.8800	2000.0000	2.7523
75.0000	1.2000e4	16.5138
75.1200	1000.0000	1.3761
75.2400	1000.0000	1.3761
75.3600	666.6667	0.9174
75.4800	333.3333	0.4587
75.7200	666.6667	0.9174
75.8400	333.3333	0.4587
75.9600	1333.3334	1.8349
76.0800	1666.6666	2.2936
76.2000	333.3333	0.4587
76.4400	333.3333	0.4587
76.6800	1000.0000	1.3761
76.8000	1333.3334	1.8349
77.1600	1666.6666	2.2936
77.2800	1000.0000	1.3761
77.4000	666.6667	0.9174
77.6400	333.3333	0.4587
81.0000	333.3333	0.4587
83.6400	1000.0000	1.3761
83.8800	333.3333	0.4587
86.0400	333.3333	0.4587
86.4000	666.6667	0.9174
86.5200	2000.0000	2.7523
86.6400	333.3333	0.4587
86.7600	1333.3334	1.8349
86.8800	8333.3330	11.4679
87.0000	1.6000e4	22.0183
87.1200	8000.0000	11.0092
87.2400	2000.0000	2.7523
87.3600	666.6667	0.9174
87.4800	666.6667	0.9174
88.2000	666.6667	0.9174
89.2800	333.3333	0.4587
89.6400	333.3333	0.4587
98.5200	333.3333	0.4587
98.6400	2666.6667	3.6697
98.7600	5000.0000	6.8807
98.8800	2.0333e4	27.9817
99.0000	3.7000e4	50.9174
99.1200	1.1000e4	15.1376
99.2400	3333.3333	4.5872
99.3600	2333.3333	3.2110
99.6000	333.3333	0.4587
99.7200	7666.6665	10.5505
99.8400	1.8667e4	25.6881
99.9600	2.5000e4	34.4037
100.0800	4666.6665	6.4220
100.5600	666.6667	0.9174
114.8400	333.3333	0.4587
116.2800	333.3333	0.4587
116.4000	666.6667	0.9174
116.5200	1333.3334	1.8349
116.6400	1333.3334	1.8349
116.7600	1.0333e4	14.2202
116.8800	3.2000e4	44.0367
117.0000	7.2667e4	100.0000
117.1200	4.2000e4	57.7982
117.2400	8333.3330	11.4679
117.3600	2333.3333	3.2110
117.4800	1333.3334	1.8349
117.6000	3000.0000	4.1284
117.7200	666.6667	0.9174
117.8400	1333.3334	1.8349
118.0800	333.3333	0.4587
121.8000	333.3333	0.4587
123.2400	666.6667	0.9174
124.0800	333.3333	0.4587
