78.4800	78.5200	7175.9722	78.3600	78.6000	0.2400	6.3492
78.9600	78.9480	1.1302e5	78.6000	79.0800	0.2137	100.0000
87.0000	87.0000	8969.9648	86.8800	87.0000	Undefined	7.9365
96.9600	96.9420	6.0996e4	96.6000	97.2000	0.2455	53.9683
179.0400	179.0400	2.5116e4	178.8000	179.2800	0.2771	22.2222
198.9600	198.9600	5381.9790	198.9600	199.0800	Undefined	4.7619
201.1200	201.1000	1.0764e4	201.0000	201.2400	Undefined	9.5238
217.2000	217.2000	3587.9861	217.0800	217.2000	Undefined	3.1746
243.0000	243.0000	5381.9790	243.0000	243.1200	Undefined	4.7619
243.2400	243.2400	3587.9861	243.1200	243.2400	Undefined	3.1746
261.1200	261.1100	7.8936e4	260.8800	261.3600	0.2441	69.8413
261.6000	261.5700	5381.9790	261.4800	261.7200	0.2400	4.7619
