58.6800	58.6800	666.6667	58.6800	58.9200	Undefined	3.7383
59.0400	59.0400	333.3333	58.9200	59.0400	Undefined	1.8692
60.0000	60.0000	333.3333	59.8800	60.0000	Undefined	1.8692
63.9600	63.9600	666.6667	63.8400	63.9600	Undefined	3.7383
86.4000	86.4000	500.0000	86.4000	86.5200	Undefined	2.8037
87.0000	87.0180	8499.9998	86.5200	87.2400	0.2486	47.6636
87.4800	87.4800	1166.6667	87.2400	87.6000	0.1890	6.5421
87.9600	87.9883	1.7833e4	87.6000	88.2000	0.2277	100.0000
88.4400	88.4100	500.0000	88.3200	88.5600	0.2400	2.8037
90.9600	90.9600	333.3333	90.8400	90.9600	Undefined	1.8692
120.1200	120.1200	500.0000	120.0000	120.1200	Undefined	2.8037
148.0800	148.1314	1333.3333	147.9600	148.3200	0.2760	7.4766
