72.9600	72.9600	6.3260e4	72.8400	73.0800	0.1446	9.6774
84.9600	84.9643	1.8978e5	84.8400	85.3200	0.1995	29.0323
87.0000	86.9640	1.9681e5	86.7600	87.2400	0.2463	30.1075
102.9600	102.9065	2.8819e5	102.7200	103.0800	0.2511	44.0860
111.0000	111.0300	4.8500e5	110.7600	111.3600	0.2484	74.1935
111.7200	111.7200	2.1087e4	111.6000	111.7200	Undefined	3.2258
117.1200	117.1200	2.8116e4	117.0000	117.1200	Undefined	4.3011
129.0000	129.0000	2.1087e4	128.8800	129.0000	Undefined	3.2258
173.0400	173.0400	8.4347e4	173.0400	173.2800	Undefined	12.9032
173.4000	173.4000	2.8116e4	173.2800	173.4000	Undefined	4.3011
191.1600	191.1979	6.5369e5	190.9200	191.6400	0.2992	100.0000
