61.6800	61.6800	1000.0000	61.5600	61.6800	0.1800	10.7143
61.9200	61.9200	4666.6665	61.8000	62.0400	0.1696	50.0000
78.8400	78.8600	1666.6666	78.7200	78.9600	Undefined	17.8571
87.0000	87.0000	1666.6666	86.8800	87.0000	Undefined	17.8571
96.9600	96.9600	5000.0000	96.7200	97.0800	0.1875	53.5714
102.9600	102.9200	1333.3334	102.8400	103.0800	Undefined	14.2857
111.9600	111.9600	1000.0000	111.9600	112.0800	Undefined	10.7143
159.1200	159.1200	666.6667	159.0000	159.2400	0.2400	7.1429
172.0800	172.0800	1000.0000	172.0800	172.2000	Undefined	10.7143
191.0400	191.0400	1333.3334	191.0400	191.1600	Undefined	14.2857
215.2800	215.2800	666.6667	215.1600	215.4000	0.2400	7.1429
228.4800	228.4800	666.6667	228.3600	228.4800	Undefined	7.1429
286.0800	286.0800	1000.0000	286.0800	286.3200	Undefined	10.7143
288.3600	288.3600	666.6667	288.2400	288.3600	Undefined	7.1429
304.0800	304.0800	1333.3334	303.9600	304.0800	Undefined	14.2857
330.2400	330.1800	1000.0000	330.0000	330.3600	0.3000	10.7143
348.1200	348.1050	9333.3330	347.8800	348.4800	0.2700	100.0000
