78.4800	78.4800	8205.3125	78.4800	78.6000	Undefined	12.3288
78.9600	78.9130	5.1055e4	78.8400	79.2000	Undefined	76.7123
79.4400	79.4400	1823.4027	79.3200	79.5600	0.2400	2.7397
96.2400	96.2400	1823.4027	96.2400	96.3600	Undefined	2.7397
96.9600	96.9600	3.4645e4	96.7200	97.0800	0.1362	52.0548
111.1200	111.1200	7293.6108	110.8800	111.1200	Undefined	10.9589
115.0800	115.0800	3646.8054	114.9600	115.0800	Undefined	5.4795
133.0800	133.0800	7293.6108	132.9600	133.2000	0.1760	10.9589
138.9600	138.9600	5470.2085	138.8400	139.2000	0.1920	8.2192
159.0000	159.0200	1.3676e4	158.8800	159.2400	0.2143	20.5479
193.2000	193.2000	1823.4027	193.0800	193.2000	Undefined	2.7397
211.2000	211.2000	5470.2085	210.8400	211.2000	Undefined	8.2192
241.0800	241.0313	1.7322e4	240.8400	241.2000	0.2727	26.0274
279.9600	280.0000	3646.8054	279.8400	280.0800	Undefined	5.4795
304.9200	304.9200	1823.4027	304.9200	305.0400	Undefined	2.7397
323.0400	323.0604	6.6554e4	322.5600	323.5200	0.3620	100.0000
