61.9200	61.9200	4999.6528	61.8000	61.9200	Undefined	5.6818
71.0400	71.0400	1.0999e4	70.9200	71.0400	Undefined	12.5000
72.9600	72.9857	1.0999e4	72.7200	73.2000	0.2443	12.5000
78.9600	78.9029	2.1998e4	78.7200	79.0800	0.2933	25.0000
79.4400	79.4400	1999.8611	79.3200	79.4400	Undefined	2.2727
81.0000	81.0000	6999.5137	80.8800	81.0000	Undefined	7.9545
82.9200	82.9200	6999.5137	82.8000	83.2800	0.1540	7.9545
84.3600	84.3600	1999.8611	84.3600	84.4800	Undefined	2.2727
87.0000	87.0000	1.1999e4	86.8800	87.1200	0.1749	13.6364
96.9600	96.9420	1.6999e4	96.8400	97.0800	Undefined	19.3182
101.0400	100.9800	5999.5835	100.8000	101.1600	0.2820	6.8182
102.9600	102.9600	1999.8611	102.8400	102.9600	Undefined	2.2727
109.2000	109.0800	1999.8611	109.0800	109.2000	Undefined	2.2727
111.0000	111.0000	1999.8611	111.0000	111.1200	Undefined	2.2727
117.1200	117.0697	3.5998e4	116.7600	117.3600	0.2650	40.9091
127.0800	127.0800	2.7998e4	126.8400	127.2000	0.1724	31.8182
129.1200	129.1200	2999.7917	129.0000	129.1200	Undefined	3.4091
131.1600	131.1600	1999.8611	131.0400	131.1600	Undefined	2.2727
133.0800	133.0800	3999.7222	132.9600	133.0800	Undefined	4.5455
143.0400	143.0400	7999.4443	143.0400	143.1600	Undefined	9.0909
145.0800	145.0800	2.4998e4	144.8400	145.3200	0.1564	28.4091
153.1200	153.1200	2999.7917	153.1200	153.2400	Undefined	3.4091
159.1200	159.1200	1999.8611	159.1200	159.2400	Undefined	2.2727
161.0400	161.0400	1999.8611	160.9200	161.0400	Undefined	2.2727
173.1600	173.1600	1999.8611	173.0400	173.2800	0.2400	2.2727
179.1600	179.1120	5999.5835	178.9200	179.2800	0.2520	6.8182
195.0000	195.0000	1.1999e4	194.7600	195.2400	0.1600	13.6364
199.0800	199.0800	1999.8611	198.9600	199.2000	0.2400	2.2727
199.4400	199.4400	1999.8611	199.3200	199.4400	Undefined	2.2727
205.2000	205.1629	2.8998e4	204.9600	205.3200	0.2419	32.9545
205.6800	205.6800	3999.7222	205.5600	205.8000	Undefined	4.5455
215.1600	215.1600	3999.7222	215.0400	215.2800	0.1600	4.5455
217.3200	217.2600	1999.8611	217.0800	217.4400	Undefined	2.2727
239.2800	233.1600	1999.8611	233.0400	233.1600	Undefined	2.2727
241.2000	241.2000	1999.8611	241.0800	241.2000	Undefined	2.2727
259.4400	259.3350	5999.5835	258.9600	259.4400	Undefined	6.8182
277.2000	277.1813	8.7994e4	276.7200	277.5600	0.3722	100.0000
277.9200	277.9200	1999.8611	277.9200	278.0400	Undefined	2.2727
