78.8400	78.8880	1.2548e5	78.7200	78.9600	0.2400	3.4682
134.1600	134.1600	4.6009e5	133.8000	134.1600	Undefined	12.7168
159.0000	159.0174	3.3252e6	158.6400	159.4800	0.2341	91.9075
159.7200	159.7200	1.0457e5	159.6000	159.9600	Undefined	2.8902
174.9600	174.9600	1.4639e5	174.9600	175.0800	Undefined	4.0462
177.0000	177.0282	2.3004e5	176.7600	177.2400	0.3020	6.3584
214.0800	214.0800	1.6730e5	213.9600	214.2000	0.1371	4.6243
239.0400	238.9860	2.3004e5	238.8000	239.1600	0.2705	6.3584
239.2800	239.2800	6.2739e4	239.1600	239.4000	Undefined	1.7341
273.0000	272.9760	3.3461e5	272.8800	273.3600	Undefined	9.2486
273.2400	273.2400	1.8822e5	273.1200	273.3600	Undefined	5.2023
273.6000	273.6000	6.2739e4	273.6000	273.7200	Undefined	1.7341
328.2000	328.2000	2.0913e5	327.8400	328.3200	0.2057	5.7803
408.0000	408.0296	1.6730e6	407.5200	408.3600	0.3489	46.2428
408.6000	408.6000	4.1826e4	408.4800	408.7200	0.2400	1.1561
426.0000	426.0164	3.3461e5	425.7600	426.3600	0.4470	9.2486
488.0400	487.9440	8.3652e4	487.6800	488.0400	Undefined	2.3121
505.9200	505.9085	3.6180e6	505.4400	506.5200	0.4332	100.0000
