70.9200	70.9748	6.3149e5	70.3200	71.2800	0.2949	57.1429
71.6400	71.5543	2.1528e4	71.4000	71.6400	Undefined	1.9481
72.9600	72.9600	2.7269e5	72.4800	73.2000	0.2585	24.6753
74.4000	74.4000	1.4352e4	74.2800	74.4000	Undefined	1.2987
86.8800	86.8800	2.8704e4	86.8800	87.1200	Undefined	2.5974
88.9200	88.9708	1.0764e5	88.8000	89.1600	Undefined	9.7403
114.6000	114.6000	2.1528e4	114.6000	114.7200	Undefined	1.9481
115.0800	115.0390	1.1051e6	114.7200	115.2000	0.2564	100.0000
115.5600	115.5600	6.4584e4	115.4400	115.6800	0.1671	5.8442
133.0800	133.0800	7.2477e5	132.6000	133.5600	0.1770	65.5844
