61.9200	61.9200	2911.5626	61.9200	62.1600	Undefined	11.5385
72.9600	72.9600	2235.1389	72.8400	72.9600	Undefined	8.8578
78.3600	78.3600	2352.7778	78.2400	78.3600	Undefined	9.3240
78.9600	78.9600	1.0470e4	78.7200	78.9600	Undefined	41.4918
87.1200	87.0610	1764.5834	87.0000	87.2400	Undefined	6.9930
96.6000	96.6000	1676.3541	96.6000	96.7200	Undefined	6.6434
96.9600	96.9600	2.1469e4	96.7200	97.0800	0.1462	85.0816
98.0400	98.0400	5176.1111	98.0400	98.1600	Undefined	20.5128
99.0000	99.0000	1764.5834	98.8800	99.1200	0.1778	6.9930
100.0800	100.0200	1.0146e4	99.8400	100.0800	Undefined	40.2098
101.0400	100.9847	1.0440e4	100.6800	101.1600	0.2507	41.3753
125.1600	125.1600	1.4793e4	125.0400	125.2800	0.1554	58.6247
126.0000	126.0000	1117.5695	126.0000	126.1200	Undefined	4.4289
127.2000	127.1244	5705.4861	126.8400	127.3200	0.3451	22.6107
151.0800	151.0800	1705.7639	150.9600	151.2000	0.1808	6.7599
152.1600	152.1322	1.9381e4	151.6800	152.2800	0.2263	76.8065
152.5200	152.5200	2911.5626	152.4000	152.5200	Undefined	11.5385
159.0000	159.0000	2882.1528	159.0000	159.1200	Undefined	11.4219
165.3600	165.3600	3440.9375	165.0000	165.3600	Undefined	13.6364
166.0800	166.0800	2293.9584	165.9600	166.0800	Undefined	9.0909
168.1200	168.1810	1.4999e4	167.8800	168.4800	0.3471	59.4406
169.2000	169.2304	3470.3473	168.9600	169.3200	Undefined	13.7529
170.1600	170.1069	5117.2916	169.9200	170.2800	0.2582	20.2797
173.0400	173.0400	1117.5695	172.9200	173.0400	Undefined	4.4289
181.2000	181.2000	1705.7639	181.0800	181.2000	Undefined	6.7599
183.1200	183.1200	3440.9375	183.0000	183.3600	0.2360	13.6364
186.1200	186.1200	2823.3334	186.1200	186.2400	Undefined	11.1888
195.1200	195.1200	1705.7639	195.0000	195.1200	Undefined	6.7599
208.2000	208.1930	2.5234e4	207.9600	208.4400	0.3086	100.0000
208.8000	208.7969	2235.1389	208.6800	208.9200	Undefined	8.8578
222.0000	220.0800	1117.5695	219.9600	220.0800	Undefined	4.4289
227.1600	227.1600	3970.3125	226.9200	227.2800	0.1743	15.7343
227.5200	227.5200	1735.1736	227.2800	227.5200	0.2652	6.8765
227.7600	227.7600	1764.5834	227.6400	227.8800	0.1778	6.9930
240.2400	240.2787	1.0793e4	240.0000	240.4800	0.2535	42.7739
242.0400	242.0996	4029.1320	241.9200	242.2800	0.2746	15.9674
244.2000	244.2332	1.0793e4	243.9600	244.5600	0.1837	42.7739
252.1200	252.1724	1.4205e4	251.8800	252.4800	0.3091	56.2937
258.1200	258.1200	2293.9584	258.0000	258.2400	0.1600	9.0909
261.9600	261.9600	1117.5695	261.9600	262.2000	Undefined	4.4289
262.3200	262.3200	588.1945	262.2000	262.3200	Undefined	2.3310
270.1200	270.1695	3352.7083	270.0000	270.4800	0.3120	13.2867
280.2000	280.1976	1705.7639	279.9600	280.3200	Undefined	6.7599
294.2400	294.2400	1176.3889	294.2400	294.3600	Undefined	4.6620
296.0400	295.9200	588.1945	295.9200	296.1600	Undefined	2.3310
296.2800	296.2800	1146.9792	296.1600	296.2800	Undefined	4.5455
321.8400	321.8400	2940.9722	321.8400	321.9600	Undefined	11.6550
322.0800	322.0800	1676.3541	321.9600	322.0800	Undefined	6.6434
340.0800	340.0936	1.7322e4	339.7200	340.5600	0.4385	68.6480
