87.0000	87.0000	1.8116e4	86.8800	87.1200	0.1760	40.7407
87.4800	87.4800	4117.3608	87.3600	87.4800	Undefined	9.2593
88.0800	88.0560	2.6351e4	87.7200	88.3200	0.2320	59.2593
88.5600	88.5600	1646.9445	88.4400	88.5600	Undefined	3.7037
102.0000	101.9682	2.0587e4	101.7600	102.1200	0.2475	46.2963
102.9600	102.9480	7411.2500	102.7200	103.0800	0.2025	16.6667
103.9200	103.9625	2.5528e4	103.8000	104.2800	0.2644	57.4074
104.5200	104.5200	1646.9445	104.4000	104.6400	0.2400	3.7037
107.0400	107.0400	2470.4167	107.0400	107.1600	Undefined	5.5556
128.0400	128.0400	1.1529e4	127.9200	128.1600	0.1486	25.9259
130.0800	130.0800	4.4468e4	129.8400	130.3200	0.1581	100.0000
131.1600	131.1600	1646.9445	131.0400	131.1600	Undefined	3.7037
148.2000	148.1400	1.9763e4	147.9600	148.4400	0.3029	44.4444
