58.8000	58.6800	1411.6666	58.5600	58.9200	Undefined	1.3423
61.9200	61.9200	1.0588e4	61.5600	62.0400	0.1510	10.0671
72.9600	72.9400	3529.1667	72.8400	73.0800	Undefined	3.3557
75.0000	75.0000	2117.5000	75.0000	75.1200	Undefined	2.0134
78.9600	78.9600	7764.1665	78.8400	79.0800	0.1650	7.3826
86.7600	86.7600	4235.0000	86.6400	86.7600	Undefined	4.0268
87.0000	87.0180	1.1999e4	86.8800	87.1200	Undefined	11.4094
96.9600	96.9120	4235.0000	96.7200	97.0800	0.2700	4.0268
109.2000	109.2000	2117.5000	109.0800	109.2000	Undefined	2.0134
121.0800	121.0800	1411.6666	120.9600	121.0800	Undefined	1.3423
123.0000	123.0000	1411.6666	123.0000	123.1200	Undefined	1.3423
126.9600	126.9600	2117.5000	126.8400	126.9600	Undefined	2.0134
133.0800	133.0800	1.0517e5	132.7200	133.6800	0.1818	100.0000
158.1600	158.1600	4940.8335	158.1600	158.2800	Undefined	4.6980
158.8800	158.8800	1411.6666	158.7600	158.8800	Undefined	1.3423
167.1600	167.1600	1411.6666	167.0400	167.2800	0.2400	1.3423
185.0400	185.0400	3529.1667	185.0400	185.2800	Undefined	3.3557
229.2000	229.1764	3.1763e4	228.8400	229.5600	0.2498	30.2013
229.6800	229.6800	2823.3333	229.5600	229.8000	Undefined	2.6846
