69.1200	68.6400	1000.0000	68.5200	68.8800	Undefined	1.4493
71.0400	71.0017	1.5000e4	70.4400	71.2800	0.2959	21.7391
72.7200	72.7529	6.9000e4	71.8800	73.0800	0.3737	100.0000
73.3200	73.3352	1.1667e4	73.2000	73.8000	Undefined	16.9082
74.1600	74.1600	2666.6667	74.0400	74.2800	Undefined	3.8647
74.4000	74.4000	1333.3334	74.2800	74.5200	Undefined	1.9324
74.8800	74.9294	6666.6665	74.6400	75.1200	0.2648	9.6618
75.2400	75.2400	1666.6666	75.1200	75.4800	0.1750	2.4155
75.7200	75.7200	1666.6666	75.7200	75.8400	Undefined	2.4155
76.5600	76.5600	1333.3334	76.5600	76.6800	Undefined	1.9324
77.0400	77.0400	1333.3334	76.9200	77.1600	Undefined	1.9324
87.0000	87.0000	2.0667e4	86.5200	87.2400	0.1716	29.9517
99.0000	99.0000	3.9000e4	98.4000	99.2400	0.1733	56.5217
99.4800	99.4800	1666.6666	99.3600	99.6000	0.1750	2.4155
99.8400	99.8901	2.6000e4	99.6000	100.2000	0.2512	37.6812
100.4400	100.4600	1666.6666	100.3200	100.8000	0.2800	2.4155
117.0000	117.0404	6.2333e4	116.5200	117.7200	0.3049	90.3382
