150.1200	150.1200	5970.1733	150.0000	150.1200	Undefined	7.4468
159.0000	158.9806	4.4350e4	158.7600	159.2400	0.2476	55.3191
176.8800	176.9782	4264.4097	176.7600	177.2400	0.3750	5.3191
191.4000	191.4000	3411.5278	191.0400	191.4000	Undefined	4.2553
238.9200	238.9200	5117.2915	238.9200	239.0400	Undefined	6.3830
273.1200	273.1200	2558.6458	272.8800	273.1200	Undefined	3.1915
283.0800	283.0800	1705.7639	282.9600	283.0800	Undefined	2.1277
344.0400	344.0400	1705.7639	344.0400	344.1600	Undefined	2.1277
345.1200	345.1059	1.1087e4	344.8800	345.2400	Undefined	13.8298
359.1600	359.1600	5117.2915	359.1600	359.2800	Undefined	6.3830
425.0400	424.9733	2.3881e4	424.5600	425.2800	0.3628	29.7872
440.6400	440.5200	1705.7639	440.5200	440.6400	Undefined	2.1277
442.8000	442.8461	7675.9375	442.6800	443.1600	0.3322	9.5745
462.7200	462.7200	2558.6458	462.7200	462.8400	Undefined	3.1915
504.4800	504.4800	1705.7639	504.4800	504.6000	Undefined	2.1277
504.8400	504.8800	3411.5278	504.7200	505.0800	0.2600	4.2553
522.8400	522.8425	8.0171e4	522.3600	523.3200	0.3918	100.0000
