62.8800	62.8800	4058.5417	62.8800	63.0000	Undefined	3.0928
66.0000	66.0000	2705.6943	65.8800	66.0000	Undefined	2.0619
75.0000	75.0000	6764.2358	74.8800	75.0000	Undefined	5.1546
78.2400	78.2400	5411.3887	78.1200	78.2400	Undefined	4.1237
78.4800	78.4950	9469.9307	78.1200	78.6000	Undefined	7.2165
78.9600	78.9309	1.3123e5	78.6000	79.2000	0.2297	100.0000
79.4400	79.4400	5411.3887	79.3200	79.5600	Undefined	4.1237
95.1600	95.1600	2705.6943	95.0400	95.1600	Undefined	2.0619
121.0800	121.0800	4058.5417	120.9600	121.0800	Undefined	3.0928
123.0000	123.0360	9469.9307	122.8800	123.2400	0.2640	7.2165
125.0400	125.0400	4058.5417	125.0400	125.1600	Undefined	3.0928
149.0400	148.9200	6764.2358	148.9200	149.1600	Undefined	5.1546
167.1600	167.1600	1.3528e4	166.8000	167.1600	Undefined	10.3093
