75.0000	75.0000	8528.8193	74.8800	75.1200	0.2000	4.8077
76.9200	76.9200	3411.5278	76.8000	76.9200	Undefined	1.9231
77.8800	77.8800	5117.2915	77.7600	78.0000	0.1800	2.8846
78.2400	78.2400	1.1940e4	78.2400	78.3600	Undefined	6.7308
78.9600	78.9180	1.7740e5	78.3600	79.2000	0.2647	100.0000
79.9200	79.9200	5117.2915	79.8000	79.9200	Undefined	2.8846
81.0000	81.0000	5117.2915	80.8800	81.0000	Undefined	2.8846
87.0000	87.0000	3.9233e4	86.7600	87.2400	0.1732	22.1154
97.0800	97.0800	8528.8193	96.8400	97.0800	Undefined	4.8077
109.0800	109.0800	1.1940e4	108.9600	109.2000	0.1540	6.7308
111.0000	111.0000	3411.5278	110.8800	111.0000	Undefined	1.9231
127.2000	127.2000	3411.5278	127.0800	127.3200	0.2400	1.9231
153.0000	153.0000	5117.2915	153.0000	153.2400	Undefined	2.8846
171.1200	171.1480	3.9233e4	170.8800	171.3600	0.2362	22.1154
