58.9200	1000.0000	7.1429
61.9200	166.6667	1.1905
62.1600	166.6667	1.1905
63.8400	166.6667	1.1905
65.8800	166.6667	1.1905
67.9200	166.6667	1.1905
69.1200	166.6667	1.1905
70.4400	166.6667	1.1905
74.0400	166.6667	1.1905
76.4400	333.3333	2.3810
84.9600	666.6667	4.7619
86.4000	166.6667	1.1905
86.6400	833.3333	5.9524
86.7600	1000.0000	7.1429
86.8800	1333.3333	9.5238
87.0000	1.2833e4	91.6667
87.1200	3999.9999	28.5714
87.2400	1000.0000	7.1429
87.3600	166.6667	1.1905
87.4800	500.0000	3.5714
87.6000	666.6667	4.7619
87.7200	1166.6667	8.3333
87.8400	5000.0000	35.7143
87.9600	1.4000e4	100.0000
88.0800	1.3833e4	98.8095
88.2000	2000.0000	14.2857
88.3200	333.3333	2.3810
88.4400	500.0000	3.5714
88.5600	333.3333	2.3810
88.6800	500.0000	3.5714
88.9200	333.3333	2.3810
89.8800	500.0000	3.5714
93.0000	333.3333	2.3810
99.7200	166.6667	1.1905
99.9600	333.3333	2.3810
105.9600	500.0000	3.5714
106.0800	333.3333	2.3810
115.8000	166.6667	1.1905
117.9600	166.6667	1.1905
119.7600	166.6667	1.1905
120.0000	333.3333	2.3810
120.2400	333.3333	2.3810
120.7200	333.3333	2.3810
146.0400	166.6667	1.1905
147.7200	333.3333	2.3810
147.8400	166.6667	1.1905
147.9600	500.0000	3.5714
148.0800	500.0000	3.5714
148.2000	833.3333	5.9524
166.0800	166.6667	1.1905
