76.9200	76.9200	8087.6733	76.8000	77.0400	0.1750	7.5758
78.9600	78.9225	1.0676e5	78.4800	79.0800	0.2501	100.0000
79.3200	79.3000	8087.6733	79.2000	79.4400	Undefined	7.5758
79.8000	79.8000	3235.0693	79.8000	79.9200	Undefined	3.0303
96.8400	96.8400	4852.6040	96.8400	96.9600	Undefined	4.5455
123.0000	123.0000	1.2940e4	123.0000	123.2400	Undefined	12.1212
123.3600	123.3600	3235.0693	123.2400	123.3600	Undefined	3.0303
125.0400	125.0400	6470.1387	125.0400	125.2800	Undefined	6.0606
149.1600	149.1600	4852.6040	149.0400	149.1600	Undefined	4.5455
150.3600	150.3600	3235.0693	150.2400	150.3600	Undefined	3.0303
167.1600	167.1360	1.2940e4	166.8000	167.2800	0.2560	12.1212
