78.6000	78.6000	2999.7917	78.4800	78.6000	Undefined	13.0435
78.8400	78.8874	2.2998e4	78.7200	79.0800	0.2457	100.0000
96.9600	96.9600	2.1998e4	96.7200	97.2000	0.1958	95.6522
137.1600	137.1600	1999.8611	137.0400	137.1600	Undefined	8.6957
139.0800	139.0800	1999.8611	138.9600	139.2000	0.2400	8.6957
141.1200	141.1200	1999.8611	141.0000	141.2400	0.2400	8.6957
171.0000	171.0000	1999.8611	170.8800	171.1200	0.2400	8.6957
191.1600	191.1300	2999.7917	191.0400	191.2800	0.2400	13.0435
229.3200	229.2692	1.4999e4	228.9600	229.4400	0.2985	65.2174
270.8400	270.8400	1999.8611	270.8400	270.9600	Undefined	8.6957
289.0800	289.0600	1.9999e4	288.9600	289.3200	Undefined	86.9565
