71.0400	70.9800	1000.0000	70.8000	71.1600	Undefined	1.3953
72.0000	72.0000	1000.0000	72.0000	72.3600	Undefined	1.3953
72.9600	72.9867	1.7333e4	72.6000	73.3200	0.2917	24.1860
78.9600	78.9600	1666.6666	78.8400	78.9600	Undefined	2.3256
87.0000	86.8800	1000.0000	86.8800	87.2400	Undefined	1.3953
88.0800	88.0800	3333.3333	87.9600	88.0800	Undefined	4.6512
89.0400	88.9832	6666.6665	88.8000	89.1600	0.2850	9.3023
99.8400	99.8400	3666.6667	99.8400	99.9600	Undefined	5.1163
100.9200	100.9200	2666.6667	100.8000	101.0400	0.1760	3.7209
115.0800	115.0800	3000.0000	115.0800	115.2000	Undefined	4.1860
115.9200	115.9537	7666.6665	115.8000	116.1600	0.2348	10.6977
132.3600	132.3600	1333.3334	132.3600	132.4800	Undefined	1.8605
132.8400	132.8879	7.1667e4	132.4800	133.2000	0.2853	100.0000
133.5600	133.5126	7666.6665	133.3200	133.6800	0.2727	10.6977
