84.9600	85.0140	1.7793e4	84.7200	85.2000	0.2900	12.7907
86.0400	86.0040	2.2645e4	85.8000	86.1600	0.2360	16.2791
87.0000	86.9450	2.1028e4	86.8800	87.1200	0.2400	15.1163
87.2400	87.2400	6470.1387	87.1200	87.2400	Undefined	4.6512
87.9600	87.9600	3.3968e4	87.7200	88.2000	0.1950	24.4186
102.9600	102.8400	1.1323e4	102.8400	103.2000	Undefined	8.1395
103.9200	103.9200	1.2940e4	103.9200	104.1600	Undefined	9.3023
111.1200	111.1200	3.3968e4	110.7600	111.1200	Undefined	24.4186
112.0800	112.0722	1.3911e5	111.6000	112.3200	0.1983	100.0000
112.5600	112.5600	9705.2080	112.4400	112.8000	0.2100	6.9767
130.0800	130.0800	4852.6040	129.9600	130.0800	Undefined	3.4884
192.1200	192.1267	8.2494e4	191.8800	192.4800	0.2078	59.3023
