57.1200	382.3264	2.6316
58.4400	382.3264	2.6316
58.5600	382.3264	2.6316
59.1600	764.6528	5.2632
61.3200	382.3264	2.6316
61.5600	382.3264	2.6316
61.6800	1529.3055	10.5263
61.8000	382.3264	2.6316
61.9200	382.3264	2.6316
68.8800	382.3264	2.6316
69.0000	382.3264	2.6316
70.8000	382.3264	2.6316
70.9200	1146.9791	7.8947
71.0400	2676.2847	18.4211
71.1600	1529.3055	10.5263
72.2400	382.3264	2.6316
72.8400	764.6528	5.2632
72.9600	1529.3055	10.5263
73.0800	1146.9791	7.8947
73.2000	382.3264	2.6316
78.6000	382.3264	2.6316
78.9600	382.3264	2.6316
79.2000	382.3264	2.6316
79.3200	382.3264	2.6316
79.9200	764.6528	5.2632
80.0400	764.6528	5.2632
80.6400	764.6528	5.2632
80.7600	382.3264	2.6316
80.8800	382.3264	2.6316
81.0000	2293.9583	15.7895
81.2400	382.3264	2.6316
82.8000	382.3264	2.6316
82.9200	764.6528	5.2632
83.2800	382.3264	2.6316
84.8400	1146.9791	7.8947
84.9600	2293.9583	15.7895
85.0800	382.3264	2.6316
85.2000	382.3264	2.6316
85.4400	382.3264	2.6316
86.7600	382.3264	2.6316
86.8800	3058.6111	21.0526
87.0000	3058.6111	21.0526
87.1200	382.3264	2.6316
87.2400	382.3264	2.6316
87.3600	382.3264	2.6316
87.6000	764.6528	5.2632
87.8400	382.3264	2.6316
88.6800	764.6528	5.2632
88.8000	1529.3055	10.5263
88.9200	3440.9375	23.6842
89.0400	4587.9165	31.5789
89.1600	764.6528	5.2632
89.6400	382.3264	2.6316
90.0000	382.3264	2.6316
94.8000	382.3264	2.6316
94.9200	764.6528	5.2632
95.0400	382.3264	2.6316
95.1600	382.3264	2.6316
96.3600	382.3264	2.6316
96.6000	382.3264	2.6316
96.7200	2293.9583	15.7895
96.8400	1.3381e4	92.1053
96.9600	1.3764e4	94.7368
97.0800	8028.8540	55.2632
97.2000	764.6528	5.2632
97.4400	764.6528	5.2632
97.5600	382.3264	2.6316
97.6800	382.3264	2.6316
97.8000	764.6528	5.2632
97.9200	764.6528	5.2632
98.0400	764.6528	5.2632
98.8800	382.3264	2.6316
99.0000	3823.2639	26.3158
99.1200	2293.9583	15.7895
99.2400	382.3264	2.6316
99.4800	382.3264	2.6316
99.6000	1146.9791	7.8947
99.7200	382.3264	2.6316
100.2000	764.6528	5.2632
100.8000	382.3264	2.6316
100.9200	2293.9583	15.7895
101.0400	764.6528	5.2632
102.1200	382.3264	2.6316
102.8400	382.3264	2.6316
102.9600	382.3264	2.6316
107.0400	1146.9791	7.8947
107.2800	1146.9791	7.8947
109.2000	1146.9791	7.8947
110.1600	764.6528	5.2632
110.5200	382.3264	2.6316
110.8800	382.3264	2.6316
111.0000	764.6528	5.2632
111.1200	1529.3055	10.5263
113.0400	764.6528	5.2632
113.1600	2676.2847	18.4211
113.4000	764.6528	5.2632
114.9600	1146.9791	7.8947
115.0800	1529.3055	10.5263
115.2000	1146.9791	7.8947
116.0400	382.3264	2.6316
117.0000	764.6528	5.2632
118.8000	382.3264	2.6316
120.9600	1146.9791	7.8947
122.7600	382.3264	2.6316
122.8800	382.3264	2.6316
123.0000	764.6528	5.2632
123.1200	1146.9791	7.8947
124.8000	764.6528	5.2632
124.9200	3440.9375	23.6842
125.0400	7646.5278	52.6316
125.1600	5352.5693	36.8421
125.2800	1529.3055	10.5263
125.5200	382.3264	2.6316
126.2400	382.3264	2.6316
127.0800	1911.6320	13.1579
127.2000	1146.9791	7.8947
127.5600	382.3264	2.6316
127.9200	382.3264	2.6316
128.1600	382.3264	2.6316
128.8800	382.3264	2.6316
129.0000	1529.3055	10.5263
129.1200	382.3264	2.6316
131.2800	764.6528	5.2632
133.0800	382.3264	2.6316
136.5600	382.3264	2.6316
137.0400	1529.3055	10.5263
137.1600	1146.9791	7.8947
137.5200	764.6528	5.2632
138.8400	382.3264	2.6316
139.0800	382.3264	2.6316
139.9200	382.3264	2.6316
140.7600	382.3264	2.6316
140.8800	1146.9791	7.8947
141.0000	764.6528	5.2632
141.1200	2293.9583	15.7895
141.3600	382.3264	2.6316
142.8000	382.3264	2.6316
142.9200	764.6528	5.2632
143.0400	7264.2012	50.0000
143.1600	8411.1807	57.8947
143.2800	1911.6320	13.1579
143.4000	382.3264	2.6316
143.7600	1529.3055	10.5263
144.0000	764.6528	5.2632
144.9600	382.3264	2.6316
151.2000	382.3264	2.6316
154.9200	382.3264	2.6316
155.1600	382.3264	2.6316
157.0800	382.3264	2.6316
158.8800	764.6528	5.2632
159.0000	1146.9791	7.8947
159.1200	1146.9791	7.8947
162.9600	382.3264	2.6316
168.8400	764.6528	5.2632
168.9600	382.3264	2.6316
169.0800	3058.6111	21.0526
169.2000	1911.6320	13.1579
169.3200	1911.6320	13.1579
169.4400	382.3264	2.6316
169.6800	764.6528	5.2632
169.8000	764.6528	5.2632
171.9600	382.3264	2.6316
186.9600	4970.2432	34.2105
187.0800	6499.5483	44.7368
187.2000	1.4528e4	100.0000
187.3200	4970.2432	34.2105
187.5600	1146.9791	7.8947
187.8000	382.3264	2.6316
