78.8400	78.8400	1.4470e4	78.8400	79.0800	Undefined	100.0000
79.9200	79.8000	4823.1943	79.8000	80.0400	Undefined	33.3333
94.9200	94.9200	4823.1943	94.9200	95.0400	Undefined	33.3333
96.8400	96.8400	1.4470e4	96.6000	97.0800	0.1749	100.0000
109.0800	109.0800	2411.5972	109.0800	109.2000	Undefined	16.6667
133.2000	133.2000	2411.5972	133.0800	133.2000	Undefined	16.6667
141.1200	141.1200	2411.5972	141.0000	141.1200	Undefined	16.6667
191.1600	191.1450	8440.5898	191.0400	191.4000	0.3600	58.3333
207.0000	207.0000	3617.3958	207.0000	207.1200	Undefined	25.0000
229.2000	229.2480	1.4470e4	229.0800	229.6800	0.2960	100.0000
289.2000	289.1520	7234.7915	288.9600	289.3200	0.2720	50.0000
