65.5200	3235.0693	3.0303
65.7600	1617.5347	1.5152
66.0000	4852.6040	4.5455
66.8400	1617.5347	1.5152
71.0400	4852.6040	4.5455
75.7200	1617.5347	1.5152
76.8000	1617.5347	1.5152
76.9200	8087.6733	7.5758
77.0400	3235.0693	3.0303
78.1200	3235.0693	3.0303
78.4800	4852.6040	4.5455
78.6000	9705.2080	9.0909
78.7200	2.7498e4	25.7576
78.8400	7.7642e4	72.7273
78.9600	1.0676e5	100.0000
79.0800	1.7793e4	16.6667
79.2000	4852.6040	4.5455
79.3200	8087.6733	7.5758
79.4400	1617.5347	1.5152
79.8000	3235.0693	3.0303
79.9200	1617.5347	1.5152
80.0400	1617.5347	1.5152
80.8800	4852.6040	4.5455
82.0800	1617.5347	1.5152
82.5600	3235.0693	3.0303
91.0800	1617.5347	1.5152
93.7200	3235.0693	3.0303
96.8400	4852.6040	4.5455
96.9600	1617.5347	1.5152
97.0800	1617.5347	1.5152
105.0000	4852.6040	4.5455
106.0800	3235.0693	3.0303
111.0000	3235.0693	3.0303
111.2400	3235.0693	3.0303
120.9600	4852.6040	4.5455
121.0800	8087.6733	7.5758
123.0000	1.2940e4	12.1212
123.1200	4852.6040	4.5455
123.2400	1617.5347	1.5152
123.3600	3235.0693	3.0303
124.0800	1617.5347	1.5152
125.0400	6470.1387	6.0606
125.1600	3235.0693	3.0303
125.2800	1617.5347	1.5152
126.1200	1617.5347	1.5152
131.1600	1617.5347	1.5152
135.1200	3235.0693	3.0303
138.9600	1617.5347	1.5152
139.0800	1617.5347	1.5152
139.2000	1617.5347	1.5152
139.3200	1617.5347	1.5152
148.9200	1617.5347	1.5152
149.0400	1617.5347	1.5152
149.1600	4852.6040	4.5455
149.4000	3235.0693	3.0303
150.2400	1617.5347	1.5152
150.3600	3235.0693	3.0303
152.1600	1617.5347	1.5152
165.2400	1617.5347	1.5152
166.8000	1617.5347	1.5152
166.9200	3235.0693	3.0303
167.0400	8087.6733	7.5758
167.1600	1.2940e4	12.1212
167.2800	4852.6040	4.5455
167.4000	1617.5347	1.5152
