% header=SampleName	SampleID	Comments	AcqMethod	ProcMethod	RackCode	PlateCode	VialPos	SmplInjVol	DilutFact	WghtToVol	Type	RackPos	PlatePos	SetName	OutputFile
140711_0_OxicEvo04pgiEcoliGlcM9_Filtrate-4			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04pgiEcoliGlcM9_Broth-4			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	9	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04pgiEcoliGlcM9_Broth-5			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	10	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04pgiEcoliGlcM9_Broth-6			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	11	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Filtrate-1			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-1			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	12	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140710_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-2			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	13	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-3			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	14	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Filtrate-4			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-4			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	12	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140710_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-5			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	13	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-6			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	14	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04tpiAEcoliGlcM9_Filtrate-1			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-1			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	15	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-2			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	16	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-3			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	17	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04tpiAEcoliGlcM9_Filtrate-4			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-4			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	15	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-5			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	16	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-6			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	17	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank0			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank1			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank2			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank3			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank4			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank5			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank6			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank7			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank8			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank9			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank10			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank11			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank12			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank13			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank14			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank15			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank16			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank17			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank18			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank19			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank20			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank21			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	53	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank22			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	52	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
140716_Blank23			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	51	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01
