component_group_name,actual_concentration,sample_type,sample_name
ru5p-D,0.0,Standard,140826_CM1_Level4
dcmp,0.0,Standard,140826_CM1_Level4
dcmp,0.0,Standard,140826_CM1_Level4
ump,0.0,Standard,140826_CM1_Level4
ump,0.0,Standard,140826_CM1_Level4
dhap,0.0,Standard,140826_CM1_Level4
dhap,0.0,Standard,140826_CM1_Level4
dump,0.0,Standard,140826_CM1_Level4
dump,0.0,Standard,140826_CM1_Level4
dimp,0.0,Standard,140826_CM1_Level4
dimp,0.0,Standard,140826_CM1_Level4
35cgmp,0.0,Standard,140826_CM1_Level4
35cgmp,0.0,Standard,140826_CM1_Level4
dgmp,0.0,Standard,140826_CM1_Level4
dgmp,0.0,Standard,140826_CM1_Level4
dtmp,0.0,Standard,140826_CM1_Level4
ribflv,0.0,Standard,140826_CM1_Level4
amp,0.0,Standard,140826_CM1_Level4
amp,0.0,Standard,140826_CM1_Level4
gmp,0.0,Standard,140826_CM1_Level4
gmp,0.0,Standard,140826_CM1_Level4
imp,0.0,Standard,140826_CM1_Level4
imp,0.0,Standard,140826_CM1_Level4
camp,0.0,Standard,140826_CM1_Level4
camp,0.0,Standard,140826_CM1_Level4
gthox,0.0,Standard,140826_CM1_Level4
gthox,0.0,Standard,140826_CM1_Level4
btn,0.0,Standard,140826_CM1_Level4
btn,0.0,Standard,140826_CM1_Level4
mmal,0.0,Standard,140826_CM1_Level4
mmal,0.0,Standard,140826_CM1_Level4
succ,0.0,Standard,140826_CM1_Level4
succ,0.0,Standard,140826_CM1_Level4
mal-L,0.0,Standard,140826_CM1_Level4
glutacon,0.0,Standard,140826_CM1_Level4
fum,0.0,Standard,140826_CM1_Level4
udpg,0.0,Standard,140826_CM1_Level4
damp,0.0,Standard,140826_CM1_Level4
damp,0.0,Standard,140826_CM1_Level4
oxa,0.0,Standard,140826_CM1_Level4
oxa,0.0,Standard,140826_CM1_Level4
actp,0.0,Standard,140826_CM1_Level4
actp,0.0,Standard,140826_CM1_Level4
akg,0.0,Standard,140826_CM1_Level4
oaa,0.0,Standard,140826_CM1_Level4
dtdpglu,0.0,Standard,140826_CM1_Level4
dtdpglu,0.0,Standard,140826_CM1_Level4
nadh,0.8,Standard,140826_CM1_Level4
nadh,0.8,Standard,140826_CM1_Level4
adpglc,0.0,Standard,140826_CM1_Level4
adpglc,0.0,Standard,140826_CM1_Level4
chor,0.0,Standard,140826_CM1_Level4
fol,0.0,Standard,140826_CM1_Level4
fol,0.0,Standard,140826_CM1_Level4
dgdp,0.0,Standard,140826_CM1_Level4
dgdp,0.0,Standard,140826_CM1_Level4
gdp,0.0,Standard,140826_CM1_Level4
gdp,0.0,Standard,140826_CM1_Level4
6pgc,0.8,Standard,140826_CM1_Level4
Pool_2pg_3pg,2.0,Standard,140826_CM1_Level4
Pool_2pg_3pg,2.0,Standard,140826_CM1_Level4
dcdp,0.0,Standard,140826_CM1_Level4
dcdp,0.0,Standard,140826_CM1_Level4
adp,0.0,Standard,140826_CM1_Level4
adp,0.0,Standard,140826_CM1_Level4
2mcit,0.0,Standard,140826_CM1_Level4
2mcit,0.0,Standard,140826_CM1_Level4
udp,0.0,Standard,140826_CM1_Level4
udp,0.0,Standard,140826_CM1_Level4
acon-C,0.0,Standard,140826_CM1_Level4
acon-C,0.0,Standard,140826_CM1_Level4
nadp,0.0,Standard,140826_CM1_Level4
nadp,0.0,Standard,140826_CM1_Level4
pep,4.0,Standard,140826_CM1_Level4
pep,4.0,Standard,140826_CM1_Level4
dadp,0.0,Standard,140826_CM1_Level4
dadp,0.0,Standard,140826_CM1_Level4
cit,0.0,Standard,140826_CM1_Level4
cit,0.0,Standard,140826_CM1_Level4
icit,0.0,Standard,140826_CM1_Level4
icit,0.0,Standard,140826_CM1_Level4
fad,0.0,Standard,140826_CM1_Level4
fad,0.0,Standard,140826_CM1_Level4
fdp,0.0,Standard,140826_CM1_Level4
fdp,0.0,Standard,140826_CM1_Level4
udpglcur,0.0,Standard,140826_CM1_Level4
udpglcur,0.0,Standard,140826_CM1_Level4
dgtp,0.0,Standard,140826_CM1_Level4
ctp,0.2,Standard,140826_CM1_Level4
ctp,0.2,Standard,140826_CM1_Level4
dctp,2.0,Standard,140826_CM1_Level4
dctp,2.0,Standard,140826_CM1_Level4
ditp,4.0,Standard,140826_CM1_Level4
ditp,4.0,Standard,140826_CM1_Level4
dutp,20.0,Standard,140826_CM1_Level4
dutp,20.0,Standard,140826_CM1_Level4
itp,0.4,Standard,140826_CM1_Level4
itp,0.4,Standard,140826_CM1_Level4
utp,0.8,Standard,140826_CM1_Level4
utp,0.8,Standard,140826_CM1_Level4
23dpg,0.0,Standard,140826_CM1_Level4
23dpg,0.0,Standard,140826_CM1_Level4
atp,4.0,Standard,140826_CM1_Level4
atp,4.0,Standard,140826_CM1_Level4
datp,4.0,Standard,140826_CM1_Level4
datp,4.0,Standard,140826_CM1_Level4
dttp,0.4,Standard,140826_CM1_Level4
dttp,0.4,Standard,140826_CM1_Level4
gtp,4.0,Standard,140826_CM1_Level4
gtp,4.0,Standard,140826_CM1_Level4
prpp,0.0,Standard,140826_CM1_Level4
prpp,0.0,Standard,140826_CM1_Level4
nadph,0.4,Standard,140826_CM1_Level4
nadph,0.4,Standard,140826_CM1_Level4
phpyr,0.0,Standard,140826_CM1_Level4
phpyr,0.0,Standard,140826_CM1_Level4
coa,0.0,Standard,140826_CM1_Level4
accoa,0.0,Standard,140826_CM1_Level4
malcoa,0.0,Standard,140826_CM1_Level4
succoa,0.0,Standard,140826_CM1_Level4
arg-L,0.0,Standard,140826_CM1_Level3
orn,0.0,Standard,140826_CM1_Level3
his-L,0.0,Standard,140826_CM1_Level3
his-L,0.0,Standard,140826_CM1_Level3
asn-L,0.0,Standard,140826_CM1_Level3
asn-L,0.0,Standard,140826_CM1_Level3
ser-L,0.0,Standard,140826_CM1_Level3
ser-L,0.0,Standard,140826_CM1_Level3
citr-L,0.0,Standard,140826_CM1_Level3
gln-L,0.0,Standard,140826_CM1_Level3
gln-L,0.0,Standard,140826_CM1_Level3
Hexose_Pool_fru_glc-D,20.0,Standard,140826_CM1_Level3
Hexose_Pool_fru_glc-D,20.0,Standard,140826_CM1_Level3
Lcystin,0.0,Standard,140826_CM1_Level3
thr-L,0.0,Standard,140826_CM1_Level3
ala-L,0.0,Standard,140826_CM1_Level3
ala-L,0.0,Standard,140826_CM1_Level3
cytd,2.0,Standard,140826_CM1_Level3
ura,80.0,Standard,140826_CM1_Level3
AICAr,0.4,Standard,140826_CM1_Level3
met-L,0.0,Standard,140826_CM1_Level3
uri,8.0,Standard,140826_CM1_Level3
uri,8.0,Standard,140826_CM1_Level3
gua,8.0,Standard,140826_CM1_Level3
hxan,0.08,Standard,140826_CM1_Level3
tyr-L,0.0,Standard,140826_CM1_Level3
tyr-L,0.0,Standard,140826_CM1_Level3
xan,1.6,Standard,140826_CM1_Level3
ins,4.0,Standard,140826_CM1_Level3
ins,4.0,Standard,140826_CM1_Level3
gsn,0.4,Standard,140826_CM1_Level3
gsn,0.4,Standard,140826_CM1_Level3
thym,4.0,Standard,140826_CM1_Level3
ade,8.0,Standard,140826_CM1_Level3
ade,8.0,Standard,140826_CM1_Level3
gam6p,8.0,Standard,140826_CM1_Level3
gam6p,8.0,Standard,140826_CM1_Level3
adn,40.0,Standard,140826_CM1_Level3
phe-L,0.0,Standard,140826_CM1_Level3
phe-L,0.0,Standard,140826_CM1_Level3
asp-L,0.0,Standard,140826_CM1_Level3
asp-L,0.0,Standard,140826_CM1_Level3
glu-L,0.0,Standard,140826_CM1_Level3
glu-L,0.0,Standard,140826_CM1_Level3
skm,0.0,Standard,140826_CM1_Level3
skm,0.0,Standard,140826_CM1_Level3
glx,0.0,Standard,140826_CM1_Level3
glyclt,0.0,Standard,140826_CM1_Level3
glyclt,0.0,Standard,140826_CM1_Level3
trp-L,0.0,Standard,140826_CM1_Level3
trp-L,0.0,Standard,140826_CM1_Level3
5oxpro,0.0,Standard,140826_CM1_Level3
5oxpro,0.0,Standard,140826_CM1_Level3
lac-L,0.0,Standard,140826_CM1_Level3
lac-L,0.0,Standard,140826_CM1_Level3
urate,0.16,Standard,140826_CM1_Level3
urate,0.16,Standard,140826_CM1_Level3
gthrd,40.0,Standard,140826_CM1_Level3
gthrd,40.0,Standard,140826_CM1_Level3
nad,0.0,Standard,140826_CM1_Level3
nad,0.0,Standard,140826_CM1_Level3
pyr,0.0,Standard,140826_CM1_Level3
pyr,0.0,Standard,140826_CM1_Level3
f6p,0.0,Standard,140826_CM1_Level3
f6p,0.0,Standard,140826_CM1_Level3
g3p,0.0,Standard,140826_CM1_Level3
g3p,0.0,Standard,140826_CM1_Level3
g6p,80.0,Standard,140826_CM1_Level3
g6p,80.0,Standard,140826_CM1_Level3
r5p,0.0,Standard,140826_CM1_Level3
r5p,0.0,Standard,140826_CM1_Level3
s7p,4.0,Standard,140826_CM1_Level3
s7p,4.0,Standard,140826_CM1_Level3
glyc3p,4.0,Standard,140826_CM1_Level3
glyc3p,4.0,Standard,140826_CM1_Level3
r5p,0.0,Standard,140826_CM1_Level3
r5p,0.0,Standard,140826_CM1_Level3
g1p,0.0,Standard,140826_CM1_Level3
g1p,0.0,Standard,140826_CM1_Level3
cmp,0.0,Standard,140826_CM1_Level3
cmp,0.0,Standard,140826_CM1_Level3
ru5p-D,0.0,Standard,140826_CM1_Level3
ru5p-D,0.0,Standard,140826_CM1_Level3
2obut,0.0,Standard,140826_CM1_Level3
2obut,0.0,Standard,140826_CM1_Level3
f1p,0.8,Standard,140826_CM1_Level3
f1p,0.8,Standard,140826_CM1_Level3
ru5p-D,0.0,Standard,140826_CM1_Level3
ru5p-D,0.0,Standard,140826_CM1_Level3
dcmp,0.0,Standard,140826_CM1_Level3
dcmp,0.0,Standard,140826_CM1_Level3
ump,0.0,Standard,140826_CM1_Level3
ump,0.0,Standard,140826_CM1_Level3
dhap,0.0,Standard,140826_CM1_Level3
dhap,0.0,Standard,140826_CM1_Level3
dump,0.0,Standard,140826_CM1_Level3
dump,0.0,Standard,140826_CM1_Level3
dimp,0.0,Standard,140826_CM1_Level3
dimp,0.0,Standard,140826_CM1_Level3
35cgmp,0.0,Standard,140826_CM1_Level3
35cgmp,0.0,Standard,140826_CM1_Level3
dgmp,0.0,Standard,140826_CM1_Level3
dgmp,0.0,Standard,140826_CM1_Level3
dtmp,0.0,Standard,140826_CM1_Level3
ribflv,0.0,Standard,140826_CM1_Level3
amp,0.0,Standard,140826_CM1_Level3
amp,0.0,Standard,140826_CM1_Level3
gmp,0.0,Standard,140826_CM1_Level3
gmp,0.0,Standard,140826_CM1_Level3
imp,0.0,Standard,140826_CM1_Level3
imp,0.0,Standard,140826_CM1_Level3
camp,0.0,Standard,140826_CM1_Level3
camp,0.0,Standard,140826_CM1_Level3
gthox,0.0,Standard,140826_CM1_Level3
gthox,0.0,Standard,140826_CM1_Level3
btn,0.0,Standard,140826_CM1_Level3
btn,0.0,Standard,140826_CM1_Level3
mmal,0.0,Standard,140826_CM1_Level3
mmal,0.0,Standard,140826_CM1_Level3
succ,0.0,Standard,140826_CM1_Level3
succ,0.0,Standard,140826_CM1_Level3
mal-L,0.0,Standard,140826_CM1_Level3
glutacon,0.0,Standard,140826_CM1_Level3
fum,0.0,Standard,140826_CM1_Level3
udpg,0.0,Standard,140826_CM1_Level3
damp,0.0,Standard,140826_CM1_Level3
damp,0.0,Standard,140826_CM1_Level3
oxa,0.0,Standard,140826_CM1_Level3
oxa,0.0,Standard,140826_CM1_Level3
actp,0.0,Standard,140826_CM1_Level3
actp,0.0,Standard,140826_CM1_Level3
akg,0.0,Standard,140826_CM1_Level3
oaa,0.0,Standard,140826_CM1_Level3
dtdpglu,0.0,Standard,140826_CM1_Level3
dtdpglu,0.0,Standard,140826_CM1_Level3
nadh,1.6,Standard,140826_CM1_Level3
nadh,1.6,Standard,140826_CM1_Level3
adpglc,0.0,Standard,140826_CM1_Level3
adpglc,0.0,Standard,140826_CM1_Level3
chor,0.0,Standard,140826_CM1_Level3
fol,0.0,Standard,140826_CM1_Level3
fol,0.0,Standard,140826_CM1_Level3
dgdp,0.0,Standard,140826_CM1_Level3
dgdp,0.0,Standard,140826_CM1_Level3
gdp,0.0,Standard,140826_CM1_Level3
gdp,0.0,Standard,140826_CM1_Level3
6pgc,1.6,Standard,140826_CM1_Level3
Pool_2pg_3pg,4.0,Standard,140826_CM1_Level3
Pool_2pg_3pg,4.0,Standard,140826_CM1_Level3
dcdp,0.0,Standard,140826_CM1_Level3
dcdp,0.0,Standard,140826_CM1_Level3
adp,0.0,Standard,140826_CM1_Level3
adp,0.0,Standard,140826_CM1_Level3
2mcit,0.0,Standard,140826_CM1_Level3
2mcit,0.0,Standard,140826_CM1_Level3
udp,0.0,Standard,140826_CM1_Level3
udp,0.0,Standard,140826_CM1_Level3
acon-C,0.0,Standard,140826_CM1_Level3
acon-C,0.0,Standard,140826_CM1_Level3
nadp,0.0,Standard,140826_CM1_Level3
nadp,0.0,Standard,140826_CM1_Level3
pep,8.0,Standard,140826_CM1_Level3
pep,8.0,Standard,140826_CM1_Level3
dadp,0.0,Standard,140826_CM1_Level3
dadp,0.0,Standard,140826_CM1_Level3
cit,0.0,Standard,140826_CM1_Level3
cit,0.0,Standard,140826_CM1_Level3
icit,0.0,Standard,140826_CM1_Level3
icit,0.0,Standard,140826_CM1_Level3
fad,0.0,Standard,140826_CM1_Level3
fad,0.0,Standard,140826_CM1_Level3
fdp,0.0,Standard,140826_CM1_Level3
fdp,0.0,Standard,140826_CM1_Level3
udpglcur,0.0,Standard,140826_CM1_Level3
udpglcur,0.0,Standard,140826_CM1_Level3
dgtp,0.0,Standard,140826_CM1_Level3
ctp,0.4,Standard,140826_CM1_Level3
ctp,0.4,Standard,140826_CM1_Level3
dctp,4.0,Standard,140826_CM1_Level3
dctp,4.0,Standard,140826_CM1_Level3
ditp,8.0,Standard,140826_CM1_Level3
ditp,8.0,Standard,140826_CM1_Level3
dutp,40.0,Standard,140826_CM1_Level3
dutp,40.0,Standard,140826_CM1_Level3
itp,0.8,Standard,140826_CM1_Level3
itp,0.8,Standard,140826_CM1_Level3
utp,1.6,Standard,140826_CM1_Level3
utp,1.6,Standard,140826_CM1_Level3
23dpg,0.0,Standard,140826_CM1_Level3
23dpg,0.0,Standard,140826_CM1_Level3
atp,8.0,Standard,140826_CM1_Level3
atp,8.0,Standard,140826_CM1_Level3
datp,8.0,Standard,140826_CM1_Level3
datp,8.0,Standard,140826_CM1_Level3
dttp,0.8,Standard,140826_CM1_Level3
dttp,0.8,Standard,140826_CM1_Level3
gtp,8.0,Standard,140826_CM1_Level3
gtp,8.0,Standard,140826_CM1_Level3
prpp,0.0,Standard,140826_CM1_Level3
prpp,0.0,Standard,140826_CM1_Level3
nadph,0.8,Standard,140826_CM1_Level3
nadph,0.8,Standard,140826_CM1_Level3
phpyr,0.0,Standard,140826_CM1_Level3
phpyr,0.0,Standard,140826_CM1_Level3
coa,0.0,Standard,140826_CM1_Level3
accoa,0.0,Standard,140826_CM1_Level3
malcoa,0.0,Standard,140826_CM1_Level3
succoa,0.0,Standard,140826_CM1_Level3
arg-L,0.0,Standard,140826_CM1_Level2
orn,0.0,Standard,140826_CM1_Level2
his-L,0.0,Standard,140826_CM1_Level2
his-L,0.0,Standard,140826_CM1_Level2
asn-L,0.0,Standard,140826_CM1_Level2
asn-L,0.0,Standard,140826_CM1_Level2
ser-L,0.0,Standard,140826_CM1_Level2
ser-L,0.0,Standard,140826_CM1_Level2
citr-L,0.0,Standard,140826_CM1_Level2
gln-L,0.0,Standard,140826_CM1_Level2
gln-L,0.0,Standard,140826_CM1_Level2
Hexose_Pool_fru_glc-D,50.0,Standard,140826_CM1_Level2
Hexose_Pool_fru_glc-D,50.0,Standard,140826_CM1_Level2
Lcystin,0.0,Standard,140826_CM1_Level2
thr-L,0.0,Standard,140826_CM1_Level2
ala-L,0.0,Standard,140826_CM1_Level2
ala-L,0.0,Standard,140826_CM1_Level2
cytd,5.0,Standard,140826_CM1_Level2
ura,200.0,Standard,140826_CM1_Level2
AICAr,1.0,Standard,140826_CM1_Level2
met-L,0.0,Standard,140826_CM1_Level2
uri,20.0,Standard,140826_CM1_Level2
uri,20.0,Standard,140826_CM1_Level2
gua,20.0,Standard,140826_CM1_Level2
hxan,0.2,Standard,140826_CM1_Level2
tyr-L,0.0,Standard,140826_CM1_Level2
tyr-L,0.0,Standard,140826_CM1_Level2
xan,4.0,Standard,140826_CM1_Level2
ins,10.0,Standard,140826_CM1_Level2
ins,10.0,Standard,140826_CM1_Level2
gsn,1.0,Standard,140826_CM1_Level2
gsn,1.0,Standard,140826_CM1_Level2
thym,10.0,Standard,140826_CM1_Level2
ade,20.0,Standard,140826_CM1_Level2
ade,20.0,Standard,140826_CM1_Level2
gam6p,20.0,Standard,140826_CM1_Level2
gam6p,20.0,Standard,140826_CM1_Level2
adn,100.0,Standard,140826_CM1_Level2
phe-L,0.0,Standard,140826_CM1_Level2
phe-L,0.0,Standard,140826_CM1_Level2
asp-L,0.0,Standard,140826_CM1_Level2
asp-L,0.0,Standard,140826_CM1_Level2
glu-L,0.0,Standard,140826_CM1_Level2
glu-L,0.0,Standard,140826_CM1_Level2
skm,0.0,Standard,140826_CM1_Level2
skm,0.0,Standard,140826_CM1_Level2
glx,0.0,Standard,140826_CM1_Level2
glyclt,0.0,Standard,140826_CM1_Level2
glyclt,0.0,Standard,140826_CM1_Level2
trp-L,0.0,Standard,140826_CM1_Level2
trp-L,0.0,Standard,140826_CM1_Level2
5oxpro,0.0,Standard,140826_CM1_Level2
5oxpro,0.0,Standard,140826_CM1_Level2
lac-L,0.0,Standard,140826_CM1_Level2
lac-L,0.0,Standard,140826_CM1_Level2
urate,0.4,Standard,140826_CM1_Level2
urate,0.4,Standard,140826_CM1_Level2
gthrd,100.0,Standard,140826_CM1_Level2
gthrd,100.0,Standard,140826_CM1_Level2
nad,0.0,Standard,140826_CM1_Level2
nad,0.0,Standard,140826_CM1_Level2
pyr,0.0,Standard,140826_CM1_Level2
pyr,0.0,Standard,140826_CM1_Level2
f6p,0.0,Standard,140826_CM1_Level2
f6p,0.0,Standard,140826_CM1_Level2
g3p,0.0,Standard,140826_CM1_Level2
g3p,0.0,Standard,140826_CM1_Level2
g6p,200.0,Standard,140826_CM1_Level2
g6p,200.0,Standard,140826_CM1_Level2
r5p,0.0,Standard,140826_CM1_Level2
r5p,0.0,Standard,140826_CM1_Level2
s7p,10.0,Standard,140826_CM1_Level2
s7p,10.0,Standard,140826_CM1_Level2
glyc3p,10.0,Standard,140826_CM1_Level2
glyc3p,10.0,Standard,140826_CM1_Level2
r5p,0.0,Standard,140826_CM1_Level2
r5p,0.0,Standard,140826_CM1_Level2
g1p,0.0,Standard,140826_CM1_Level2
g1p,0.0,Standard,140826_CM1_Level2
cmp,0.0,Standard,140826_CM1_Level2
cmp,0.0,Standard,140826_CM1_Level2
ru5p-D,0.0,Standard,140826_CM1_Level2
ru5p-D,0.0,Standard,140826_CM1_Level2
2obut,0.0,Standard,140826_CM1_Level2
2obut,0.0,Standard,140826_CM1_Level2
f1p,2.0,Standard,140826_CM1_Level2
f1p,2.0,Standard,140826_CM1_Level2
ru5p-D,0.0,Standard,140826_CM1_Level2
ru5p-D,0.0,Standard,140826_CM1_Level2
dcmp,0.0,Standard,140826_CM1_Level2
dcmp,0.0,Standard,140826_CM1_Level2
ump,0.0,Standard,140826_CM1_Level2
ump,0.0,Standard,140826_CM1_Level2
dhap,0.0,Standard,140826_CM1_Level2
dhap,0.0,Standard,140826_CM1_Level2
dump,0.0,Standard,140826_CM1_Level2
dump,0.0,Standard,140826_CM1_Level2
dimp,0.0,Standard,140826_CM1_Level2
dimp,0.0,Standard,140826_CM1_Level2
35cgmp,0.0,Standard,140826_CM1_Level2
35cgmp,0.0,Standard,140826_CM1_Level2
dgmp,0.0,Standard,140826_CM1_Level2
dgmp,0.0,Standard,140826_CM1_Level2
dtmp,0.0,Standard,140826_CM1_Level2
ribflv,0.0,Standard,140826_CM1_Level2
amp,0.0,Standard,140826_CM1_Level2
amp,0.0,Standard,140826_CM1_Level2
gmp,0.0,Standard,140826_CM1_Level2
gmp,0.0,Standard,140826_CM1_Level2
imp,0.0,Standard,140826_CM1_Level2
imp,0.0,Standard,140826_CM1_Level2
camp,0.0,Standard,140826_CM1_Level2
camp,0.0,Standard,140826_CM1_Level2
gthox,0.0,Standard,140826_CM1_Level2
gthox,0.0,Standard,140826_CM1_Level2
btn,0.0,Standard,140826_CM1_Level2
btn,0.0,Standard,140826_CM1_Level2
mmal,0.0,Standard,140826_CM1_Level2
mmal,0.0,Standard,140826_CM1_Level2
succ,0.0,Standard,140826_CM1_Level2
succ,0.0,Standard,140826_CM1_Level2
mal-L,0.0,Standard,140826_CM1_Level2
glutacon,0.0,Standard,140826_CM1_Level2
fum,0.0,Standard,140826_CM1_Level2
udpg,0.0,Standard,140826_CM1_Level2
damp,0.0,Standard,140826_CM1_Level2
damp,0.0,Standard,140826_CM1_Level2
oxa,0.0,Standard,140826_CM1_Level2
oxa,0.0,Standard,140826_CM1_Level2
actp,0.0,Standard,140826_CM1_Level2
actp,0.0,Standard,140826_CM1_Level2
akg,0.0,Standard,140826_CM1_Level2
oaa,0.0,Standard,140826_CM1_Level2
dtdpglu,0.0,Standard,140826_CM1_Level2
dtdpglu,0.0,Standard,140826_CM1_Level2
nadh,4.0,Standard,140826_CM1_Level2
nadh,4.0,Standard,140826_CM1_Level2
adpglc,0.0,Standard,140826_CM1_Level2
adpglc,0.0,Standard,140826_CM1_Level2
chor,0.0,Standard,140826_CM1_Level2
fol,0.0,Standard,140826_CM1_Level2
fol,0.0,Standard,140826_CM1_Level2
dgdp,0.0,Standard,140826_CM1_Level2
dgdp,0.0,Standard,140826_CM1_Level2
gdp,0.0,Standard,140826_CM1_Level2
gdp,0.0,Standard,140826_CM1_Level2
6pgc,4.0,Standard,140826_CM1_Level2
Pool_2pg_3pg,10.0,Standard,140826_CM1_Level2
Pool_2pg_3pg,10.0,Standard,140826_CM1_Level2
dcdp,0.0,Standard,140826_CM1_Level2
dcdp,0.0,Standard,140826_CM1_Level2
adp,0.0,Standard,140826_CM1_Level2
adp,0.0,Standard,140826_CM1_Level2
2mcit,0.0,Standard,140826_CM1_Level2
2mcit,0.0,Standard,140826_CM1_Level2
udp,0.0,Standard,140826_CM1_Level2
udp,0.0,Standard,140826_CM1_Level2
acon-C,0.0,Standard,140826_CM1_Level2
acon-C,0.0,Standard,140826_CM1_Level2
nadp,0.0,Standard,140826_CM1_Level2
nadp,0.0,Standard,140826_CM1_Level2
pep,20.0,Standard,140826_CM1_Level2
pep,20.0,Standard,140826_CM1_Level2
dadp,0.0,Standard,140826_CM1_Level2
dadp,0.0,Standard,140826_CM1_Level2
cit,0.0,Standard,140826_CM1_Level2
cit,0.0,Standard,140826_CM1_Level2
icit,0.0,Standard,140826_CM1_Level2
icit,0.0,Standard,140826_CM1_Level2
fad,0.0,Standard,140826_CM1_Level2
fad,0.0,Standard,140826_CM1_Level2
fdp,0.0,Standard,140826_CM1_Level2
fdp,0.0,Standard,140826_CM1_Level2
udpglcur,0.0,Standard,140826_CM1_Level2
udpglcur,0.0,Standard,140826_CM1_Level2
dgtp,0.0,Standard,140826_CM1_Level2
ctp,1.0,Standard,140826_CM1_Level2
ctp,1.0,Standard,140826_CM1_Level2
dctp,10.0,Standard,140826_CM1_Level2
dctp,10.0,Standard,140826_CM1_Level2
ditp,20.0,Standard,140826_CM1_Level2
ditp,20.0,Standard,140826_CM1_Level2
dutp,100.0,Standard,140826_CM1_Level2
dutp,100.0,Standard,140826_CM1_Level2
itp,2.0,Standard,140826_CM1_Level2
itp,2.0,Standard,140826_CM1_Level2
utp,4.0,Standard,140826_CM1_Level2
utp,4.0,Standard,140826_CM1_Level2
23dpg,0.0,Standard,140826_CM1_Level2
23dpg,0.0,Standard,140826_CM1_Level2
atp,20.0,Standard,140826_CM1_Level2
atp,20.0,Standard,140826_CM1_Level2
datp,20.0,Standard,140826_CM1_Level2
datp,20.0,Standard,140826_CM1_Level2
dttp,2.0,Standard,140826_CM1_Level2
dttp,2.0,Standard,140826_CM1_Level2
gtp,20.0,Standard,140826_CM1_Level2
gtp,20.0,Standard,140826_CM1_Level2
prpp,0.0,Standard,140826_CM1_Level2
prpp,0.0,Standard,140826_CM1_Level2
nadph,2.0,Standard,140826_CM1_Level2
nadph,2.0,Standard,140826_CM1_Level2
phpyr,0.0,Standard,140826_CM1_Level2
phpyr,0.0,Standard,140826_CM1_Level2
coa,0.0,Standard,140826_CM1_Level2
accoa,0.0,Standard,140826_CM1_Level2
malcoa,0.0,Standard,140826_CM1_Level2
succoa,0.0,Standard,140826_CM1_Level2
arg-L,0.0,Standard,140826_CM1_Level1
orn,0.0,Standard,140826_CM1_Level1
his-L,0.0,Standard,140826_CM1_Level1
his-L,0.0,Standard,140826_CM1_Level1
asn-L,0.0,Standard,140826_CM1_Level1
asn-L,0.0,Standard,140826_CM1_Level1
ser-L,0.0,Standard,140826_CM1_Level1
ser-L,0.0,Standard,140826_CM1_Level1
citr-L,0.0,Standard,140826_CM1_Level1
gln-L,0.0,Standard,140826_CM1_Level1
gln-L,0.0,Standard,140826_CM1_Level1
Hexose_Pool_fru_glc-D,100.0,Standard,140826_CM1_Level1
Hexose_Pool_fru_glc-D,100.0,Standard,140826_CM1_Level1
Lcystin,0.0,Standard,140826_CM1_Level1
thr-L,0.0,Standard,140826_CM1_Level1
ala-L,0.0,Standard,140826_CM1_Level1
ala-L,0.0,Standard,140826_CM1_Level1
cytd,10.0,Standard,140826_CM1_Level1
ura,400.0,Standard,140826_CM1_Level1
AICAr,2.0,Standard,140826_CM1_Level1
met-L,0.0,Standard,140826_CM1_Level1
uri,40.0,Standard,140826_CM1_Level1
uri,40.0,Standard,140826_CM1_Level1
gua,40.0,Standard,140826_CM1_Level1
hxan,0.4,Standard,140826_CM1_Level1
tyr-L,0.0,Standard,140826_CM1_Level1
tyr-L,0.0,Standard,140826_CM1_Level1
xan,8.0,Standard,140826_CM1_Level1
ins,20.0,Standard,140826_CM1_Level1
ins,20.0,Standard,140826_CM1_Level1
gsn,2.0,Standard,140826_CM1_Level1
gsn,2.0,Standard,140826_CM1_Level1
thym,20.0,Standard,140826_CM1_Level1
ade,40.0,Standard,140826_CM1_Level1
ade,40.0,Standard,140826_CM1_Level1
gam6p,40.0,Standard,140826_CM1_Level1
gam6p,40.0,Standard,140826_CM1_Level1
adn,200.0,Standard,140826_CM1_Level1
phe-L,0.0,Standard,140826_CM1_Level1
phe-L,0.0,Standard,140826_CM1_Level1
asp-L,0.0,Standard,140826_CM1_Level1
asp-L,0.0,Standard,140826_CM1_Level1
glu-L,0.0,Standard,140826_CM1_Level1
glu-L,0.0,Standard,140826_CM1_Level1
skm,0.0,Standard,140826_CM1_Level1
skm,0.0,Standard,140826_CM1_Level1
glx,0.0,Standard,140826_CM1_Level1
glyclt,0.0,Standard,140826_CM1_Level1
glyclt,0.0,Standard,140826_CM1_Level1
trp-L,0.0,Standard,140826_CM1_Level1
trp-L,0.0,Standard,140826_CM1_Level1
5oxpro,0.0,Standard,140826_CM1_Level1
5oxpro,0.0,Standard,140826_CM1_Level1
lac-L,0.0,Standard,140826_CM1_Level1
lac-L,0.0,Standard,140826_CM1_Level1
urate,0.8,Standard,140826_CM1_Level1
urate,0.8,Standard,140826_CM1_Level1
gthrd,200.0,Standard,140826_CM1_Level1
gthrd,200.0,Standard,140826_CM1_Level1
nad,0.0,Standard,140826_CM1_Level1
nad,0.0,Standard,140826_CM1_Level1
pyr,0.0,Standard,140826_CM1_Level1
