% header=SampleName	SampleID	Comments	AcqMethod	ProcMethod	RackCode	PlateCode	VialPos	SmplInjVol	DilutFact	WghtToVol	Type	RackPos	PlatePos	SetName	OutputFile
"140521_CM3_Level12"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"36"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM_Solvent12"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM1_Level10"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"28"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM2_Level10"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"29"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM3_Level10"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"30"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM_Solvent10"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM1_Level8"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"22"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM2_Level8"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"23"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM3_Level8"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"24"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM_Solvent8"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM1_Level6"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"16"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM2_Level6"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"17"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM3_Level6"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"18"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM_Solvent6"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM1_Level4"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"10"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM2_Level4"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"11"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM3_Level4"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"12"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM_Solvent4"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM1_Level2"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"4"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM2_Level2"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"5"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM3_Level2"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"6"	10.000000	1.000000	0.000000	"Standard"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_CM_Solvent2"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_Solvent05"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_Solvent06"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_Blank-02"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"45"	10.000000	1.000000	0.000000	"Blank"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_Solvent06"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052102\140521_CalibrationCurves_DM"
"140521_Solvent07"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052101\140521_SystemWarmup02"
"140521_Solvent08"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052101\140521_SystemWarmup02"
"140521_SST02"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"46"	10.000000	1.000000	0.000000	"QC"	2	1	"140521_CalibrationCurves_DM"	"14052101\140521_SystemWarmup02"
"140521_Solvent09"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052101\140521_SystemWarmup02"
"140521_Solvent10"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052101\140521_SystemWarmup02"
"140521_Solvent11"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052101\140521_SystemWarmup02"
"140521_Solvent12"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052101\140521_SystemWarmup02"
"140521_Solvent13"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052101\140521_SystemWarmup02"
"140521_Solvent14"	""	""	"140521_McCloskey2013.dam"	"none"	"CStk1-02"	"VT54"	"54"	10.000000	1.000000	0.000000	"Solvent"	2	1	"140521_CalibrationCurves_DM"	"14052101\140521_SystemWarmup02"
