id,experiment_id,sample_name,sample_id,component_group_name,component_name,calculated_concentration,calculated_concentration_units,used_,comment_
17071,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,gsn,gsn.gsn_1.Light,0.001119923,mM,t,Broth samples only due to high filtrate
17157,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,gsn,gsn.gsn_1.Light,0.000311354,mM,t,Broth samples only due to high filtrate
17223,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Filtrate-1,131206_0_OxicEvo04EcoliGlcM9_Filtrate-1,gsn,gsn.gsn_1.Light,0.000123815,mM,f,Filtrate peaks re-checked
17040,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,adpglc,adpglc.adpglc_1.Light,0.000890956,mM,t,
17041,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,akg,akg.akg_1.Light,0.054791281,mM,t,
17042,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,amp,amp.amp_1.Light,0.049050594,mM,t,
17043,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,arg-L,arg-L.arg-L_1.Light,0.399569885,mM,t,
17044,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,asn-L,asn-L.asn-L_1.Light,0.143534406,mM,t,
17045,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,camp,camp.camp_1.Light,0.007254675,mM,t,
17046,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,cit,cit.cit_2.Light,0.708781833,mM,t,
17047,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,citr-L,citr-L.citr-L_1.Light,0.027623244,mM,t,
17048,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,coa,coa.coa_1.Light,0.212214259,mM,t,
17049,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,ctp,ctp.ctp_1.Light,0.113992075,mM,t,
17050,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dadp,dadp.dadp_1.Light,0.007397011,mM,t,
17051,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,damp,damp.damp_1.Light,0.001099564,mM,t,
17052,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,datp,datp.datp_1.Light,0.040518405,mM,t,
17053,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dcdp,dcdp.dcdp_1.Light,0.011812803,mM,t,
17054,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dcmp,dcmp.dcmp_1.Light,0.002072423,mM,t,
17055,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dctp,dctp.dctp_1.Light,0.043487186,mM,t,
17056,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dgdp,dgdp.dgdp_1.Light,0.005639507,mM,t,
17057,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dhap,dhap.dhap_1.Light,0.264784135,mM,t,
17058,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dtdpglu,dtdpglu.dtdpglu_1.Light,0.00038309,mM,t,
17059,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dtmp,dtmp.dtmp_1.Light,0.006906524,mM,t,
17060,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dttp,dttp.dttp_1.Light,0.038602871,mM,t,
17061,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dump,dump.dump_1.Light,0.003815103,mM,t,
17062,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,dutp,dutp.dutp_1.Light,0.002249318,mM,t,
17063,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,fad,fad.fad_1.Light,0.019178365,mM,t,
17064,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,fdp,fdp.fdp_2.Light,0.877882277,mM,t,
17065,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,fum,fum.fum_1.Light,0.535295701,mM,t,
17066,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,g1p,g1p.g1p_1.Light,0.034525066,mM,t,
17067,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,gam6p,gam6p.gam6p_1.Light,0.059269645,mM,t,
17068,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,gdp,gdp.gdp_1.Light,0.077113585,mM,t,
17069,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,gln-L,gln-L.gln-L_1.Light,1.0386542,mM,t,
17070,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,gmp,gmp.gmp_1.Light,0.051535917,mM,t,
17072,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,gthrd,gthrd.gthrd_1.Light,1.751898577,mM,t,
17073,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,gtp,gtp.gtp_1.Light,0.640776562,mM,t,
17074,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,gua,gua.gua_1.Light,0.001610677,mM,t,
17075,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,his-L,his-L.his-L_1.Light,0.015761851,mM,t,
17078,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,imp,imp.imp_1.Light,0.015617146,mM,t,
17079,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,ins,ins.ins_1.Light,0.000865217,mM,t,
17080,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,itp,itp.itp_1.Light,0.006830896,mM,t,
17082,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,met-L,met-L.met-L_1.Light,0.022446896,mM,t,
17083,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,mmal,mmal.mmal_1.Light,0.006408618,mM,t,
17084,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,nadh,nadh.nadh_1.Light,0.002731746,mM,t,
17085,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,nadp,nadp.nadp_1.Light,0.078448808,mM,t,
17086,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,nadph,nadph.nadph_1.Light,0.00126953,mM,t,
17088,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,oxa,oxa.oxa_1.Light,1.300941649,mM,t,
17284,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-1,131206_0_OxicEvo08EcoliGlcM9_Broth-1,gsn,gsn.gsn_1.Light,0.00646753,mM,t,Broth samples only due to high filtrate
17372,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-2,131206_0_OxicEvo08EcoliGlcM9_Broth-2,gsn,gsn.gsn_1.Light,0.022272396,mM,t,Broth samples only due to high filtrate
17460,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,gsn,gsn.gsn_1.Light,0.0097248,mM,t,Broth samples only due to high filtrate
17089,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,phe-L,phe-L.phe-L_1.Light,0.02752349,mM,t,
17090,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_2.Light,0.459304241,mM,t,
17092,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,ru5p-D,ru5p-D.ru5p-D_1.Light,0.019280407,mM,t,
17093,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,s7p,s7p.s7p_1.Light,0.071399074,mM,t,
17094,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,ser-L,ser-L.ser-L_1.Light,0.181558515,mM,t,
17095,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,succ,succ.succ_1.Light,0.355457732,mM,t,
17096,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,thr-L,thr-L.thr-L_1.Light,0.178358406,mM,t,
17097,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,thym,thym.thym_1.Light,0.007985502,mM,t,
17098,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,trp-L,trp-L.trp-L_1.Light,0.004771193,mM,t,
17099,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,tyr-L,tyr-L.tyr-L_1.Light,0.018046032,mM,t,
17100,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,udp,udp.udp_1.Light,0.055949546,mM,t,
17101,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,ump,ump.ump_1.Light,0.023884832,mM,t,
17102,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,ura,ura.ura_1.Light,0.002849433,mM,t,
17103,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,uri,uri.uri_1.Light,0.005057026,mM,t,
17105,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,acon-C,acon-C.acon-C_1.Light,0.147347952,mM,t,
17106,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,atp,atp.atp_1.Light,2.657959411,mM,t,
17107,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,cmp,cmp.cmp_1.Light,0.036779392,mM,t,
17108,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,f6p,f6p.f6p_1.Light,0.088702542,mM,t,
17109,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,g6p,g6p.g6p_2.Light,0.598325611,mM,t,
17110,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,glu-L,glu-L.glu-L_1.Light,8.90087551,mM,t,
17112,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,glyclt,glyclt.glyclt_1.Light,0.532191572,mM,t,
17113,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,gthox,gthox.gthox_1.Light,0.147871053,mM,t,
17114,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,mal-L,mal-L.mal-L_1.Light,0.433690295,mM,t,
17115,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,nad,nad.nad_1.Light,0.355150523,mM,t,
17116,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,pep,pep.pep_1.Light,0.048321075,mM,t,
17117,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,phpyr,phpyr.phpyr_1.Light,0.102093458,mM,t,
17118,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,r5p,r5p.r5p_1.Light,0.027473328,mM,t,
17120,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo04EcoliGlcM9_Broth-2,utp,utp.utp_1.Light,0.207502766,mM,t,
17121,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,23dpg,23dpg.23dpg_1.Light,0.030071155,mM,t,
17122,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,5oxpro,5oxpro.5oxpro_1.Light,0.046711397,mM,t,
17123,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,6pgc,6pgc.6pgc_1.Light,0.391232928,mM,t,
17124,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,accoa,accoa.accoa_1.Light,1.105661338,mM,t,
17125,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,ade,ade.ade_1.Light,0.007841604,mM,t,
17126,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,adp,adp.adp_1.Light,0.104578405,mM,t,
17127,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,adpglc,adpglc.adpglc_1.Light,0.000791819,mM,t,
17128,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,akg,akg.akg_1.Light,0.051081217,mM,t,
17129,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,amp,amp.amp_1.Light,0.035380056,mM,t,
17130,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,arg-L,arg-L.arg-L_1.Light,0.683681568,mM,t,
17131,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,asn-L,asn-L.asn-L_1.Light,0.146747177,mM,t,
17132,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,camp,camp.camp_1.Light,0.00548913,mM,t,
17133,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,cit,cit.cit_2.Light,0.631760855,mM,t,
17134,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,citr-L,citr-L.citr-L_1.Light,0.02439098,mM,t,
17135,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,coa,coa.coa_1.Light,0.155998278,mM,t,
17136,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,ctp,ctp.ctp_1.Light,0.136973646,mM,t,
17137,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,dadp,dadp.dadp_1.Light,0.006378747,mM,t,
17524,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,gsn,gsn.gsn_1.Light,0.00218812,mM,f,Filtrate peaks re-checked
17672,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-2,131206_0_OxicEvo09EcoliGlcM9_Broth-2,gsn,gsn.gsn_1.Light,0.000576221,mM,t,Broth samples only due to high filtrate
17138,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,damp,damp.damp_1.Light,0.001339082,mM,t,
17139,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,datp,datp.datp_1.Light,0.041934755,mM,t,
17140,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,dcdp,dcdp.dcdp_1.Light,0.012890997,mM,t,
17141,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,dcmp,dcmp.dcmp_1.Light,0.00173476,mM,t,
17142,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,dctp,dctp.dctp_1.Light,0.055628868,mM,t,
17143,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,dgdp,dgdp.dgdp_1.Light,0.004829203,mM,t,
17144,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,dtdpglu,dtdpglu.dtdpglu_1.Light,0.000405105,mM,t,
17145,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,dtmp,dtmp.dtmp_1.Light,0.007414817,mM,t,
17146,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,dttp,dttp.dttp_1.Light,0.056099913,mM,t,
17147,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,dump,dump.dump_1.Light,0.006172759,mM,t,
17148,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,dutp,dutp.dutp_1.Light,0.00293007,mM,t,
17149,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,fad,fad.fad_1.Light,0.017839206,mM,t,
17150,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,fdp,fdp.fdp_2.Light,1.238137227,mM,t,
17151,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,fum,fum.fum_1.Light,0.416724805,mM,t,
17152,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,g1p,g1p.g1p_1.Light,0.033892425,mM,t,
17153,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,gam6p,gam6p.gam6p_1.Light,0.088304215,mM,t,
17154,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,gdp,gdp.gdp_1.Light,0.070404259,mM,t,
17155,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,gln-L,gln-L.gln-L_1.Light,0.970518863,mM,t,
17156,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,gmp,gmp.gmp_1.Light,0.035510565,mM,t,
17158,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,gthrd,gthrd.gthrd_1.Light,3.91503016,mM,t,
17159,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,gtp,gtp.gtp_1.Light,0.664855678,mM,t,
17160,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,gua,gua.gua_1.Light,0.000655074,mM,t,
17161,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,his-L,his-L.his-L_1.Light,0.016759552,mM,t,
17164,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,imp,imp.imp_1.Light,0.009576407,mM,t,
17165,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,ins,ins.ins_1.Light,0.000740344,mM,t,
17166,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,itp,itp.itp_1.Light,0.00846425,mM,t,
17168,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,met-L,met-L.met-L_1.Light,0.0236176,mM,t,
17169,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,mmal,mmal.mmal_1.Light,0.004647095,mM,t,
17170,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,nadh,nadh.nadh_1.Light,0.004078153,mM,t,
17171,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,nadp,nadp.nadp_1.Light,0.081793538,mM,t,
17172,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,nadph,nadph.nadph_1.Light,0.001871328,mM,t,
17174,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,oxa,oxa.oxa_1.Light,0.930473387,mM,t,
17175,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,phe-L,phe-L.phe-L_1.Light,0.02376454,mM,t,
17176,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_2.Light,0.457820545,mM,t,
17178,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,ru5p-D,ru5p-D.ru5p-D_1.Light,0.012293973,mM,t,
17179,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,s7p,s7p.s7p_1.Light,0.071337912,mM,t,
17180,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,ser-L,ser-L.ser-L_1.Light,0.178072227,mM,t,
17181,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,succ,succ.succ_1.Light,0.26833856,mM,t,
17182,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,thr-L,thr-L.thr-L_1.Light,0.165313307,mM,t,
17183,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,thym,thym.thym_1.Light,0.005790218,mM,t,
17184,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,trp-L,trp-L.trp-L_1.Light,0.00690295,mM,t,
17185,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,tyr-L,tyr-L.tyr-L_1.Light,0.018698409,mM,t,
17186,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-3,131206_0_OxicEvo04EcoliGlcM9_Broth-3,udp,udp.udp_1.Light,0.050801483,mM,t,
17760,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-3,131206_0_OxicEvo09EcoliGlcM9_Broth-3,gsn,gsn.gsn_1.Light,0.005784385,mM,t,Broth samples only due to high filtrate
17826,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Filtrate-1,131206_0_OxicEvo09EcoliGlcM9_Filtrate-1,gsn,gsn.gsn_1.Light,0.004667129,mM,f,Filtrate peaks re-checked
17974,ALEWt01,131206_0_OxicWTEcoliGlcM9_Broth-2,131206_0_OxicWTEcoliGlcM9_Broth-2,gsn,gsn.gsn_1.Light,0.001191494,mM,t,Broth samples only due to high filtrate
