% header=SampleName	SampleID	Comments	AcqMethod	ProcMethod	RackCode	PlateCode	VialPos	SmplInjVol	DilutFact	WghtToVol	Type	RackPos	PlatePos	SetName	OutputFile
141104_Blank0			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
140710_0_OxicEvo04Ecoli13CGlcM9_Filtrate-1-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	1	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
140710_0_OxicEvo04Ecoli13CGlcM9_Broth-1-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	2	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
140710_0_OxicEvo04Ecoli13CGlcM9_Broth-2-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	3	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
140711_0_OxicEvo04Ecoli13CGlcM9_Broth-3-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	4	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
140711_0_OxicEvo04Ecoli13CGlcM9_Broth-4-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	5	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
140710_0_OxicEvo04Ecoli13CGlcM9_Broth-5-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	6	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
140710_0_OxicEvo04Ecoli13CGlcM9_Broth-6-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	7	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
140711_0_OxicEvo04Ecoli13CGlcM9_Broth-7-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	8	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141104_Blank1			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
140711_0_OxicEvo04Ecoli13CGlcM9_Broth-8-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	9	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141104_11_OxicEvo04Evo01EPEcoli13CGlcM9_Filtrate-1-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	10	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141125_11_OxicEvo04Evo01EPEcoli13CGlcM9_Broth-1-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	11	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141125_11_OxicEvo04Evo01EPEcoli13CGlcM9_Broth-2-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	12	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141125_11_OxicEvo04Evo01EPEcoli13CGlcM9_Broth-3-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	13	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141104_11_OxicEvo04Evo01EPEcoli13CGlcM9_Filtrate-4-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	14	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141125_11_OxicEvo04Evo01EPEcoli13CGlcM9_Broth-4-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	15	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141125_11_OxicEvo04Evo01EPEcoli13CGlcM9_Broth-5-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	16	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141104_Blank2			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141125_11_OxicEvo04Evo01EPEcoli13CGlcM9_Broth-6-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	17	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141104_11_OxicEvo04Evo02EPEcoli13CGlcM9_Filtrate-1-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	18	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141125_11_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-1-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	19	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141125_11_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-2-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	20	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
141125_11_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-3-1000.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	21	10	1	0	Unknown	3	1	141104_ALEsKOs01	14110402\141104_ALEsKOs01
