id,experiment_id,sample_name,sample_name_abbreviation,sample_type,time_point,replicate_number,met_id,precursor_formula,precursor_mass,product_formula,product_mass,intensity,intensity_units,intensity_corrected,intensity_corrected_units,intensity_normalized,intensity_normalized_units,intensity_theoretical,abs_devFromTheoretical,scan_type,used_,comment_
28242,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,824,0,cps,0,cps,0,normMax,0,,EPI,t,
31010,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,824,0,cps,0,cps,0,normMax,0,,EPI,t,
33743,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,824,0,cps,0,cps,0,normMax,0,,EPI,t,
20009,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,825,0,cps,0,cps,0,normMax,0,,EPI,t,
22777,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,825,0,cps,0,cps,0,normMax,0,,EPI,t,
25510,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,825,0,cps,0,cps,0,normMax,0,,EPI,t,
28243,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,825,0,cps,0,cps,0,normMax,0,,EPI,t,
31011,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,825,0,cps,0,cps,0,normMax,0,,EPI,t,
33744,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,825,0,cps,0,cps,0,normMax,0,,EPI,t,
20010,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,826,0,cps,0,cps,0,normMax,0,,EPI,t,
22778,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,826,0,cps,0,cps,0,normMax,0,,EPI,t,
25511,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,826,0,cps,0,cps,0,normMax,0,,EPI,t,
28244,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,826,0,cps,0,cps,0,normMax,0,,EPI,t,
31012,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,826,0,cps,0,cps,0,normMax,0,,EPI,t,
33745,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,826,0,cps,0,cps,0,normMax,0,,EPI,t,
20011,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,827,0,cps,0,cps,0,normMax,0,,EPI,t,
22779,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,827,0,cps,0,cps,0,normMax,0,,EPI,t,
25512,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,827,0,cps,0,cps,0,normMax,0,,EPI,t,
28245,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,827,0,cps,0,cps,0,normMax,0,,EPI,t,
31013,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,827,0,cps,0,cps,0,normMax,0,,EPI,t,
33746,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,827,0,cps,0,cps,0,normMax,0,,EPI,t,
20012,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,828,0,cps,0,cps,0,normMax,0,,EPI,t,
22780,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,828,0,cps,0,cps,0,normMax,0,,EPI,t,
25513,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,828,0,cps,0,cps,0,normMax,0,,EPI,t,
28246,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,828,0,cps,0,cps,0,normMax,0,,EPI,t,
31014,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,828,0,cps,0,cps,0,normMax,0,,EPI,t,
33747,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,828,0,cps,0,cps,0,normMax,0,,EPI,t,
20013,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,829,0,cps,0,cps,0,normMax,0,,EPI,t,
22781,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,829,0,cps,0,cps,0,normMax,0,,EPI,t,
25514,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,829,0,cps,0,cps,0,normMax,0,,EPI,t,
28247,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,829,0,cps,0,cps,0,normMax,0,,EPI,t,
31015,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,829,0,cps,0,cps,0,normMax,0,,EPI,t,
33748,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,829,0,cps,0,cps,0,normMax,0,,EPI,t,
20014,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,830,0,cps,0,cps,0,normMax,0,,EPI,t,
22782,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,830,0,cps,0,cps,0,normMax,0,,EPI,t,
25515,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,830,0,cps,0,cps,0,normMax,0,,EPI,t,
28248,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,830,0,cps,0,cps,0,normMax,0,,EPI,t,
31016,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,830,0,cps,0,cps,0,normMax,0,,EPI,t,
33749,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,830,0,cps,0,cps,0,normMax,0,,EPI,t,
20015,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,831,0,cps,0,cps,0,normMax,0,,EPI,t,
22783,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,831,0,cps,0,cps,0,normMax,0,,EPI,t,
25516,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,831,0,cps,0,cps,0,normMax,0,,EPI,t,
28249,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,831,0,cps,0,cps,0,normMax,0,,EPI,t,
31017,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,831,0,cps,0,cps,0,normMax,0,,EPI,t,
33750,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H37N7O17P3S-,831,0,cps,0,cps,0,normMax,0,,EPI,t,
20038,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,728,0,cps,0,cps,0,normMax,1,,EPI,t,
22806,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,728,0,cps,0,cps,0,normMax,1,,EPI,t,
25539,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,728,0,cps,0,cps,0,normMax,1,,EPI,t,
28272,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,728,0,cps,0,cps,0,normMax,1,,EPI,t,
31040,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,728,0,cps,0,cps,0,normMax,1,,EPI,t,
33773,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,728,0,cps,0,cps,0,normMax,1,,EPI,t,
20039,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,729,0,cps,0,cps,0,normMax,0.292096232,,EPI,t,
22807,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,729,0,cps,0,cps,0,normMax,0.292096232,,EPI,t,
25540,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,729,0,cps,0,cps,0,normMax,0.292096232,,EPI,t,
28273,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,729,0,cps,0,cps,0,normMax,0.292096232,,EPI,t,
31041,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,729,0,cps,0,cps,0,normMax,0.292096232,,EPI,t,
33774,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,729,0,cps,0,cps,0,normMax,0.292096232,,EPI,t,
20040,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,730,0,cps,0,cps,0,normMax,0.115194889,,EPI,t,
22808,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,730,0,cps,0,cps,0,normMax,0.115194889,,EPI,t,
25541,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,730,0,cps,0,cps,0,normMax,0.115194889,,EPI,t,
28274,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,730,0,cps,0,cps,0,normMax,0.115194889,,EPI,t,
31042,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,730,1088.159713,cps,0,cps,0,normMax,0.115194889,,EPI,t,
33775,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,730,0,cps,0,cps,0,normMax,0.115194889,,EPI,t,
20041,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,731,0,cps,0,cps,0,normMax,0.024977989,,EPI,t,
22809,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,731,0,cps,0,cps,0,normMax,0.024977989,,EPI,t,
25542,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,731,0,cps,0,cps,0,normMax,0.024977989,,EPI,t,
28275,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,731,0,cps,0,cps,0,normMax,0.024977989,,EPI,t,
31043,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,731,0,cps,0,cps,0,normMax,0.024977989,,EPI,t,
33776,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,731,0,cps,0,cps,0,normMax,0.024977989,,EPI,t,
20042,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,732,0,cps,0,cps,0,normMax,0.00508516,,EPI,t,
22810,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,732,0,cps,0,cps,0,normMax,0.00508516,,EPI,t,
25543,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,732,0,cps,0,cps,0,normMax,0.00508516,,EPI,t,
28276,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,732,0,cps,0,cps,0,normMax,0.00508516,,EPI,t,
31044,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,732,0,cps,0,cps,0,normMax,0.00508516,,EPI,t,
33777,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,732,0,cps,0,cps,0,normMax,0.00508516,,EPI,t,
20043,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,733,3088.020806,cps,0,cps,0,normMax,0.00081574,,EPI,t,
22811,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,733,0,cps,0,cps,0,normMax,0.00081574,,EPI,t,
25544,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,733,0,cps,0,cps,0,normMax,0.00081574,,EPI,t,
28277,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,733,0,cps,0,cps,0,normMax,0.00081574,,EPI,t,
31045,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,733,0,cps,0,cps,0,normMax,0.00081574,,EPI,t,
33778,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,733,0,cps,0,cps,0,normMax,0.00081574,,EPI,t,
20044,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,734,0,cps,0,cps,0,normMax,0.000118508,,EPI,t,
22812,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,734,0,cps,0,cps,0,normMax,0.000118508,,EPI,t,
25545,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,734,0,cps,0,cps,0,normMax,0.000118508,,EPI,t,
28278,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,734,6028.993003,cps,0,cps,0,normMax,0.000118508,,EPI,t,
31046,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,734,0,cps,0,cps,0,normMax,0.000118508,,EPI,t,
33779,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,734,0,cps,0,cps,0,normMax,0.000118508,,EPI,t,
20045,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,735,71024.47855,cps,67936.45774,cps,1,normMax,1.50E-05,0.999984989,EPI,t,
22813,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,735,9675.798527,cps,8293.541595,cps,1,normMax,1.50E-05,0.999984989,EPI,t,
25546,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,735,6117.222169,cps,5352.569398,cps,1,normMax,1.50E-05,0.999984989,EPI,t,
28279,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,735,72347.91604,cps,66318.92303,cps,1,normMax,1.50E-05,0.999984989,EPI,t,
31047,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,735,10881.59713,cps,9793.437415,cps,1,normMax,1.50E-05,0.999984989,EPI,t,
33780,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,735,11940.34712,cps,10234.58324,cps,1,normMax,1.50E-05,0.999984989,EPI,t,
20046,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,736,3088.020806,cps,0,cps,0,normMax,1.73E-06,,EPI,t,
22814,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,736,0,cps,0,cps,0,normMax,1.73E-06,,EPI,t,
25547,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,736,0,cps,0,cps,0,normMax,1.73E-06,,EPI,t,
28280,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,736,0,cps,0,cps,0,normMax,1.73E-06,,EPI,t,
31048,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,736,2176.319426,cps,0,cps,0,normMax,1.73E-06,,EPI,t,
33781,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,736,0,cps,0,cps,0,normMax,1.73E-06,,EPI,t,
20047,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,737,3088.020806,cps,0,cps,0,normMax,1.78E-07,,EPI,t,
22815,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,737,2764.513865,cps,1382.256932,cps,0.166666667,normMax,1.78E-07,0.166666488,EPI,t,
25548,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,737,764.6527711,cps,0,cps,0,normMax,1.78E-07,,EPI,t,
28281,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,737,0,cps,0,cps,0,normMax,1.78E-07,,EPI,t,
31049,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,accoa,C16[13C]7H37N7O17P3S-,815,C23H36N7O14P2S-,737,0,cps,0,cps,0,normMax,1.78E-07,,EPI,t,
