"id","experiment_id","sample_name","sample_id","component_group_name","component_name","calculated_concentration","calculated_concentration_units","used_","comment_"
28371,"recoveryExperiment01","140509_CF01","140509_CF01","35cgmp","35cgmp.35cgmp_1.Light",43.44993676,"height_ratio",t,""
28372,"recoveryExperiment01","140509_CF01","140509_CF01","5oxpro","5oxpro.5oxpro_1.Light",189.2640556,"height_ratio",t,""
28373,"recoveryExperiment01","140509_CF01","140509_CF01","6pgc","6pgc.6pgc_1.Light",10.4966154,"height_ratio",t,""
28374,"recoveryExperiment01","140509_CF01","140509_CF01","accoa","accoa.accoa_1.Light",23.79200862,"height_ratio",t,""
28375,"recoveryExperiment01","140509_CF01","140509_CF01","acon-C","acon-C.acon-C_1.Light",3931.988903,"height_ratio",t,""
28376,"recoveryExperiment01","140509_CF01","140509_CF01","actp","actp.actp_1.Light",94.5911897,"height_ratio",t,""
28377,"recoveryExperiment01","140509_CF01","140509_CF01","ade","ade.ade_1.Light",1510.732079,"height_ratio",t,""
28378,"recoveryExperiment01","140509_CF01","140509_CF01","adn","adn.adn_1.Light",8277.25065,"height_ratio",t,""
28379,"recoveryExperiment01","140509_CF01","140509_CF01","adp","adp.adp_1.Light",75.68856241,"height_ratio",t,""
28380,"recoveryExperiment01","140509_CF01","140509_CF01","AICAr","AICAr.AICAr_1.Light",1.337962963,"height_ratio",t,""
28381,"recoveryExperiment01","140509_CF01","140509_CF01","akg","akg.akg_1.Light",214.8059916,"height_ratio",t,""
28382,"recoveryExperiment01","140509_CF01","140509_CF01","ala-L","ala-L.ala-L_1.Light",,"height_ratio",t,""
28383,"recoveryExperiment01","140509_CF01","140509_CF01","amp","amp.amp_1.Light",418.4596458,"height_ratio",t,""
28384,"recoveryExperiment01","140509_CF01","140509_CF01","arg-L","arg-L.arg-L_1.Light",7100.407153,"height_ratio",t,""
28385,"recoveryExperiment01","140509_CF01","140509_CF01","asn-L","asn-L.asn-L_1.Light",707.3811749,"height_ratio",t,""
28386,"recoveryExperiment01","140509_CF01","140509_CF01","asp-L","asp-L.asp-L_1.Light",280.9534409,"height_ratio",t,""
28387,"recoveryExperiment01","140509_CF01","140509_CF01","atp","atp.atp_1.Light",548.8126127,"height_ratio",t,""
28388,"recoveryExperiment01","140509_CF01","140509_CF01","btn","btn.btn_1.Light",301.4285218,"height_ratio",t,""
28389,"recoveryExperiment01","140509_CF01","140509_CF01","camp","camp.camp_1.Light",53.18054838,"height_ratio",t,""
28390,"recoveryExperiment01","140509_CF01","140509_CF01","cit","cit.cit_1.Light",7160.583597,"height_ratio",t,""
28391,"recoveryExperiment01","140509_CF01","140509_CF01","citr-L","citr-L.citr-L_1.Light",626.681405,"height_ratio",t,""
28392,"recoveryExperiment01","140509_CF01","140509_CF01","cmp","cmp.cmp_1.Light",45.6840133,"height_ratio",t,""
28393,"recoveryExperiment01","140509_CF01","140509_CF01","coa","coa.coa_1.Light",51.84144794,"height_ratio",t,""
28394,"recoveryExperiment01","140509_CF01","140509_CF01","ctp","ctp.ctp_1.Light",18.17932013,"height_ratio",t,""
28395,"recoveryExperiment01","140509_CF01","140509_CF01","cytd","cytd.cytd_1.Light",356.0796972,"height_ratio",t,""
28396,"recoveryExperiment01","140509_CF01","140509_CF01","dadp","dadp.dadp_1.Light",25.28928323,"height_ratio",t,""
28397,"recoveryExperiment01","140509_CF01","140509_CF01","damp","damp.damp_1.Light",249.1709267,"height_ratio",t,""
28398,"recoveryExperiment01","140509_CF01","140509_CF01","datp","datp.datp_1.Light",1226.565134,"height_ratio",t,""
28399,"recoveryExperiment01","140509_CF01","140509_CF01","dcdp","dcdp.dcdp_1.Light",137.8072414,"height_ratio",t,""
28400,"recoveryExperiment01","140509_CF01","140509_CF01","dcmp","dcmp.dcmp_1.Light",82.82176825,"height_ratio",t,""
28401,"recoveryExperiment01","140509_CF01","140509_CF01","dctp","dctp.dctp_1.Light",234.0439923,"height_ratio",t,""
28402,"recoveryExperiment01","140509_CF01","140509_CF01","dgdp","dgdp.dgdp_1.Light",5.621457987,"height_ratio",t,""
28407,"recoveryExperiment01","140509_CF01","140509_CF01","dtdpglu","dtdpglu.dtdpglu_1.Light",409.7208122,"height_ratio",t,""
28408,"recoveryExperiment01","140509_CF01","140509_CF01","dtmp","dtmp.dtmp_1.Light",282.2661455,"height_ratio",t,""
28409,"recoveryExperiment01","140509_CF01","140509_CF01","dttp","dttp.dttp_1.Light",123.0125669,"height_ratio",t,""
28410,"recoveryExperiment01","140509_CF01","140509_CF01","dump","dump.dump_1.Light",31.70907998,"height_ratio",t,""
28411,"recoveryExperiment01","140509_CF01","140509_CF01","dutp","dutp.dutp_1.Light",134.0304323,"height_ratio",t,""
28412,"recoveryExperiment01","140509_CF01","140509_CF01","f6p","f6p.f6p_1.Light",1569.182578,"height_ratio",t,""
28413,"recoveryExperiment01","140509_CF01","140509_CF01","fol","fol.fol_1.Light",,"height_ratio",t,""
28414,"recoveryExperiment01","140509_CF01","140509_CF01","fum","fum.fum_1.Light",360.5740109,"height_ratio",t,""
28415,"recoveryExperiment01","140509_CF01","140509_CF01","g1p","g1p.g1p_1.Light",433.8297303,"height_ratio",t,""
28416,"recoveryExperiment01","140509_CF01","140509_CF01","g6p","g6p.g6p_1.Light",178.5321193,"height_ratio",t,""
28417,"recoveryExperiment01","140509_CF01","140509_CF01","gam6p","gam6p.gam6p_1.Light",125.5852926,"height_ratio",t,""
28418,"recoveryExperiment01","140509_CF01","140509_CF01","gdp","gdp.gdp_1.Light",143.4446004,"height_ratio",t,""
28419,"recoveryExperiment01","140509_CF01","140509_CF01","gln-L","gln-L.gln-L_1.Light",1339.936912,"height_ratio",t,""
28420,"recoveryExperiment01","140509_CF01","140509_CF01","glu-L","glu-L.glu-L_1.Light",5720.922796,"height_ratio",t,""
28421,"recoveryExperiment01","140509_CF01","140509_CF01","glutacon","glutacon.glutacon_1.Light",26.57642528,"height_ratio",t,""
28422,"recoveryExperiment01","140509_CF01","140509_CF01","glx","glx.glx_1.Light",66.36461142,"height_ratio",t,""
28423,"recoveryExperiment01","140509_CF01","140509_CF01","glyc3p","glyc3p.glyc3p_1.Light",935.573418,"height_ratio",t,""
28424,"recoveryExperiment01","140509_CF01","140509_CF01","glyclt","glyclt.glyclt_1.Light",2954.160505,"height_ratio",t,""
28425,"recoveryExperiment01","140509_CF01","140509_CF01","gsn","gsn.gsn_1.Light",620.8294348,"height_ratio",t,""
28426,"recoveryExperiment01","140509_CF01","140509_CF01","gthox","gthox.gthox_1.Light",1868.423239,"height_ratio",t,""
28427,"recoveryExperiment01","140509_CF01","140509_CF01","gthrd","gthrd.gthrd_1.Light",90.01176471,"height_ratio",t,""
28428,"recoveryExperiment01","140509_CF01","140509_CF01","gtp","gtp.gtp_1.Light",136.4362398,"height_ratio",t,""
28429,"recoveryExperiment01","140509_CF01","140509_CF01","gua","gua.gua_1.Light",79.2207733,"height_ratio",t,""
28430,"recoveryExperiment01","140509_CF01","140509_CF01","Hexose_Pool_fru_glc-D","Hexose_Pool_fru_glc-D.Hexose_Pool_fru_glc-D_1.Light",13.19145062,"height_ratio",t,""
28431,"recoveryExperiment01","140509_CF01","140509_CF01","his-L","his-L.his-L_1.Light",2608.291702,"height_ratio",t,""
28432,"recoveryExperiment01","140509_CF01","140509_CF01","hxan","hxan.hxan_1.Light",13.1562861,"height_ratio",t,""
28433,"recoveryExperiment01","140509_CF01","140509_CF01","icit","icit.icit_2.Light",1134.064231,"height_ratio",t,""
28434,"recoveryExperiment01","140509_CF01","140509_CF01","imp","imp.imp_1.Light",24.87950906,"height_ratio",t,""
28435,"recoveryExperiment01","140509_CF01","140509_CF01","ins","ins.ins_1.Light",1252.171472,"height_ratio",t,""
28436,"recoveryExperiment01","140509_CF01","140509_CF01","itp","itp.itp_1.Light",19.56722993,"height_ratio",t,""
28437,"recoveryExperiment01","140509_CF01","140509_CF01","lac-L","lac-L.lac-L_1.Light",3243.340581,"height_ratio",t,""
28438,"recoveryExperiment01","140509_CF01","140509_CF01","Lcystin","Lcystin.Lcystin_1.Light",356.0026713,"height_ratio",t,""
28439,"recoveryExperiment01","140509_CF01","140509_CF01","met-L","met-L.met-L_1.Light",,"height_ratio",t,""
28440,"recoveryExperiment01","140509_CF01","140509_CF01","mmal","mmal.mmal_1.Light",462.636579,"height_ratio",t,""
28441,"recoveryExperiment01","140509_CF01","140509_CF01","nad","nad.nad_1.Light",,"height_ratio",t,""
28442,"recoveryExperiment01","140509_CF01","140509_CF01","nadh","nadh.nadh_1.Light",,"height_ratio",t,""
28443,"recoveryExperiment01","140509_CF01","140509_CF01","nadp","nadp.nadp_1.Light",,"height_ratio",t,""
28444,"recoveryExperiment01","140509_CF01","140509_CF01","nadph","nadph.nadph_1.Light",235.4477053,"height_ratio",t,""
28445,"recoveryExperiment01","140509_CF01","140509_CF01","oaa","oaa.oaa_1.Light",1036.089661,"height_ratio",t,""
28446,"recoveryExperiment01","140509_CF01","140509_CF01","orn","orn.orn_1.Light",115.8983904,"height_ratio",t,""
28447,"recoveryExperiment01","140509_CF01","140509_CF01","oxa","oxa.oxa_1.Light",197.7734377,"height_ratio",t,""
28448,"recoveryExperiment01","140509_CF01","140509_CF01","pep","pep.pep_1.Light",2317.074037,"height_ratio",t,""
28449,"recoveryExperiment01","140509_CF01","140509_CF01","phe-L","phe-L.phe-L_1.Light",2849.151431,"height_ratio",t,""
28450,"recoveryExperiment01","140509_CF01","140509_CF01","phpyr","phpyr.phpyr_1.Light",69.14333373,"height_ratio",t,""
28451,"recoveryExperiment01","140509_CF01","140509_CF01","Pool_2pg_3pg","Pool_2pg_3pg.Pool_2pg_3pg_1.Light",24.22027896,"height_ratio",t,""
28452,"recoveryExperiment01","140509_CF01","140509_CF01","pyr","pyr.pyr_1.Light",104.5399163,"height_ratio",t,""
28453,"recoveryExperiment01","140509_CF01","140509_CF01","r5p","r5p.r5p_1.Light",339.9811597,"height_ratio",t,""
28454,"recoveryExperiment01","140509_CF01","140509_CF01","ribflv","ribflv.ribflv_1.Light",1421.790576,"height_ratio",t,""
28455,"recoveryExperiment01","140509_CF01","140509_CF01","ru5p-D","ru5p-D.ru5p-D_1.Light",583.4247237,"height_ratio",t,""
28456,"recoveryExperiment01","140509_CF01","140509_CF01","s7p","s7p.s7p_1.Light",78.15453901,"height_ratio",t,""
28457,"recoveryExperiment01","140509_CF01","140509_CF01","ser-L","ser-L.ser-L_1.Light",3358.143754,"height_ratio",t,""
28458,"recoveryExperiment01","140509_CF01","140509_CF01","succ","succ.succ_1.Light",175.3466617,"height_ratio",t,""
28459,"recoveryExperiment01","140509_CF01","140509_CF01","thr-L","thr-L.thr-L_1.Light",5921.705732,"height_ratio",t,""
28460,"recoveryExperiment01","140509_CF01","140509_CF01","thym","thym.thym_1.Light",973.9917209,"height_ratio",t,""
28461,"recoveryExperiment01","140509_CF01","140509_CF01","trp-L","trp-L.trp-L_1.Light",9.452332657,"height_ratio",t,""
28462,"recoveryExperiment01","140509_CF01","140509_CF01","tyr-L","tyr-L.tyr-L_1.Light",4450.514284,"height_ratio",t,""
28463,"recoveryExperiment01","140509_CF01","140509_CF01","udp","udp.udp_1.Light",157.2144653,"height_ratio",t,""
28464,"recoveryExperiment01","140509_CF01","140509_CF01","ump","ump.ump_1.Light",44.67240653,"height_ratio",t,""
28465,"recoveryExperiment01","140509_CF01","140509_CF01","ura","ura.ura_1.Light",3944.329479,"height_ratio",t,""
28466,"recoveryExperiment01","140509_CF01","140509_CF01","uri","uri.uri_1.Light",2817.191405,"height_ratio",t,""
28469,"recoveryExperiment01","140509_CF02","140509_CF02","23dpg","23dpg.23dpg_1.Light",1871.45245,"height_ratio",t,""
28470,"recoveryExperiment01","140509_CF02","140509_CF02","35cgmp","35cgmp.35cgmp_1.Light",48.64118109,"height_ratio",t,""
28471,"recoveryExperiment01","140509_CF02","140509_CF02","5oxpro","5oxpro.5oxpro_1.Light",331.6936568,"height_ratio",t,""
28472,"recoveryExperiment01","140509_CF02","140509_CF02","6pgc","6pgc.6pgc_1.Light",9.988225149,"height_ratio",t,""
28473,"recoveryExperiment01","140509_CF02","140509_CF02","accoa","accoa.accoa_1.Light",25.36150411,"height_ratio",t,""
28474,"recoveryExperiment01","140509_CF02","140509_CF02","acon-C","acon-C.acon-C_1.Light",3203.873774,"height_ratio",t,""
28475,"recoveryExperiment01","140509_CF02","140509_CF02","actp","actp.actp_1.Light",53.44654039,"height_ratio",t,""
28476,"recoveryExperiment01","140509_CF02","140509_CF02","ade","ade.ade_1.Light",1053.561335,"height_ratio",t,""
28477,"recoveryExperiment01","140509_CF02","140509_CF02","adn","adn.adn_1.Light",11858.72798,"height_ratio",t,""
28478,"recoveryExperiment01","140509_CF02","140509_CF02","adp","adp.adp_1.Light",43.15387619,"height_ratio",t,""
28479,"recoveryExperiment01","140509_CF02","140509_CF02","adpglc","adpglc.adpglc_1.Light",,"height_ratio",t,""
28480,"recoveryExperiment01","140509_CF02","140509_CF02","AICAr","AICAr.AICAr_1.Light",1.951507218,"height_ratio",t,""
28481,"recoveryExperiment01","140509_CF02","140509_CF02","akg","akg.akg_1.Light",197.7002422,"height_ratio",t,""
28482,"recoveryExperiment01","140509_CF02","140509_CF02","ala-L","ala-L.ala-L_1.Light",,"height_ratio",t,""
28483,"recoveryExperiment01","140509_CF02","140509_CF02","amp","amp.amp_1.Light",445.8000166,"height_ratio",t,""
28484,"recoveryExperiment01","140509_CF02","140509_CF02","arg-L","arg-L.arg-L_1.Light",3362.012387,"height_ratio",t,""
28485,"recoveryExperiment01","140509_CF02","140509_CF02","asn-L","asn-L.asn-L_1.Light",782.3635749,"height_ratio",t,""
28486,"recoveryExperiment01","140509_CF02","140509_CF02","asp-L","asp-L.asp-L_1.Light",530.2502452,"height_ratio",t,""
28487,"recoveryExperiment01","140509_CF02","140509_CF02","atp","atp.atp_1.Light",773.2574503,"height_ratio",t,""
28488,"recoveryExperiment01","140509_CF02","140509_CF02","btn","btn.btn_1.Light",642.0339479,"height_ratio",t,""
28489,"recoveryExperiment01","140509_CF02","140509_CF02","camp","camp.camp_1.Light",64.23152351,"height_ratio",t,""
28490,"recoveryExperiment01","140509_CF02","140509_CF02","cit","cit.cit_1.Light",,"height_ratio",t,""
28491,"recoveryExperiment01","140509_CF02","140509_CF02","citr-L","citr-L.citr-L_1.Light",375.4925638,"height_ratio",t,""
28492,"recoveryExperiment01","140509_CF02","140509_CF02","cmp","cmp.cmp_1.Light",34.00697792,"height_ratio",t,""
28493,"recoveryExperiment01","140509_CF02","140509_CF02","coa","coa.coa_1.Light",51.28329587,"height_ratio",t,""
28494,"recoveryExperiment01","140509_CF02","140509_CF02","ctp","ctp.ctp_1.Light",11.99597356,"height_ratio",t,""
28495,"recoveryExperiment01","140509_CF02","140509_CF02","cytd","cytd.cytd_1.Light",,"height_ratio",t,""
28496,"recoveryExperiment01","140509_CF02","140509_CF02","dadp","dadp.dadp_1.Light",19.22954437,"height_ratio",t,""
28497,"recoveryExperiment01","140509_CF02","140509_CF02","damp","damp.damp_1.Light",192.2307366,"height_ratio",t,""
28498,"recoveryExperiment01","140509_CF02","140509_CF02","datp","datp.datp_1.Light",1841.645828,"height_ratio",t,""
28499,"recoveryExperiment01","140509_CF02","140509_CF02","dcdp","dcdp.dcdp_1.Light",221.21275,"height_ratio",t,""
28500,"recoveryExperiment01","140509_CF02","140509_CF02","dcmp","dcmp.dcmp_1.Light",68.07960199,"height_ratio",t,""
28501,"recoveryExperiment01","140509_CF02","140509_CF02","dctp","dctp.dctp_1.Light",146.1055769,"height_ratio",t,""
28502,"recoveryExperiment01","140509_CF02","140509_CF02","dgdp","dgdp.dgdp_1.Light",1.94205298,"height_ratio",t,""
28503,"recoveryExperiment01","140509_CF02","140509_CF02","dgmp","dgmp.dgmp_1.Light",127.3213516,"height_ratio",t,""
28504,"recoveryExperiment01","140509_CF02","140509_CF02","dhap","dhap.dhap_1.Light",1582.45746,"height_ratio",t,""
28505,"recoveryExperiment01","140509_CF02","140509_CF02","dimp","dimp.dimp_1.Light",1139.777716,"height_ratio",t,""
28506,"recoveryExperiment01","140509_CF02","140509_CF02","ditp","ditp.ditp_1.Light",685.3604368,"height_ratio",t,""
28507,"recoveryExperiment01","140509_CF02","140509_CF02","dtdpglu","dtdpglu.dtdpglu_1.Light",,"height_ratio",t,""
28508,"recoveryExperiment01","140509_CF02","140509_CF02","dtmp","dtmp.dtmp_1.Light",165.6594838,"height_ratio",t,""
28509,"recoveryExperiment01","140509_CF02","140509_CF02","dttp","dttp.dttp_1.Light",228.8741289,"height_ratio",t,""
28510,"recoveryExperiment01","140509_CF02","140509_CF02","dump","dump.dump_1.Light",29.10443344,"height_ratio",t,""
28511,"recoveryExperiment01","140509_CF02","140509_CF02","dutp","dutp.dutp_1.Light",241.8328703,"height_ratio",t,""
28512,"recoveryExperiment01","140509_CF02","140509_CF02","f6p","f6p.f6p_1.Light",1075.331299,"height_ratio",t,""
28513,"recoveryExperiment01","140509_CF02","140509_CF02","fol","fol.fol_1.Light",,"height_ratio",t,""
28514,"recoveryExperiment01","140509_CF02","140509_CF02","fum","fum.fum_1.Light",338.8771164,"height_ratio",t,""
28515,"recoveryExperiment01","140509_CF02","140509_CF02","g1p","g1p.g1p_1.Light",426.5039982,"height_ratio",t,""
28516,"recoveryExperiment01","140509_CF02","140509_CF02","g6p","g6p.g6p_1.Light",315.5766246,"height_ratio",t,""
28517,"recoveryExperiment01","140509_CF02","140509_CF02","gam6p","gam6p.gam6p_1.Light",128.2820058,"height_ratio",t,""
28518,"recoveryExperiment01","140509_CF02","140509_CF02","gdp","gdp.gdp_1.Light",176.968169,"height_ratio",t,""
28519,"recoveryExperiment01","140509_CF02","140509_CF02","gln-L","gln-L.gln-L_1.Light",2376.062757,"height_ratio",t,""
28520,"recoveryExperiment01","140509_CF02","140509_CF02","glu-L","glu-L.glu-L_1.Light",10500.61473,"height_ratio",t,""
28521,"recoveryExperiment01","140509_CF02","140509_CF02","glutacon","glutacon.glutacon_1.Light",14.15814984,"height_ratio",t,""
28522,"recoveryExperiment01","140509_CF02","140509_CF02","glx","glx.glx_1.Light",48.71709821,"height_ratio",t,""
28523,"recoveryExperiment01","140509_CF02","140509_CF02","glyc3p","glyc3p.glyc3p_1.Light",685.0110559,"height_ratio",t,""
28524,"recoveryExperiment01","140509_CF02","140509_CF02","glyclt","glyclt.glyclt_1.Light",1915.545873,"height_ratio",t,""
28525,"recoveryExperiment01","140509_CF02","140509_CF02","gsn","gsn.gsn_1.Light",720.6254503,"height_ratio",t,""
28526,"recoveryExperiment01","140509_CF02","140509_CF02","gthox","gthox.gthox_1.Light",,"height_ratio",t,""
28527,"recoveryExperiment01","140509_CF02","140509_CF02","gthrd","gthrd.gthrd_1.Light",176.288065,"height_ratio",t,""
28528,"recoveryExperiment01","140509_CF02","140509_CF02","gtp","gtp.gtp_1.Light",109.7907074,"height_ratio",t,""
28530,"recoveryExperiment01","140509_CF02","140509_CF02","Hexose_Pool_fru_glc-D","Hexose_Pool_fru_glc-D.Hexose_Pool_fru_glc-D_1.Light",39.62308905,"height_ratio",t,""
28531,"recoveryExperiment01","140509_CF02","140509_CF02","his-L","his-L.his-L_1.Light",2303.488284,"height_ratio",t,""
28532,"recoveryExperiment01","140509_CF02","140509_CF02","hxan","hxan.hxan_1.Light",17.96703531,"height_ratio",t,""
28533,"recoveryExperiment01","140509_CF02","140509_CF02","icit","icit.icit_2.Light",,"height_ratio",t,""
28534,"recoveryExperiment01","140509_CF02","140509_CF02","imp","imp.imp_1.Light",31.88113671,"height_ratio",t,""
28535,"recoveryExperiment01","140509_CF02","140509_CF02","ins","ins.ins_1.Light",3261.221644,"height_ratio",t,""
28536,"recoveryExperiment01","140509_CF02","140509_CF02","itp","itp.itp_1.Light",35.68960879,"height_ratio",t,""
28537,"recoveryExperiment01","140509_CF02","140509_CF02","lac-L","lac-L.lac-L_1.Light",3283.410091,"height_ratio",t,""
28538,"recoveryExperiment01","140509_CF02","140509_CF02","Lcystin","Lcystin.Lcystin_1.Light",457.059432,"height_ratio",t,""
28539,"recoveryExperiment01","140509_CF02","140509_CF02","met-L","met-L.met-L_1.Light",,"height_ratio",t,""
28540,"recoveryExperiment01","140509_CF02","140509_CF02","mmal","mmal.mmal_1.Light",308.4528567,"height_ratio",t,""
28541,"recoveryExperiment01","140509_CF02","140509_CF02","nad","nad.nad_1.Light",,"height_ratio",t,""
28542,"recoveryExperiment01","140509_CF02","140509_CF02","nadh","nadh.nadh_1.Light",780.1208791,"height_ratio",t,""
28543,"recoveryExperiment01","140509_CF02","140509_CF02","nadp","nadp.nadp_1.Light",1097.766351,"height_ratio",t,""
28544,"recoveryExperiment01","140509_CF02","140509_CF02","nadph","nadph.nadph_1.Light",407.1186237,"height_ratio",t,""
28545,"recoveryExperiment01","140509_CF02","140509_CF02","oaa","oaa.oaa_1.Light",1297.852604,"height_ratio",t,""
28546,"recoveryExperiment01","140509_CF02","140509_CF02","orn","orn.orn_1.Light",56.48289073,"height_ratio",t,""
28547,"recoveryExperiment01","140509_CF02","140509_CF02","oxa","oxa.oxa_1.Light",175.8198592,"height_ratio",t,""
28548,"recoveryExperiment01","140509_CF02","140509_CF02","pep","pep.pep_1.Light",1695.901069,"height_ratio",t,""
28549,"recoveryExperiment01","140509_CF02","140509_CF02","phe-L","phe-L.phe-L_1.Light",1860.688984,"height_ratio",t,""
28550,"recoveryExperiment01","140509_CF02","140509_CF02","phpyr","phpyr.phpyr_1.Light",46.74104511,"height_ratio",t,""
28551,"recoveryExperiment01","140509_CF02","140509_CF02","Pool_2pg_3pg","Pool_2pg_3pg.Pool_2pg_3pg_1.Light",22.24462502,"height_ratio",t,""
28552,"recoveryExperiment01","140509_CF02","140509_CF02","pyr","pyr.pyr_1.Light",85.57776535,"height_ratio",t,""
28553,"recoveryExperiment01","140509_CF02","140509_CF02","r5p","r5p.r5p_1.Light",341.1380281,"height_ratio",t,""
28554,"recoveryExperiment01","140509_CF02","140509_CF02","ribflv","ribflv.ribflv_1.Light",2849.001023,"height_ratio",t,""
28555,"recoveryExperiment01","140509_CF02","140509_CF02","ru5p-D","ru5p-D.ru5p-D_1.Light",268.8970746,"height_ratio",t,""
28556,"recoveryExperiment01","140509_CF02","140509_CF02","s7p","s7p.s7p_1.Light",120.9697736,"height_ratio",t,""
28557,"recoveryExperiment01","140509_CF02","140509_CF02","ser-L","ser-L.ser-L_1.Light",3309.076439,"height_ratio",t,""
28558,"recoveryExperiment01","140509_CF02","140509_CF02","succ","succ.succ_1.Light",66.84783507,"height_ratio",t,""
28559,"recoveryExperiment01","140509_CF02","140509_CF02","thr-L","thr-L.thr-L_1.Light",8794.712225,"height_ratio",t,""
28560,"recoveryExperiment01","140509_CF02","140509_CF02","thym","thym.thym_1.Light",1173.306399,"height_ratio",t,""
28561,"recoveryExperiment01","140509_CF02","140509_CF02","trp-L","trp-L.trp-L_1.Light",19.19161166,"height_ratio",t,""
28562,"recoveryExperiment01","140509_CF02","140509_CF02","tyr-L","tyr-L.tyr-L_1.Light",,"height_ratio",t,""
28563,"recoveryExperiment01","140509_CF02","140509_CF02","udp","udp.udp_1.Light",215.1047253,"height_ratio",t,""
28564,"recoveryExperiment01","140509_CF02","140509_CF02","ump","ump.ump_1.Light",37.31952909,"height_ratio",t,""
28565,"recoveryExperiment01","140509_CF02","140509_CF02","ura","ura.ura_1.Light",4800.500252,"height_ratio",t,""
28566,"recoveryExperiment01","140509_CF02","140509_CF02","uri","uri.uri_1.Light",,"height_ratio",t,""
28567,"recoveryExperiment01","140509_CF02","140509_CF02","utp","utp.utp_1.Light",106.7197145,"height_ratio",t,""
28568,"recoveryExperiment01","140509_CF02","140509_CF02","xan","xan.xan_1.Light",372.2014377,"height_ratio",t,""
28569,"recoveryExperiment01","140509_CF03","140509_CF03","23dpg","23dpg.23dpg_1.Light",985.658874,"height_ratio",t,""
28570,"recoveryExperiment01","140509_CF03","140509_CF03","35cgmp","35cgmp.35cgmp_1.Light",97.81792656,"height_ratio",t,""
28571,"recoveryExperiment01","140509_CF03","140509_CF03","5oxpro","5oxpro.5oxpro_1.Light",124.6475253,"height_ratio",t,""
28572,"recoveryExperiment01","140509_CF03","140509_CF03","6pgc","6pgc.6pgc_1.Light",13.30110062,"height_ratio",t,""
28573,"recoveryExperiment01","140509_CF03","140509_CF03","accoa","accoa.accoa_1.Light",25.54094527,"height_ratio",t,""
28574,"recoveryExperiment01","140509_CF03","140509_CF03","acon-C","acon-C.acon-C_1.Light",6052.560874,"height_ratio",t,""
28575,"recoveryExperiment01","140509_CF03","140509_CF03","actp","actp.actp_1.Light",83.47860963,"height_ratio",t,""
28576,"recoveryExperiment01","140509_CF03","140509_CF03","ade","ade.ade_1.Light",1283.219915,"height_ratio",t,""
28577,"recoveryExperiment01","140509_CF03","140509_CF03","adn","adn.adn_1.Light",11326.75035,"height_ratio",t,""
28578,"recoveryExperiment01","140509_CF03","140509_CF03","adp","adp.adp_1.Light",85.87246377,"height_ratio",t,""
28579,"recoveryExperiment01","140509_CF03","140509_CF03","adpglc","adpglc.adpglc_1.Light",,"height_ratio",t,""
28580,"recoveryExperiment01","140509_CF03","140509_CF03","AICAr","AICAr.AICAr_1.Light",,"height_ratio",t,""
28581,"recoveryExperiment01","140509_CF03","140509_CF03","akg","akg.akg_1.Light",406.6620209,"height_ratio",t,""
28582,"recoveryExperiment01","140509_CF03","140509_CF03","ala-L","ala-L.ala-L_1.Light",,"height_ratio",t,""
28583,"recoveryExperiment01","140509_CF03","140509_CF03","amp","amp.amp_1.Light",362.9952126,"height_ratio",t,""
