"experiment_id","sample_name_short","time_point","component_group_name","component_name","calculated_concentration","calculated_concentration_units","used_"
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","asn-L","asn-L.asn-L_1.Light",0.0787625055248615,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","asn-L","asn-L.asn-L_1.Light",0.0592608463083875,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","asn-L","asn-L.asn-L_1.Light",0.0323555198392767,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","asn-L","asn-L.asn-L_1.Light",0.104965255273732,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","asn-L","asn-L.asn-L_1.Light",0.200307098191863,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","asn-L","asn-L.asn-L_1.Light",0.0789868016072325,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","atp","atp.atp_1.Light",1.7831549949774,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","atp","atp.atp_1.Light",1.7159379281768,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","atp","atp.atp_1.Light",2.42252177925665,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","atp","atp.atp_1.Light",1.47021210823707,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","atp","atp.atp_1.Light",1.94337246735309,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","atp","atp.atp_1.Light",2.73164950401808,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","camp","camp.camp_1.Light",0.00304424748869914,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","camp","camp.camp_1.Light",0.00406809593169261,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","camp","camp.camp_1.Light",0.00149357270215972,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","camp","camp.camp_1.Light",0.00207782923154195,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","camp","camp.camp_1.Light",0.00478291750376695,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","camp","camp.camp_1.Light",0.000804145529884485,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","chor","chor.chor_1.Light",3.46100061024611,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","chor","chor.chor_1.Light",7.27964011300854,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","chor","chor.chor_1.Light",1.65134815293822,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","chor","chor.chor_1.Light",2.60596528754395,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","chor","chor.chor_1.Light",4.17044391888498,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","chor","chor.chor_1.Light",3.59346467855349,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","cit","cit.cit_2.Light",0.493072098694124,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","cit","cit.cit_2.Light",0.640206212707183,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","cit","cit.cit_2.Light",0.370445640758413,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","cit","cit.cit_2.Light",0.626319296584631,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","cit","cit.cit_2.Light",0.68557663121547,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","cit","cit.cit_2.Light",0.426847606479156,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","citr-L","citr-L.citr-L_1.Light",0.0327324640256152,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","citr-L","citr-L.citr-L_1.Light",0.0299308531516825,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","citr-L","citr-L.citr-L_1.Light",0.0268728279131089,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","citr-L","citr-L.citr-L_1.Light",0.0355136450904068,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","citr-L","citr-L.citr-L_1.Light",0.0386716523731793,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","citr-L","citr-L.citr-L_1.Light",0.0258344770843797,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","cmp","cmp.cmp_1.Light",0.0355541838272225,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","cmp","cmp.cmp_1.Light",0.0352347078101457,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","cmp","cmp.cmp_1.Light",0.038771767704671,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","cmp","cmp.cmp_1.Light",0.0339457680813662,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","cmp","cmp.cmp_1.Light",0.0280458383977901,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","cmp","cmp.cmp_1.Light",0.0368511607232547,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","coa","coa.coa_1.Light",0.0692729646534405,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","coa","coa.coa_1.Light",0.116972404005525,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","coa","coa.coa_1.Light",0.111619804809141,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","coa","coa.coa_1.Light",0.0959237324836767,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","coa","coa.coa_1.Light",0.115501177360623,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","coa","coa.coa_1.Light",0.126049190670518,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","ctp","ctp.ctp_1.Light",0.0369979638372678,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","ctp","ctp.ctp_1.Light",0.0337394836765445,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","ctp","ctp.ctp_1.Light",0.0467273571069815,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","ctp","ctp.ctp_1.Light",0.0210281228026118,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","ctp","ctp.ctp_1.Light",0.0395278227021598,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","ctp","ctp.ctp_1.Light",0.0544595891511804,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","dadp","dadp.dadp_1.Light",0.00137294450025113,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","dadp","dadp.dadp_1.Light",0.00176310321446509,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","dadp","dadp.dadp_1.Light",0.00277969211451532,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","dadp","dadp.dadp_1.Light",0.00126883701657458,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","dadp","dadp.dadp_1.Light",0.00096289967353089,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","dadp","dadp.dadp_1.Light",0.00735242466097442,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","datp","datp.datp_1.Light",0.0176976123807132,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","datp","datp.datp_1.Light",0.0187071663736816,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","datp","datp.datp_1.Light",0.0314712437217478,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","datp","datp.datp_1.Light",0.0185860955549975,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","datp","datp.datp_1.Light",0.0172185768458061,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","datp","datp.datp_1.Light",0.0289351985183325,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","dcdp","dcdp.dcdp_2.Light",0.00922831466599699,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","dcdp","dcdp.dcdp_2.Light",0.00584879357106981,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","dcdp","dcdp.dcdp_2.Light",0.0133212338021095,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","dcdp","dcdp.dcdp_2.Light",0.0058375429432446,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","dcdp","dcdp.dcdp_2.Light",0.0056199932194877,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","dcdp","dcdp.dcdp_2.Light",0.0110186307132094,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","dctp","dctp.dctp_1.Light",0.00954387832747367,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","dctp","dctp.dctp_1.Light",0.00922482081868407,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","dctp","dctp.dctp_1.Light",0.0125889445002512,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","dctp","dctp.dctp_1.Light",0.00635589967353089,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","dctp","dctp.dctp_1.Light",0.00883326657458567,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","dctp","dctp.dctp_1.Light",0.0166618724259167,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","dhap","dhap.dhap_1.Light",0.210580900929182,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","dhap","dhap.dhap_1.Light",0.186141673656454,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","dhap","dhap.dhap_1.Light",0.174239658211954,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","dhap","dhap.dhap_1.Light",0.270374642767454,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","dhap","dhap.dhap_1.Light",0.177872757031643,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","dhap","dhap.dhap_1.Light",0.16434873380211,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","ditp","ditp.ditp_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","ditp","ditp.ditp_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","ditp","ditp.ditp_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","ditp","ditp.ditp_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","ditp","ditp.ditp_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","ditp","ditp.ditp_1.Light",0.00930097708437976,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","dtmp","dtmp.dtmp_1.Light",0.0137508257785032,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","dtmp","dtmp.dtmp_1.Light",0.0119077211828227,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","dtmp","dtmp.dtmp_1.Light",0.0120336098066298,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","dtmp","dtmp.dtmp_1.Light",0.0143544414239076,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","dtmp","dtmp.dtmp_1.Light",0.0119862083751883,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","dtmp","dtmp.dtmp_1.Light",0.013390236752888,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","dttp","dttp.dttp_1.Light",0.0254112909342039,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","dttp","dttp.dttp_1.Light",0.0264702127071823,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","dttp","dttp.dttp_1.Light",0.0328054492717228,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","dttp","dttp.dttp_1.Light",0.0218114947262682,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","dttp","dttp.dttp_1.Light",0.0239158161727775,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","dttp","dttp.dttp_1.Light",0.0359258509542943,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","dump","dump.dump_1.Light",0.0011235661727775,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","dump","dump.dump_1.Light",0.00116954181315922,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","dump","dump.dump_1.Light",0.00185649949773983,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","dump","dump.dump_1.Light",0.000994672024108488,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","dump","dump.dump_1.Light",0.00126176054746359,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","dump","dump.dump_1.Light",0.000756878327473631,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","f6p","f6p.f6p_1.Light",0.487551078603717,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","f6p","f6p.f6p_1.Light",0.528009083124058,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","f6p","f6p.f6p_1.Light",0.377510337267705,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","f6p","f6p.f6p_1.Light",0.558942727398292,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","f6p","f6p.f6p_1.Light",0.515875922777499,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","f6p","f6p.f6p_1.Light",0.527190961074837,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","fad","fad.fad_1.Light",0.0162573391511803,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","fad","fad.fad_1.Light",0.011706576594676,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","fad","fad.fad_1.Light",0.0128309478905072,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","fad","fad.fad_1.Light",0.00931269914615774,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","fad","fad.fad_1.Light",0.0292598087644399,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","fad","fad.fad_1.Light",0.0143799276745354,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","fdp","fdp.fdp_1.Light",0.217390668884982,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","fdp","fdp.fdp_1.Light",0.152607197011552,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","fdp","fdp.fdp_1.Light",0.452407358488197,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","fdp","fdp.fdp_1.Light",0.169216859994977,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","fdp","fdp.fdp_1.Light",0.156075074585635,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","fdp","fdp.fdp_1.Light",0.418920137619287,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","fum","fum.fum_1.Light",0.548844036413862,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","fum","fum.fum_1.Light",0.42401012995982,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","fum","fum.fum_1.Light",0.360379632219989,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","fum","fum.fum_1.Light",0.36537454206429,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","fum","fum.fum_1.Light",0.430441331742842,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","fum","fum.fum_1.Light",0.352889702787544,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","g1p","g1p.g1p_1.Light",0.0285783851079859,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","g1p","g1p.g1p_1.Light",0.0663861584630838,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","g1p","g1p.g1p_1.Light",0.0340451008287293,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","g1p","g1p.g1p_1.Light",0.0400689894525364,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","g1p","g1p.g1p_1.Light",0.0471627394525364,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","g1p","g1p.g1p_1.Light",0.0418485474635861,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","g6p","g6p.g6p_1.Light",0.451365433952788,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","g6p","g6p.g6p_1.Light",0.428397409844299,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","g6p","g6p.g6p_1.Light",0.432986674912104,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","g6p","g6p.g6p_1.Light",0.354584304620794,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","g6p","g6p.g6p_1.Light",0.608586021471622,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","g6p","g6p.g6p_1.Light",0.395511040934204,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","g6p","g6p.g6p_2.Light",0.412827389377197,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","g6p","g6p.g6p_2.Light",0.437245529005525,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","g6p","g6p.g6p_2.Light",0.475791725012557,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","g6p","g6p.g6p_2.Light",0.35523700025113,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","g6p","g6p.g6p_2.Light",0.42254530725766,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","g6p","g6p.g6p_2.Light",0.380378570567554,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","gam6p","gam6p.gam6p_1.Light",0.083190626318433,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","gam6p","gam6p.gam6p_1.Light",0.077496111878453,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","gam6p","gam6p.gam6p_1.Light",0.0926191752887996,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","gam6p","gam6p.gam6p_1.Light",0.0716299424912105,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","gam6p","gam6p.gam6p_1.Light",0.0976841789301858,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","gam6p","gam6p.gam6p_1.Light",0.0995206138874937,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","gdp","gdp.gdp_1.Light",0.016569035409342,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","gdp","gdp.gdp_1.Light",0.0237465291310899,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","gdp","gdp.gdp_1.Light",0.0363691098694124,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","gdp","gdp.gdp_1.Light",0.0232032479909593,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","gdp","gdp.gdp_1.Light",0.0306769922149674,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","gdp","gdp.gdp_1.Light",0.0353876170266198,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","gln-L","gln-L.gln-L_1.Light",0.230575666373682,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","gln-L","gln-L.gln-L_1.Light",0.189423925665495,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","gln-L","gln-L.gln-L_1.Light",0.13979085158212,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","gln-L","gln-L.gln-L_1.Light",0.307991148417881,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","gln-L","gln-L.gln-L_1.Light",0.253130817805123,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","gln-L","gln-L.gln-L_1.Light",0.138738326469111,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","glu-L","glu-L.glu-L_1.Light",10.7148804256655,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","glu-L","glu-L.glu-L_1.Light",13.8290936049724,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","glu-L","glu-L.glu-L_1.Light",11.5085417177298,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","glu-L","glu-L.glu-L_1.Light",11.6783969537921,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","glu-L","glu-L.glu-L_1.Light",12.2877459969864,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","glu-L","glu-L.glu-L_1.Light",12.2554718771974,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","glutacon","glutacon.glutacon_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","glutacon","glutacon.glutacon_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","glutacon","glutacon.glutacon_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","glutacon","glutacon.glutacon_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","glutacon","glutacon.glutacon_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","glutacon","glutacon.glutacon_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","glx","glx.glx_1.Light",0.165750316675037,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","glx","glx.glx_1.Light",0.128475935836263,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","glx","glx.glx_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","glx","glx.glx_1.Light",0.148071182069312,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","glx","glx.glx_1.Light",0.253234880713209,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","glx","glx.glx_1.Light",0.0165230652938224,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","glyc3p","glyc3p.glyc3p_1.Light",0.0568118258412858,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","glyc3p","glyc3p.glyc3p_1.Light",0.0710558604972376,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","glyc3p","glyc3p.glyc3p_1.Light",0.051712855976896,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","glyc3p","glyc3p.glyc3p_1.Light",0.0798890076594676,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","glyc3p","glyc3p.glyc3p_1.Light",0.0842925696885986,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","glyc3p","glyc3p.glyc3p_1.Light",0.0505988631341035,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","glyclt","glyclt.glyclt_1.Light",0.122947718797088,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","glyclt","glyclt.glyclt_1.Light",0.145710233739328,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","glyclt","glyclt.glyclt_1.Light",0.0154535231667505,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","glyclt","glyclt.glyclt_1.Light",0.124604266762933,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","glyclt","glyclt.glyclt_1.Light",0.233915230474637,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","glyclt","glyclt.glyclt_1.Light",0.0161383260296335,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","gsn","gsn.gsn_1.Light",0.00033804105976896,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","gsn","gsn.gsn_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","gsn","gsn.gsn_1.Light",0.00046020366649925,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","gsn","gsn.gsn_1.Light",0.00029179620793571,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","gsn","gsn.gsn_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","gthox","gthox.gthox_1.Light",0.441272681692617,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","gthox","gthox.gthox_1.Light",0.463577779256655,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","gthox","gthox.gthox_1.Light",0.644036031767956,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","gthox","gthox.gthox_1.Light",0.555946242591662,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","gthox","gthox.gthox_1.Light",0.486312797589151,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","gthox","gthox.gthox_1.Light",0.758569814791562,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","gthrd","gthrd.gthrd_1.Light",2.70180306253139,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","gthrd","gthrd.gthrd_1.Light",2.97569021471622,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","gthrd","gthrd.gthrd_1.Light",3.0338651594676,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","gthrd","gthrd.gthrd_1.Light",2.66881942742341,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","gthrd","gthrd.gthrd_1.Light",3.1870527988448,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","gthrd","gthrd.gthrd_1.Light",3.50674479156203,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","gtp","gtp.gtp_1.Light",0.0822982427172275,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","gtp","gtp.gtp_1.Light",0.0801865254897037,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","gtp","gtp.gtp_1.Light",0.107342894148669,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-5","0","gtp","gtp.gtp_1.Light",0.0740779259166248,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-6","0","gtp","gtp.gtp_1.Light",0.106163218106479,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-1","0","hxan","hxan.hxan_1.Light",0.000114283023606232,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-2","0","hxan","hxan.hxan_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-3","0","hxan","hxan.hxan_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p33_Broth-4","0","hxan","hxan.hxan_1.Light",0.000912027122049222,"mM",t
