ms_method_id,q1_mass,q3_mass,met_id,component_name,ms_methodtype
140509_McCloskey2013_13CFlux,339.9915787,78.95850538,fdp,fdp.fdp_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,340.9949336,78.95850538,fdp,fdp.fdp_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,341.9982884,78.95850538,fdp,fdp.fdp_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,343.0016433,78.95850538,fdp,fdp.fdp_m4-0,isotopomer_13C
140509_McCloskey2013_13CFlux,344.0049981,78.95850538,fdp,fdp.fdp_m5-0,isotopomer_13C
140509_McCloskey2013_13CFlux,345.0083529,78.95850538,fdp,fdp.fdp_m6-0,isotopomer_13C
140509_McCloskey2013_13CFlux,259.0219,78.9585,g1p,g1p.g1p_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,260.0252,78.9585,g1p,g1p.g1p_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,261.0286,78.9585,g1p,g1p.g1p_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,262.032,78.9585,g1p,g1p.g1p_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,263.0353,78.9585,g1p,g1p.g1p_m4-0,isotopomer_13C
140509_McCloskey2013_13CFlux,264.0387,78.9585,g1p,g1p.g1p_m5-0,isotopomer_13C
140509_McCloskey2013_13CFlux,265.042,78.9585,g1p,g1p.g1p_m6-0,isotopomer_13C
140509_McCloskey2013_13CFlux,259.0218935,78.95850538,g6p,g6p.g6p_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,260.0252483,78.95850538,g6p,g6p.g6p_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,261.0286032,78.95850538,g6p,g6p.g6p_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,262.031958,78.95850538,g6p,g6p.g6p_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,263.0353128,78.95850538,g6p,g6p.g6p_m4-0,isotopomer_13C
140509_McCloskey2013_13CFlux,264.0386677,78.95850538,g6p,g6p.g6p_m5-0,isotopomer_13C
140509_McCloskey2013_13CFlux,265.0420225,78.95850538,g6p,g6p.g6p_m6-0,isotopomer_13C
140509_McCloskey2013_13CFlux,146.0453328,128.0347681,glu-L,glu-L.glu-L_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,147.0486876,129.0381229,glu-L,glu-L.glu-L_m1-1,isotopomer_13C
140509_McCloskey2013_13CFlux,148.0520424,130.0414777,glu-L,glu-L.glu-L_m2-2,isotopomer_13C
140509_McCloskey2013_13CFlux,149.0553973,131.0448326,glu-L,glu-L.glu-L_m3-3,isotopomer_13C
140509_McCloskey2013_13CFlux,150.0587521,132.0481874,glu-L,glu-L.glu-L_m4-4,isotopomer_13C
140509_McCloskey2013_13CFlux,151.0621069,133.0515423,glu-L,glu-L.glu-L_m5-5,isotopomer_13C
140509_McCloskey2013_13CFlux,171.0058495,78.95850538,glyc3p,glyc3p.glyc3p_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,172.0092043,78.95850538,glyc3p,glyc3p.glyc3p_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,173.0125592,78.95850538,glyc3p,glyc3p.glyc3p_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,174.015914,78.95850538,glyc3p,glyc3p.glyc3p_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,75.00821896,47.01330434,glyclt,glyclt.glyclt_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,76.0115738,47.01330434,glyclt,glyclt.glyclt_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,76.0115738,48.01665918,glyclt,glyclt.glyclt_m1-1,isotopomer_13C
140509_McCloskey2013_13CFlux,77.01492864,48.01665918,glyclt,glyclt.glyclt_m2-1,isotopomer_13C
140509_McCloskey2013_13CFlux,191.0191776,111.008219,icit,icit.icit_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,192.0225324,111.008219,icit,icit.icit_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,192.0225324,112.0115738,icit,icit.icit_m1-1,isotopomer_13C
140509_McCloskey2013_13CFlux,193.0258873,112.0115738,icit,icit.icit_m2-1,isotopomer_13C
140509_McCloskey2013_13CFlux,193.0258873,113.0149286,icit,icit.icit_m2-2,isotopomer_13C
140509_McCloskey2013_13CFlux,194.0292421,113.0149286,icit,icit.icit_m3-2,isotopomer_13C
140509_McCloskey2013_13CFlux,194.0292421,114.0182835,icit,icit.icit_m3-3,isotopomer_13C
140509_McCloskey2013_13CFlux,195.0325969,114.0182835,icit,icit.icit_m4-3,isotopomer_13C
140509_McCloskey2013_13CFlux,195.0325969,115.0216383,icit,icit.icit_m4-4,isotopomer_13C
140509_McCloskey2013_13CFlux,196.0359518,115.0216383,icit,icit.icit_m5-4,isotopomer_13C
140509_McCloskey2013_13CFlux,196.0359518,116.0249932,icit,icit.icit_m5-5,isotopomer_13C
140509_McCloskey2013_13CFlux,197.0393066,116.0249932,icit,icit.icit_m6-5,isotopomer_13C
140509_McCloskey2013_13CFlux,133.0136983,115.0031336,mal-L,mal-L.mal-L_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,134.0170531,116.0064884,mal-L,mal-L.mal-L_m1-1,isotopomer_13C
140509_McCloskey2013_13CFlux,135.0204079,117.0098433,mal-L,mal-L.mal-L_m2-2,isotopomer_13C
140509_McCloskey2013_13CFlux,136.0237628,118.0131981,mal-L,mal-L.mal-L_m3-3,isotopomer_13C
140509_McCloskey2013_13CFlux,137.0271176,119.0165529,mal-L,mal-L.mal-L_m4-4,isotopomer_13C
140509_McCloskey2013_13CFlux,148.0432243,46.99554579,met-L,met-L.met-L_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,149.0465791,46.99554579,met-L,met-L.met-L_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,149.0465791,47.99890062,met-L,met-L.met-L_m1-1,isotopomer_13C
140509_McCloskey2013_13CFlux,150.0499339,46.99554579,met-L,met-L.met-L_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,150.0499339,47.99890062,met-L,met-L.met-L_m2-1,isotopomer_13C
140509_McCloskey2013_13CFlux,151.0532888,46.99554579,met-L,met-L.met-L_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,151.0532888,47.99890062,met-L,met-L.met-L_m3-1,isotopomer_13C
140509_McCloskey2013_13CFlux,152.0566436,46.99554579,met-L,met-L.met-L_m4-0,isotopomer_13C
140509_McCloskey2013_13CFlux,152.0566436,47.99890062,met-L,met-L.met-L_m4-1,isotopomer_13C
140509_McCloskey2013_13CFlux,153.0599984,47.99890062,met-L,met-L.met-L_m5-1,isotopomer_13C
140509_McCloskey2013_13CFlux,166.9745494,78.95850538,pep,pep.pep_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,167.9779042,78.95850538,pep,pep.pep_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,168.981259,78.95850538,pep,pep.pep_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,169.9846139,78.95850538,pep,pep.pep_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,164.0711536,147.0446045,phe-L,phe-L.phe-L_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,165.0745084,148.0479593,phe-L,phe-L.phe-L_m1-1,isotopomer_13C
140509_McCloskey2013_13CFlux,166.0778632,149.0513141,phe-L,phe-L.phe-L_m2-2,isotopomer_13C
140509_McCloskey2013_13CFlux,167.0812181,150.054669,phe-L,phe-L.phe-L_m3-3,isotopomer_13C
140509_McCloskey2013_13CFlux,168.0845729,151.0580238,phe-L,phe-L.phe-L_m4-4,isotopomer_13C
140509_McCloskey2013_13CFlux,169.0879278,152.0613787,phe-L,phe-L.phe-L_m5-5,isotopomer_13C
140509_McCloskey2013_13CFlux,170.0912826,153.0647335,phe-L,phe-L.phe-L_m6-6,isotopomer_13C
140509_McCloskey2013_13CFlux,171.0946374,154.0680883,phe-L,phe-L.phe-L_m7-7,isotopomer_13C
140509_McCloskey2013_13CFlux,172.0979923,155.0714432,phe-L,phe-L.phe-L_m8-8,isotopomer_13C
140509_McCloskey2013_13CFlux,173.1013471,156.074798,phe-L,phe-L.phe-L_m9-9,isotopomer_13C
140509_McCloskey2013_13CFlux,163.0395191,91.05477522,phpyr,phpyr.phpyr_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,164.0428739,91.05477522,phpyr,phpyr.phpyr_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,164.0428739,92.05813006,phpyr,phpyr.phpyr_m1-1,isotopomer_13C
140509_McCloskey2013_13CFlux,165.0462288,91.05477522,phpyr,phpyr.phpyr_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,165.0462288,92.05813006,phpyr,phpyr.phpyr_m2-1,isotopomer_13C
140509_McCloskey2013_13CFlux,165.0462288,93.0614849,phpyr,phpyr.phpyr_m2-2,isotopomer_13C
140509_McCloskey2013_13CFlux,166.0495836,92.05813006,phpyr,phpyr.phpyr_m3-1,isotopomer_13C
140509_McCloskey2013_13CFlux,166.0495836,93.0614849,phpyr,phpyr.phpyr_m3-2,isotopomer_13C
140509_McCloskey2013_13CFlux,166.0495836,94.06483974,phpyr,phpyr.phpyr_m3-3,isotopomer_13C
140509_McCloskey2013_13CFlux,167.0529384,93.0614849,phpyr,phpyr.phpyr_m4-2,isotopomer_13C
140509_McCloskey2013_13CFlux,167.0529384,94.06483974,phpyr,phpyr.phpyr_m4-3,isotopomer_13C
140509_McCloskey2013_13CFlux,167.0529384,95.06819458,phpyr,phpyr.phpyr_m4-4,isotopomer_13C
140509_McCloskey2013_13CFlux,168.0562933,94.06483974,phpyr,phpyr.phpyr_m5-3,isotopomer_13C
140509_McCloskey2013_13CFlux,168.0562933,95.06819458,phpyr,phpyr.phpyr_m5-4,isotopomer_13C
140509_McCloskey2013_13CFlux,168.0562933,96.07154941,phpyr,phpyr.phpyr_m5-5,isotopomer_13C
140509_McCloskey2013_13CFlux,169.0596481,95.06819458,phpyr,phpyr.phpyr_m6-4,isotopomer_13C
140509_McCloskey2013_13CFlux,169.0596481,96.07154941,phpyr,phpyr.phpyr_m6-5,isotopomer_13C
140509_McCloskey2013_13CFlux,169.0596481,97.07490425,phpyr,phpyr.phpyr_m6-6,isotopomer_13C
140509_McCloskey2013_13CFlux,170.063003,96.07154941,phpyr,phpyr.phpyr_m7-5,isotopomer_13C
140509_McCloskey2013_13CFlux,170.063003,97.07490425,phpyr,phpyr.phpyr_m7-6,isotopomer_13C
140509_McCloskey2013_13CFlux,170.063003,98.07825909,phpyr,phpyr.phpyr_m7-7,isotopomer_13C
140509_McCloskey2013_13CFlux,171.0663578,97.07490425,phpyr,phpyr.phpyr_m8-6,isotopomer_13C
140509_McCloskey2013_13CFlux,171.0663578,98.07825909,phpyr,phpyr.phpyr_m8-7,isotopomer_13C
140509_McCloskey2013_13CFlux,172.0697126,98.07825909,phpyr,phpyr.phpyr_m9-7,isotopomer_13C
140509_McCloskey2013_13CFlux,184.9851141,96.96907006,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,185.9884689,96.96907006,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,186.9918237,96.96907006,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,187.9951786,96.96907006,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,388.9439896,176.9354005,prpp,prpp.prpp_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,389.9473445,176.9354005,prpp,prpp.prpp_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,390.9506993,176.9354005,prpp,prpp.prpp_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,391.9540541,176.9354005,prpp,prpp.prpp_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,392.957409,176.9354005,prpp,prpp.prpp_m4-0,isotopomer_13C
140509_McCloskey2013_13CFlux,393.9607638,176.9354005,prpp,prpp.prpp_m5-0,isotopomer_13C
140509_McCloskey2013_13CFlux,87.00821896,31.98982924,pyr,pyr.pyr_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,88.0115738,31.98982924,pyr,pyr.pyr_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,89.01492864,31.98982924,pyr,pyr.pyr_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,90.01828348,31.98982924,pyr,pyr.pyr_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,229.0113288,96.96907006,ru5p-D,ru5p-D.ru5p-D_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,230.0146836,96.96907006,ru5p-D,ru5p-D.ru5p-D_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,231.0180385,96.96907006,ru5p-D,ru5p-D.ru5p-D_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,232.0213933,96.96907006,ru5p-D,ru5p-D.ru5p-D_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,233.0247482,96.96907006,ru5p-D,ru5p-D.ru5p-D_m4-0,isotopomer_13C
140509_McCloskey2013_13CFlux,234.028103,96.96907006,ru5p-D,ru5p-D.ru5p-D_m5-0,isotopomer_13C
140509_McCloskey2013_13CFlux,289.0324582,96.96907006,s7p,s7p.s7p_m0-0,isotopomer_13C
140509_McCloskey2013_13CFlux,290.035813,96.96907006,s7p,s7p.s7p_m1-0,isotopomer_13C
140509_McCloskey2013_13CFlux,291.0391679,96.96907006,s7p,s7p.s7p_m2-0,isotopomer_13C
140509_McCloskey2013_13CFlux,292.0425227,96.96907006,s7p,s7p.s7p_m3-0,isotopomer_13C
140509_McCloskey2013_13CFlux,293.0458775,96.96907006,s7p,s7p.s7p_m4-0,isotopomer_13C
