experiment_id,sample_name_abbreviation,sample_type,time_point,met_id,fragment_formula,fragment_mass,n_replicates,intensity_normalized_average,intensity_normalized_cv,intensity_normalized_units,intensity_theoretical,abs_devFromTheoretical,scan_type,used_,comment_
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H37N7O17P3S-,828,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H37N7O17P3S-,828,6,0.011557785,65.0764015,normMax,,,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H37N7O17P3S-,829,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H37N7O17P3S-,829,6,0.011277564,49.59371369,normMax,,,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H37N7O17P3S-,830,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H37N7O17P3S-,830,5,0.010841084,43.32419296,normMax,,,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H37N7O17P3S-,831,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H37N7O17P3S-,831,6,0.009264347,65.77931787,normMax,,,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,728,0,0,0,normMax,1,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,729,0,0,0,normMax,0.292096232,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,730,0,0,0,normMax,0.115194889,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,731,0,0,0,normMax,0.024977989,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,732,0,0,0,normMax,0.00508516,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,733,5,0.746923586,8.833107179,normMax,0.00081574,0.746107846,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,734,6,0.873747946,1.80916422,normMax,0.000118508,0.873629438,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,735,6,0.98196751,3.576521696,normMax,1.50E-05,0.981952499,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,736,6,0.95781053,6.021193176,normMax,1.73E-06,0.957808796,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,737,6,0.814141288,8.75870759,normMax,1.78E-07,0.81414111,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,738,4,0.689990446,3.517604154,normMax,1.59E-08,0.68999043,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,739,0,0,0,normMax,1.29E-09,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,740,0,0,0,normMax,4.92E-11,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,741,0,0,0,normMax,3.53E-12,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,742,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,743,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,744,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,745,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,746,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,747,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,748,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,749,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,750,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C23H36N7O14P2S-,751,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,479,0,0,0,normMax,1,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,480,0,0,0,normMax,0.163063065,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,481,4,0.272214732,40.62050983,normMax,0.080283882,0.19193085,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,482,3,0.566578144,39.78375226,normMax,0.011281358,0.555296786,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,483,6,0.590646362,35.34745583,normMax,0.002273549,0.588372813,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,484,5,1,0,normMax,0.000265146,0.999734854,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,485,5,0.743091569,34.56852292,normMax,3.45E-05,0.743057037,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,486,5,0.480508225,46.59526732,normMax,3.37E-06,0.480504853,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,487,0,0,0,normMax,3.30E-07,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,488,2,0.151659943,41.84853491,normMax,2.58E-08,0.151659918,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,489,3,0.145763853,31.66435202,normMax,2.01E-09,0.145763851,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,490,2,0.200346427,48.81606492,normMax,7.24E-11,0.200346426,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,491,2,0.27481635,35.87587376,normMax,5.06E-12,0.27481635,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H25N2O11P2S-,492,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,461,0,0,0,normMax,1,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,462,0,0,0,normMax,0.162452112,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,463,4,0.17374387,50.61624129,normMax,0.078129537,0.095614333,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,464,6,0.717076994,30.5825054,normMax,0.010899297,0.706177697,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,465,6,0.669021102,26.17318385,normMax,0.002106249,0.666914852,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,466,6,0.850810727,31.699797,normMax,0.000241423,0.850569304,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,467,6,0.690216613,22.95364455,normMax,3.01E-05,0.690186563,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,468,6,0.363607684,49.18172801,normMax,2.86E-06,0.363604828,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,469,5,0.216419609,47.32120201,normMax,2.66E-07,0.216419343,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,470,0,0,0,normMax,2.03E-08,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,471,0,0,0,normMax,1.49E-09,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,472,0,0,0,normMax,5.47E-11,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,473,0,0,0,normMax,3.53E-12,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C13H23N2O10P2S-,474,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,426,5,0.146020749,41.74120622,normMax,1,0.853979251,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,427,6,0.467497412,63.84078409,normMax,0.132044687,0.335452725,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,428,6,0.983239506,2.684067388,normMax,0.028648011,0.954591494,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,429,6,0.736479751,30.38137976,normMax,0.003011856,0.733467896,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,430,6,0.562160842,24.59871579,normMax,0.000363408,0.561797434,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,431,6,0.268230749,49.53151083,normMax,3.13E-05,0.268199421,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,432,5,0.16496797,14.29122349,normMax,2.72E-06,0.164965245,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,433,2,0.061173903,38.94122898,normMax,1.96E-07,0.061173707,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,434,0,0,0,normMax,1.21E-08,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,435,0,0,0,normMax,4.20E-11,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H14N5O10P2-,436,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,408,5,0.114037014,58.00662028,normMax,1,0.885962986,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,409,6,0.593040956,26.38408507,normMax,0.131433735,0.461607222,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,410,6,0.995405342,1.032139073,normMax,0.026512617,0.968892725,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,411,6,0.922309893,7.639927288,normMax,0.002725077,0.919584817,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,412,6,0.701278633,19.82661236,normMax,0.000307195,0.700971438,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,413,6,0.406761684,19.90430848,normMax,2.55E-05,0.406736156,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,414,5,0.191679682,34.45203976,normMax,2.08E-06,0.191677606,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,415,5,0.089876231,58.54585687,normMax,1.42E-07,0.089876089,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,416,2,0.030688327,40.24424308,normMax,7.71E-09,0.030688319,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,417,0,0,0,normMax,2.66E-11,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H12N5O9P2-,418,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,328,0,0,0,normMax,1,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,329,3,0.326741403,45.87685391,normMax,0.130175944,0.196565459,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,330,5,0.73475373,33.87607657,normMax,0.020183336,0.714570395,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,331,4,0.814784414,18.84193597,normMax,0.001891678,0.812892736,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,332,4,0.779431725,29.15675686,normMax,0.000167,0.779264725,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,333,3,0.458065838,16.34883848,normMax,1.19E-05,0.458053948,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,334,0,0,0,normMax,7.57E-07,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,335,0,0,0,normMax,4.13E-08,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,336,2,0.181299793,14.20385441,normMax,1.43E-10,0.181299793,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,337,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,accoa,C10H11N5O6P-,338,0,0,0,normMax,,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6HO4-,137,6,0.852011039,24.68075825,normMax,1,0.147988961,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6HO4-,138,3,0.981620262,1.329615593,normMax,0.066533086,0.915087177,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6HO4-,139,2,0.970755871,3.012511165,normMax,0.010082064,0.960673807,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6HO4-,140,0,0,0,normMax,0.000572017,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6HO4-,141,0,0,0,normMax,4.07E-05,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6HO4-,142,0,0,0,normMax,1.89E-06,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6HO4-,143,0,0,0,normMax,8.21E-08,,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,173,6,0.520309948,10.23453798,normMax,1,0.479690052,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,173,6,0.520309948,10.23453798,normMax,1,0.479690052,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,174,6,0.924907724,7.565553507,normMax,0.06775499,0.857152734,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,174,6,0.924907724,7.565553507,normMax,0.06775499,0.857152734,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,175,6,0.982930375,2.492873504,normMax,0.014273923,0.968656452,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,175,6,0.982930375,2.492873504,normMax,0.014273923,0.968656452,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,176,6,0.753262768,3.383042068,normMax,0.000861281,0.752401486,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,176,6,0.735421599,5.444771778,normMax,0.000861281,0.734560318,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,177,6,0.419515666,5.401163028,normMax,8.73E-05,0.419428385,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,177,6,0.391916458,5.536981905,normMax,8.73E-05,0.391829177,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,178,6,0.179559595,10.70868314,normMax,4.61E-06,0.179554983,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,178,6,0.163717791,8.592464646,normMax,4.61E-06,0.163713179,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,179,4,0.004635136,10.5622134,normMax,2.96E-07,0.00463484,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H5O6-,179,6,0.028318626,14.79961897,normMax,2.96E-07,0.028318329,MRM,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H3O5-,155,6,0.520309948,10.23453798,normMax,1,0.479690052,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H3O5-,156,5,0.91569728,8.000219682,normMax,0.067144038,0.848553242,EPI,t,
WTEColi_113C80_U13C20_01,OxicWtGlc,Unknown,0,acon-C,C6H3O5-,157,6,0.982930375,2.492873504,normMax,0.012177807,0.970752568,EPI,t,
