experiment_id,sample_name_abbreviation,time_point,component_group_name,component_name,n_replicates_broth,calculated_concentration_broth_average,calculated_concentration_broth_cv,n_replicates_filtrate,calculated_concentration_filtrate_average,calculated_concentration_filtrate_cv,n_replicates,calculated_concentration_average,calculated_concentration_cv,calculated_concentration_units,extracellular_percent,used_
recoveryExperiment01,SST,0,asp-L,asp-L.asp-L_1.Light,8,82336.48715,14.70227867,0,0,0,8,82336.48715,14.70227867,height_ratio,0,TRUE
recoveryExperiment01,CF,0,atp,atp.atp_1.Light,8,416460.4927,14.8104571,0,0,0,8,416460.4927,14.8104571,height_ratio,0,TRUE
recoveryExperiment01,DE,0,atp,atp.atp_1.Light,8,422252.9648,18.79993255,0,0,0,8,422252.9648,18.79993255,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,atp,atp.atp_1.Light,8,357860.3737,31.42990344,0,0,0,8,357860.3737,31.42990344,height_ratio,0,TRUE
recoveryExperiment01,SST,0,atp,atp.atp_1.Light,8,436685.7011,29.99749037,0,0,0,8,436685.7011,29.99749037,height_ratio,0,TRUE
recoveryExperiment01,CF,0,btn,btn.btn_1.Light,8,53076.9939,12.49469092,0,0,0,8,53076.9939,12.49469092,height_ratio,0,TRUE
recoveryExperiment01,DE,0,btn,btn.btn_1.Light,8,49770.42123,14.24415336,0,0,0,8,49770.42123,14.24415336,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,btn,btn.btn_1.Light,8,49102.99844,24.40251853,0,0,0,8,49102.99844,24.40251853,height_ratio,0,TRUE
recoveryExperiment01,SST,0,btn,btn.btn_1.Light,8,50393.73471,15.51534187,0,0,0,8,50393.73471,15.51534187,height_ratio,0,TRUE
recoveryExperiment01,CF,0,camp,camp.camp_1.Light,8,26326.52336,15.34851909,0,0,0,8,26326.52336,15.34851909,height_ratio,0,TRUE
recoveryExperiment01,DE,0,camp,camp.camp_1.Light,8,25900.88637,15.44838468,0,0,0,8,25900.88637,15.44838468,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,camp,camp.camp_1.Light,8,24237.87354,26.73663473,0,0,0,8,24237.87354,26.73663473,height_ratio,0,TRUE
recoveryExperiment01,SST,0,camp,camp.camp_1.Light,8,24360.39252,20.83616244,0,0,0,8,24360.39252,20.83616244,height_ratio,0,TRUE
recoveryExperiment01,CF,0,cit,cit.cit_1.Light,8,666754.2435,17.28121002,0,0,0,8,666754.2435,17.28121002,height_ratio,0,TRUE
recoveryExperiment01,DE,0,cit,cit.cit_1.Light,8,691229.306,26.82758595,0,0,0,8,691229.306,26.82758595,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,cit,cit.cit_1.Light,8,752381.3998,45.74194424,0,0,0,8,752381.3998,45.74194424,height_ratio,0,TRUE
recoveryExperiment01,SST,0,cit,cit.cit_1.Light,8,642284.0057,32.80503078,0,0,0,8,642284.0057,32.80503078,height_ratio,0,TRUE
recoveryExperiment01,CF,0,citr-L,citr-L.citr-L_1.Light,8,454113.2516,7.051240537,0,0,0,8,454113.2516,7.051240537,height_ratio,0,TRUE
recoveryExperiment01,DE,0,citr-L,citr-L.citr-L_1.Light,8,442794.7668,7.961279453,0,0,0,8,442794.7668,7.961279453,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,citr-L,citr-L.citr-L_1.Light,8,332980.7236,15.19316177,0,0,0,8,332980.7236,15.19316177,height_ratio,0,TRUE
recoveryExperiment01,SST,0,citr-L,citr-L.citr-L_1.Light,8,451627.2337,11.51894774,0,0,0,8,451627.2337,11.51894774,height_ratio,0,TRUE
recoveryExperiment01,CF,0,cmp,cmp.cmp_1.Light,8,13260.47668,8.777326582,0,0,0,8,13260.47668,8.777326582,height_ratio,0,TRUE
recoveryExperiment01,DE,0,cmp,cmp.cmp_1.Light,8,13272.64973,17.34723725,0,0,0,8,13272.64973,17.34723725,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,cmp,cmp.cmp_1.Light,8,14483.08431,26.96328047,0,0,0,8,14483.08431,26.96328047,height_ratio,0,TRUE
recoveryExperiment01,SST,0,cmp,cmp.cmp_1.Light,8,13773.79883,18.66738368,0,0,0,8,13773.79883,18.66738368,height_ratio,0,TRUE
recoveryExperiment01,CF,0,coa,coa.coa_1.Light,8,221443.4741,17.53341213,0,0,0,8,221443.4741,17.53341213,height_ratio,0,TRUE
recoveryExperiment01,DE,0,coa,coa.coa_1.Light,8,92438.19652,30.77073707,0,0,0,8,92438.19652,30.77073707,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,coa,coa.coa_1.Light,8,7575.288552,41.1505244,0,0,0,8,7575.288552,41.1505244,height_ratio,0,TRUE
recoveryExperiment01,SST,0,coa,coa.coa_1.Light,8,288185.8337,34.74506507,0,0,0,8,288185.8337,34.74506507,height_ratio,0,TRUE
recoveryExperiment01,CF,0,ctp,ctp.ctp_1.Light,8,19157.04915,11.17271465,0,0,0,8,19157.04915,11.17271465,height_ratio,0,TRUE
recoveryExperiment01,DE,0,ctp,ctp.ctp_1.Light,8,18827.94897,15.43716839,0,0,0,8,18827.94897,15.43716839,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,ctp,ctp.ctp_1.Light,8,17785.05046,31.19611706,0,0,0,8,17785.05046,31.19611706,height_ratio,0,TRUE
recoveryExperiment01,SST,0,ctp,ctp.ctp_1.Light,8,20543.6014,18.55077984,0,0,0,8,20543.6014,18.55077984,height_ratio,0,TRUE
recoveryExperiment01,CF,0,cytd,cytd.cytd_1.Light,8,55074.78724,7.152932855,0,0,0,8,55074.78724,7.152932855,height_ratio,0,TRUE
recoveryExperiment01,DE,0,cytd,cytd.cytd_1.Light,8,53228.92696,9.217843413,0,0,0,8,53228.92696,9.217843413,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,cytd,cytd.cytd_1.Light,8,121984.6734,107.4799436,0,0,0,8,121984.6734,107.4799436,height_ratio,0,TRUE
recoveryExperiment01,SST,0,cytd,cytd.cytd_1.Light,8,53278.8831,10.54206545,0,0,0,8,53278.8831,10.54206545,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dadp,dadp.dadp_1.Light,8,64654.54591,14.44711085,0,0,0,8,64654.54591,14.44711085,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dadp,dadp.dadp_1.Light,8,73556.33167,18.70834976,0,0,0,8,73556.33167,18.70834976,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dadp,dadp.dadp_1.Light,8,60697.26627,24.36631728,0,0,0,8,60697.26627,24.36631728,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dadp,dadp.dadp_1.Light,8,61754.70642,26.99018719,0,0,0,8,61754.70642,26.99018719,height_ratio,0,TRUE
recoveryExperiment01,CF,0,damp,damp.damp_1.Light,8,154845.3896,9.300116069,0,0,0,8,154845.3896,9.300116069,height_ratio,0,TRUE
recoveryExperiment01,DE,0,damp,damp.damp_1.Light,8,153226.6239,16.47277606,0,0,0,8,153226.6239,16.47277606,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,damp,damp.damp_1.Light,8,148677.9484,27.10186178,0,0,0,8,148677.9484,27.10186178,height_ratio,0,TRUE
recoveryExperiment01,SST,0,damp,damp.damp_1.Light,8,155753.4112,16.97352563,0,0,0,8,155753.4112,16.97352563,height_ratio,0,TRUE
recoveryExperiment01,CF,0,datp,datp.datp_1.Light,8,1335405.658,9.440560879,0,0,0,8,1335405.658,9.440560879,height_ratio,0,TRUE
recoveryExperiment01,DE,0,datp,datp.datp_1.Light,8,1293978.375,19.38059623,0,0,0,8,1293978.375,19.38059623,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,datp,datp.datp_1.Light,8,1140517.76,33.82836237,0,0,0,8,1140517.76,33.82836237,height_ratio,0,TRUE
recoveryExperiment01,SST,0,datp,datp.datp_1.Light,8,1382873.084,32.66135415,0,0,0,8,1382873.084,32.66135415,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dcdp,dcdp.dcdp_1.Light,8,142706.6817,15.41929204,0,0,0,8,142706.6817,15.41929204,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dcdp,dcdp.dcdp_1.Light,8,142322.153,18.11850795,0,0,0,8,142322.153,18.11850795,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dcdp,dcdp.dcdp_1.Light,8,124636.8975,31.11307951,0,0,0,8,124636.8975,31.11307951,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dcdp,dcdp.dcdp_1.Light,8,140714.0113,26.17364292,0,0,0,8,140714.0113,26.17364292,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dcmp,dcmp.dcmp_1.Light,8,13461.63576,11.55749401,0,0,0,8,13461.63576,11.55749401,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dcmp,dcmp.dcmp_1.Light,8,13363.37282,17.75481914,0,0,0,8,13363.37282,17.75481914,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dcmp,dcmp.dcmp_1.Light,8,14210.61148,22.89985867,0,0,0,8,14210.61148,22.89985867,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dcmp,dcmp.dcmp_1.Light,8,13076.06005,24.20351655,0,0,0,8,13076.06005,24.20351655,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dctp,dctp.dctp_1.Light,8,229945.5352,17.5973871,0,0,0,8,229945.5352,17.5973871,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dctp,dctp.dctp_1.Light,8,246782.662,25.32403688,0,0,0,8,246782.662,25.32403688,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dctp,dctp.dctp_1.Light,8,211294.95,37.71201384,0,0,0,8,211294.95,37.71201384,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dctp,dctp.dctp_1.Light,8,247016.4929,25.71333678,0,0,0,8,247016.4929,25.71333678,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dgdp,dgdp.dgdp_1.Light,8,1354.103435,23.54739302,0,0,0,8,1354.103435,23.54739302,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dgdp,dgdp.dgdp_1.Light,8,1495.779908,26.42894753,0,0,0,8,1495.779908,26.42894753,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dgdp,dgdp.dgdp_1.Light,8,1338.381664,36.12083216,0,0,0,8,1338.381664,36.12083216,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dgdp,dgdp.dgdp_1.Light,8,1424.376293,34.98072585,0,0,0,8,1424.376293,34.98072585,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dgmp,dgmp.dgmp_1.Light,8,39413.05648,13.52770159,0,0,0,8,39413.05648,13.52770159,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dgmp,dgmp.dgmp_1.Light,8,36406.86043,13.65561854,0,0,0,8,36406.86043,13.65561854,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dgmp,dgmp.dgmp_1.Light,8,40187.52853,34.82501749,0,0,0,8,40187.52853,34.82501749,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dgmp,dgmp.dgmp_1.Light,8,36270.21154,25.82058021,0,0,0,8,36270.21154,25.82058021,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dhap,dhap.dhap_1.Light,8,389692.8999,10.77617249,0,0,0,8,389692.8999,10.77617249,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dhap,dhap.dhap_1.Light,8,350807.2179,17.18688476,0,0,0,8,350807.2179,17.18688476,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dhap,dhap.dhap_1.Light,8,380530.4992,30.93590135,0,0,0,8,380530.4992,30.93590135,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dhap,dhap.dhap_1.Light,8,388979.8937,18.16311151,0,0,0,8,388979.8937,18.16311151,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dimp,dimp.dimp_1.Light,8,428890.2828,12.65245742,0,0,0,8,428890.2828,12.65245742,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dimp,dimp.dimp_1.Light,8,454770.4266,18.91078062,0,0,0,8,454770.4266,18.91078062,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dimp,dimp.dimp_1.Light,8,436566.3712,23.87954675,0,0,0,8,436566.3712,23.87954675,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dimp,dimp.dimp_1.Light,8,452351.0346,19.67741932,0,0,0,8,452351.0346,19.67741932,height_ratio,0,TRUE
recoveryExperiment01,CF,0,ditp,ditp.ditp_1.Light,8,487272.6984,15.57566507,0,0,0,8,487272.6984,15.57566507,height_ratio,0,TRUE
recoveryExperiment01,DE,0,ditp,ditp.ditp_1.Light,8,453302.3811,21.84124116,0,0,0,8,453302.3811,21.84124116,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,ditp,ditp.ditp_1.Light,8,425776.9346,34.75641458,0,0,0,8,425776.9346,34.75641458,height_ratio,0,TRUE
recoveryExperiment01,SST,0,ditp,ditp.ditp_1.Light,8,527895.2635,33.71156418,0,0,0,8,527895.2635,33.71156418,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dtdpglu,dtdpglu.dtdpglu_1.Light,8,146397.753,5.576231732,0,0,0,8,146397.753,5.576231732,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dtdpglu,dtdpglu.dtdpglu_1.Light,8,145110.2429,16.48659363,0,0,0,8,145110.2429,16.48659363,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dtdpglu,dtdpglu.dtdpglu_1.Light,8,141589.5545,27.20064998,0,0,0,8,141589.5545,27.20064998,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dtdpglu,dtdpglu.dtdpglu_1.Light,8,140971.1936,19.17304192,0,0,0,8,140971.1936,19.17304192,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dtmp,dtmp.dtmp_1.Light,8,72536.57792,9.369303792,0,0,0,8,72536.57792,9.369303792,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dtmp,dtmp.dtmp_1.Light,8,69027.45116,14.42879774,0,0,0,8,69027.45116,14.42879774,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dtmp,dtmp.dtmp_1.Light,8,74044.7859,26.34139021,0,0,0,8,74044.7859,26.34139021,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dtmp,dtmp.dtmp_1.Light,8,75769.40422,20.94551091,0,0,0,8,75769.40422,20.94551091,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dttp,dttp.dttp_1.Light,8,147677.0778,11.50597397,0,0,0,8,147677.0778,11.50597397,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dttp,dttp.dttp_1.Light,8,151877.6132,21.31206454,0,0,0,8,151877.6132,21.31206454,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dttp,dttp.dttp_1.Light,8,138908.0025,36.05836594,0,0,0,8,138908.0025,36.05836594,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dttp,dttp.dttp_1.Light,8,159292.6037,29.76561437,0,0,0,8,159292.6037,29.76561437,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dump,dump.dump_1.Light,8,32558.03739,13.85286448,0,0,0,8,32558.03739,13.85286448,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dump,dump.dump_1.Light,8,32458.87519,14.20639736,0,0,0,8,32458.87519,14.20639736,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dump,dump.dump_1.Light,8,32485.98482,26.48034467,0,0,0,8,32485.98482,26.48034467,height_ratio,0,TRUE
recoveryExperiment01,SST,0,dump,dump.dump_1.Light,8,31571.45744,19.51074329,0,0,0,8,31571.45744,19.51074329,height_ratio,0,TRUE
recoveryExperiment01,CF,0,dutp,dutp.dutp_1.Light,8,166175.9331,19.30747115,0,0,0,8,166175.9331,19.30747115,height_ratio,0,TRUE
recoveryExperiment01,DE,0,dutp,dutp.dutp_1.Light,8,165375.6979,20.5101292,0,0,0,8,165375.6979,20.5101292,height_ratio,0,TRUE
recoveryExperiment01,FSF,0,dutp,dutp.dutp_1.Light,8,159959.1942,34.70570473,0,0,0,8,159959.1942,34.70570473,height_ratio,0,TRUE
