Index,Sample Index,Original Filename,Sample Name,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height,Comment,Use_Calculated_Concentration
1761,6,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 11),140826_CM1_Level11,,,Standard,9/4/2014 22:54,1,1,10,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Baseline,N/A,19163.207,N/A,19163.207,N/A,N/A,1628.277963,N/A,1628.277963,N/A,N/A,11.76900224,N/A,11.76900224,N/A,2205,N/A,0.652373732,N/A,16.04695862,N/A,15.81465,N/A,16.25391667,N/A,0.439266667,N/A,0.32295856,N/A,7.050860284,N/A,0.067556033,N/A,FALSE,N/A,TRUE,N/A,N/A,15.81808633,16.25391667,0.435830333,15.82069765,16.25155067,0.430853026,250.4173623,2.194947985,3.456991724,1,N/A,36,27,,TRUE
1963,6,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 11),140826_CM1_Level11,,,Standard,9/4/2014 22:54,1,1,10,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0.02,1,0.02,16,16,Baseline,Baseline,440.606,19163.207,440.606,19163.207,0.022992289,221,1628.277963,221,1628.277963,0.135726212,1.993692308,11.76900224,1.993692308,11.76900224,441,2205,0.105856784,0.652373732,16.22731667,16.04695862,16.20071667,15.81465,16.25391667,16.25391667,0.0532,0.439266667,0.039916667,0.32295856,3.575153502,7.050860284,0,0.067556033,FALSE,1.011239391,FALSE,0.305900694,1529.50347,16.20138083,16.2532525,0.051871667,16.202045,16.25258833,0.050543333,0,2.055273063,3.22779869,1,N/A,5,5,,TRUE
2091,7,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 15),140826_CM1_Level10,,,Standard,9/5/2014 1:09,2,1,13,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Baseline,N/A,16141.0755,N/A,16141.0755,N/A,N/A,1481.081636,N/A,1481.081636,N/A,N/A,10.89816733,N/A,10.89816733,N/A,2094,N/A,0.658638726,N/A,16.02330937,N/A,15.87331667,N/A,16.24325,N/A,0.369933333,N/A,0.319567377,N/A,6.085659932,N/A,0.14854009,N/A,FALSE,N/A,TRUE,N/A,N/A,15.87698063,16.24325,0.366269374,15.87897611,16.24325,0.364273888,594.7017481,1.823093586,2.699818887,1,N/A,30,27,,TRUE
2293,7,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 15),140826_CM1_Level10,,,Standard,9/5/2014 1:09,2,1,13,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0.04,1,0.04,16,16,Baseline,Baseline,441.5155,16141.0755,441.5155,16141.0755,0.027353537,309.011022,1481.081636,309.011022,1481.081636,0.208638751,1.428801785,10.89816733,1.428801785,10.89816733,331,2094,0.101133607,0.658638726,16.24316414,16.02330937,16.19001667,15.87331667,16.25655,16.24325,0.066533333,0.369933333,0.051474203,0.319567377,4.166344767,6.085659932,0.355974357,0.14854009,FALSE,1.013720934,FALSE,0.418834045,1047.085112,16.23145437,16.25504563,0.023591264,16.23207519,16.25442481,0.022349619,-1653.306613,1,1,1,N/A,6,6,,TRUE
2421,8,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 18),140826_CM1_Level9,,,Standard,9/5/2014 2:51,1,1,16,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Valley,N/A,23631.3325,N/A,23631.3325,N/A,N/A,2426,N/A,2426,N/A,N/A,9.740862531,N/A,9.740862531,N/A,1875,N/A,1,N/A,15.94055249,N/A,15.77715,N/A,16.1163,N/A,0.33915,N/A,0.267458359,N/A,7.582475416,N/A,0,N/A,FALSE,N/A,TRUE,N/A,N/A,15.77715,16.11421025,0.337060246,15.77715,16.11212049,0.334970492,0,0.782223825,0.554748165,1,N/A,29,24,,TRUE
2623,8,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 18),140826_CM1_Level9,,,Standard,9/5/2014 2:51,1,1,16,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0.08,1,0.08,16,16,Baseline,Valley,1057.46,23631.3325,1057.46,23631.3325,0.044748217,595.9834545,2426,595.9834545,2426,0.245665068,1.774311001,9.740862531,1.774311001,9.740862531,662,1875,0.14149381,1,16.2901334,15.94055249,16.2626,15.77715,16.32908333,16.1163,0.066483333,0.33915,0.020979485,0.267458359,6.513508057,7.582475416,0.184568882,0,FALSE,1.021930288,FALSE,0.476183661,595.2295761,16.2626,16.32523816,0.062638161,16.26447097,16.32404229,0.059571319,-1654.550013,1.178147224,1.410588039,1,N/A,6,3,,TRUE
2751,9,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 21),140826_CM1_Level8,,,Standard,9/5/2014 4:33,2,1,19,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Valley,N/A,148820.118,N/A,148820.118,N/A,N/A,4442.312693,N/A,4442.312693,N/A,N/A,33.50059492,N/A,33.50059492,N/A,2867,N/A,1,N/A,15.92591777,N/A,15.62365,N/A,16.6806,N/A,1.05695,N/A,0.967600123,N/A,11.4513117,N/A,0.250762297,N/A,FALSE,N/A,TRUE,N/A,N/A,15.63909246,16.6806,1.041507541,15.6473731,16.6806,1.033226897,1053.94251,1.943418976,2.978894196,1,N/A,84,78,,TRUE
2953,9,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 21),140826_CM1_Level8,,,Standard,9/5/2014 4:33,2,1,19,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0.2,1,0.2,16,16,Baseline,Valley,5537.0655,148820.118,5537.0655,148820.118,0.037206431,1262.913613,4442.312693,1262.913613,4442.312693,0.284291922,4.384358078,33.50059492,4.384358078,33.50059492,1213,2867,0.363457955,1,15.93925595,15.92591777,15.85856667,15.62365,16.04185,16.6806,0.183283333,1.05695,0.079938409,0.967600123,14.57654435,11.4513117,0.087100178,0.250762297,FALSE,1.000837514,FALSE,0.536012329,268.0061644,15.85880885,16.03872633,0.179917477,15.85996462,16.03712572,0.177161106,-600.163681,1.084827304,1.166612322,1,N/A,16,9,,TRUE
3081,10,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 24),140826_CM1_Level7,,,Standard,9/5/2014 6:15,1,1,22,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Valley,N/A,86210.39173,N/A,86210.39173,N/A,N/A,10264.91681,N/A,10264.91681,N/A,N/A,8.398547528,N/A,8.398547528,N/A,8159,N/A,1,N/A,15.74679007,N/A,15.62201667,N/A,15.87185,N/A,0.249833333,N/A,0.196172789,N/A,18.82190923,N/A,0.039240081,N/A,FALSE,N/A,TRUE,N/A,N/A,15.63860667,15.87185,0.233243331,15.64350077,15.87185,0.228349231,1612.259509,1.03119843,1.110451514,1,N/A,22,19,,TRUE
3283,10,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 24),140826_CM1_Level7,,,Standard,9/5/2014 6:15,1,1,22,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0.4,1,0.4,16,16,Baseline,Valley,47420.9405,86210.39173,47420.9405,86210.39173,0.550060608,2492.332188,10264.91681,2492.332188,10264.91681,0.242801012,19.02673357,8.398547528,19.02673357,8.398547528,2095,8159,1,1,15.81714242,15.74679007,15.63381667,15.62201667,16.23041667,15.87185,0.5966,0.249833333,0.541147947,0.196172789,15.31724835,18.82190923,0.088671968,0.039240081,FALSE,1.004467726,TRUE,0.471747559,117.9368898,15.63823048,16.23041667,0.592186191,15.64149895,16.2211349,0.579635944,370.4324506,2.6094504,4.259804358,1,N/A,47,44,,TRUE
3411,11,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 28),140826_CM1_Level6,,,Standard,9/5/2014 8:30,2,1,25,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Valley,N/A,268783.1564,N/A,268783.1564,N/A,N/A,17465.46664,N/A,17465.46664,N/A,N/A,15.38940596,N/A,15.38940596,N/A,14003,N/A,1,N/A,15.76069017,N/A,15.62766667,N/A,16.0504,N/A,0.422733333,N/A,0.347822351,N/A,28.95499006,N/A,0.047916555,N/A,FALSE,N/A,TRUE,N/A,N/A,15.63868548,16.0504,0.411714517,15.64317548,16.0504,0.407224515,1979.699575,2.651164937,4.56638178,1,N/A,33,29,,TRUE
3613,11,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 28),140826_CM1_Level6,,,Standard,9/5/2014 8:30,2,1,25,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0.8,1,0.8,16,16,Valley,Valley,160202.7592,268783.1564,160202.7592,268783.1564,0.596029756,11176.31335,17465.46664,11176.31335,17465.46664,0.639909232,14.33413276,15.38940596,14.33413276,15.38940596,10033,14003,1,1,15.75084442,15.76069017,15.61516667,15.62766667,16.14331667,16.0504,0.52815,0.422733333,0.223949506,0.347822351,33.17362815,28.95499006,0.037140517,0.047916555,FALSE,0.999375297,TRUE,1.086823689,135.8529611,15.6394328,16.14331667,0.503883871,15.64498233,16.14331667,0.498334339,785.9397076,3.912109194,7.467728457,1,N/A,40,19,,TRUE
3741,12,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 31),140826_CM1_Level5,,,Standard,9/5/2014 10:12,1,1,28,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Valley,N/A,537144.0614,N/A,537144.0614,N/A,N/A,69221.81585,N/A,69221.81585,N/A,N/A,7.759751095,N/A,7.759751095,N/A,65274,N/A,0.832068763,N/A,15.70536716,N/A,15.61246667,N/A,15.85398333,N/A,0.241516667,N/A,0.12019335,N/A,71.07389482,N/A,0.007979132,N/A,FALSE,N/A,TRUE,N/A,N/A,15.63148385,15.85398333,0.222499478,15.63822181,15.85398333,0.215761521,2286.922981,2.868532064,5.733109816,1,N/A,18,10,,TRUE
3943,12,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 31),140826_CM1_Level5,,,Standard,9/5/2014 10:12,1,1,28,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,2,1,2,16,16,Baseline,Valley,1295983.507,537144.0614,1295983.507,537144.0614,2.412729842,87865.3552,69221.81585,87865.3552,69221.81585,1.2693304,14.74965307,7.759751095,14.74965307,7.759751095,84569,65274,1,0.832068763,15.70494125,15.70536716,15.59805,15.61246667,17.2342,15.85398333,1.63615,0.241516667,0.122787824,0.12019335,140.0870605,71.07389482,0.031366174,0.007979132,FALSE,0.999972881,TRUE,2.061726539,103.086327,15.63334129,17.22592187,1.592580579,15.6413226,16.4801921,0.8388695,1684.442136,21.56485317,27.9824307,1,N/A,111,10,,TRUE
4071,13,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 34),140826_CM1_Level4,,,Standard,9/5/2014 11:54,2,1,31,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Valley,N/A,1150542.17,N/A,1150542.17,N/A,N/A,196618.04,N/A,196618.04,N/A,N/A,5.851661273,N/A,5.851661273,N/A,194387,N/A,0.874890189,N/A,15.69378659,N/A,15.61803333,N/A,15.89025,N/A,0.272216667,N/A,0.074643548,N/A,194.0585429,N/A,0.001920435,N/A,FALSE,N/A,TRUE,N/A,N/A,15.64006408,15.89025,0.250185921,15.64840603,15.89025,0.24184397,1387.101425,3.189580307,6.832418789,1,N/A,19,6,,TRUE
4273,13,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 34),140826_CM1_Level4,,,Standard,9/5/2014 11:54,2,1,31,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,4,1,4,16,16,Valley,Valley,3698090.51,1150542.17,3698090.51,1150542.17,3.214215528,467756.717,196618.04,467756.717,196618.04,2.379012205,7.906012626,5.851661273,7.906012626,5.851661273,462319,194387,1,0.874890189,15.69170735,15.69378659,15.6029,15.61803333,16.82698333,15.89025,1.224083333,0.272216667,0.075405633,0.074643548,488.1550341,194.0585429,0.00634787,0.001920435,FALSE,0.999867512,TRUE,3.780499294,94.51248235,15.64129425,16.18935632,0.548062077,15.64896004,15.93556478,0.286604746,2425.699866,7.21341486,8.451635359,1,N/A,72,7,,TRUE
4401,14,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_CalibrationCurves_DM.wiff (sample 37),140826_CM1_Level3,,,Standard,9/5/2014 13:35,1,1,34,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Valley,N/A,1701396.719,N/A,1701396.719,N/A,N/A,268881.9259,N/A,268881.9259,N/A,N/A,6.327672317,N/A,6.327672317,N/A,267600,N/A,1,N/A,15.6975916,N/A,15.61701667,N/A,16.4942,N/A,0.877183333,N/A,0.063309208,N/A,240.2121567,N/A,0.001967178,N/A,FALSE,N/A,TRUE,N/A,N/A,15.63999989,15.96722795,0.327228064,15.65063771,15.84768635,0.197048641,602.9967664,3.625117145,4.712279796,1,N/A,48,5,,TRUE
