Index,Sample Index,Original Filename,Sample Name,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height,Comment,Use_Calculated_Concentration
111,1,140521_rpomut02.wiff (sample 5),140503_0_OxicRpoBE546VGlcM9_Filtrate-1-10.0x,,,Unknown,5/26/2014 15:11,3,1,1,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Baseline,N/A,201163.6885,N/A,201163.6885,N/A,N/A,13367.58372,N/A,13367.58372,N/A,N/A,15.04862006,N/A,15.04862006,N/A,12456,N/A,1,N/A,15.7701929,N/A,15.64736667,N/A,16.47505,N/A,0.827683333,N/A,0.195478494,N/A,37.59834027,N/A,0.057227994,N/A,FALSE,N/A,TRUE,N/A,N/A,15.65859726,16.47505,0.816452738,15.6697228,16.46844926,0.798726467,924.2665271,6.08209159,13.26453429,1,N/A,68,17,,
313,1,140521_rpomut02.wiff (sample 5),140503_0_OxicRpoBE546VGlcM9_Filtrate-1-10.0x,,,Unknown,5/26/2014 15:11,3,1,1,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,N/A,Baseline,N/A,201163.6885,N/A,201163.6885,N/A,N/A,13367.58372,N/A,13367.58372,N/A,N/A,15.04862006,N/A,15.04862006,546,12456,N/A,1,N/A,15.7701929,N/A,15.64736667,N/A,16.47505,N/A,0.827683333,N/A,0.195478494,N/A,37.59834027,N/A,0.057227994,TRUE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
314,1,140521_rpomut02.wiff (sample 5),140503_0_OxicRpoBE546VGlcM9_Filtrate-1-10.0x,,,Unknown,5/26/2014 15:11,3,1,1,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,atp.atp_2.Light,314,,,506.0 / 159.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,N/A,Baseline,N/A,201163.6885,N/A,201163.6885,N/A,N/A,13367.58372,N/A,13367.58372,N/A,N/A,15.04862006,N/A,15.04862006,0,12456,N/A,1,N/A,15.7701929,N/A,15.64736667,N/A,16.47505,N/A,0.827683333,N/A,0.195478494,N/A,37.59834027,N/A,0.057227994,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
441,2,140521_rpomut02.wiff (sample 6),140503_0_OxicRpoBE546VGlcM9_Broth-1-10.0x,,,Unknown,5/26/2014 15:45,3,1,2,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Valley,N/A,128809.1092,N/A,128809.1092,N/A,N/A,14801.91185,N/A,14801.91185,N/A,N/A,8.702194049,N/A,8.702194049,N/A,14204,N/A,0.842219679,N/A,15.70546403,N/A,15.59993333,N/A,15.96293333,N/A,0.363,N/A,0.146514735,N/A,50.12258884,N/A,0.014437962,N/A,FALSE,N/A,TRUE,N/A,N/A,15.62075872,15.96293333,0.342174613,15.63004882,15.96293333,0.332884511,588.7312322,2.197899458,3.855999905,1,N/A,27,12,,
643,2,140521_rpomut02.wiff (sample 6),140503_0_OxicRpoBE546VGlcM9_Broth-1-10.0x,,,Unknown,5/26/2014 15:45,3,1,2,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Valley,Valley,183574.1381,128809.1092,183574.1381,128809.1092,1.425164254,17961.19763,14801.91185,17961.19763,14801.91185,1.213437683,10.22059563,8.702194049,10.22059563,8.702194049,16826,14204,1,0.842219679,15.71206565,15.70546403,15.59993333,15.59993333,16.07673333,15.96293333,0.4768,0.363,0.116482723,0.146514735,51.5422694,50.12258884,0.017973075,0.014437962,FALSE,1.000420339,FALSE,28.67597785,N/A,15.62865213,16.07673333,0.448081206,15.63542705,16.07673333,0.441306284,677.0510665,3.202965215,5.985684258,1,N/A,36,10,,TRUE
644,2,140521_rpomut02.wiff (sample 6),140503_0_OxicRpoBE546VGlcM9_Broth-1-10.0x,,,Unknown,5/26/2014 15:45,3,1,2,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,atp.atp_2.Light,314,,,506.0 / 159.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Baseline,Valley,22108.047,128809.1092,22108.047,128809.1092,0.171634189,8625.402157,14801.91185,8625.402157,14801.91185,0.582722167,2.563132315,8.702194049,2.563132315,8.702194049,20322,14204,0,0.842219679,15.70719707,15.70546403,15.66983333,15.59993333,15.75636667,15.96293333,0.086533333,0.363,0.038495224,0.146514735,6.607951782,50.12258884,0.722053289,0.014437962,FALSE,1.000110346,FALSE,<2 points,N/A,15.66983333,15.73600892,0.066175584,15.66983333,15.73486423,0.065030898,-71972.26502,1.150212929,1.260633781,0.480224222,N/A,7,5,,TRUE
771,3,140521_rpomut02.wiff (sample 7),140503_0_OxicRpoBE546VGlcM9_Broth-2-10.0x,,,Unknown,5/26/2014 16:19,3,1,3,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Valley,N/A,240081.2194,N/A,240081.2194,N/A,N/A,22796.76255,N/A,22796.76255,N/A,N/A,10.53137343,N/A,10.53137343,N/A,21961,N/A,1,N/A,15.73404167,N/A,15.63345,N/A,16.10315,N/A,0.4697,N/A,0.139010999,N/A,66.86336497,N/A,0.010474234,N/A,FALSE,N/A,TRUE,N/A,N/A,15.64262761,16.10315,0.460522387,15.66423082,16.1000219,0.435791081,508.3641104,3.486742764,8.807196969,1,N/A,34,11,,
973,3,140521_rpomut02.wiff (sample 7),140503_0_OxicRpoBE546VGlcM9_Broth-2-10.0x,,,Unknown,5/26/2014 16:19,3,1,3,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Valley,Valley,307714.7718,240081.2194,307714.7718,240081.2194,1.281711133,24706.97333,22796.76255,24706.97333,22796.76255,1.083793073,12.45457174,10.53137343,12.45457174,10.53137343,23710,21961,1,1,15.74214682,15.73404167,15.6185,15.63345,16.3557,16.10315,0.7372,0.4697,0.163996937,0.139010999,61.4347888,66.86336497,0.02690114,0.010474234,FALSE,1.000515134,FALSE,25.47375707,N/A,15.6501322,16.3557,0.705567805,15.66161388,16.35002064,0.688406761,901.5813075,4.782355969,10.05232974,1,N/A,53,13,,TRUE
974,3,140521_rpomut02.wiff (sample 7),140503_0_OxicRpoBE546VGlcM9_Broth-2-10.0x,,,Unknown,5/26/2014 16:19,3,1,3,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,atp.atp_2.Light,314,,,506.0 / 159.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Manual,Valley,254365.379,240081.2194,254365.379,240081.2194,1.059497197,43075.21558,22796.76255,43075.21558,22796.76255,1.889532143,5.905144653,10.53137343,5.905144653,10.53137343,45344,21961,1,1,15.73435145,15.73404167,15.69293333,15.63345,15.93745635,16.10315,0.244523016,0.4697,0.090680434,0.139010999,12.10527072,66.86336497,0.020916139,0.010474234,TRUE,1.000019688,FALSE,<2 points,N/A,15.69293333,15.92427215,0.231338816,15.69293333,15.91914592,0.226212586,3684.59063,2.489298598,3.868276589,1.743443643,N/A,18,7,,TRUE
1101,4,140521_rpomut02.wiff (sample 8),140503_0_OxicRpoBE546VGlcM9_Broth-3-10.0x,,,Unknown,5/26/2014 16:53,3,1,4,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,TRUE,atp.atp_1.Heavy,111,,N/A,516.0 / 159.0,N/A,N/A,atp,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,16,N/A,Valley,N/A,149860.4453,N/A,149860.4453,N/A,N/A,13409.00156,N/A,13409.00156,N/A,N/A,11.17610768,N/A,11.17610768,N/A,12893,N/A,1,N/A,15.75822328,N/A,15.6672,N/A,16.16266667,N/A,0.495466667,N/A,0.2399263,N/A,43.43503922,N/A,0.015063894,N/A,FALSE,N/A,TRUE,N/A,N/A,15.672997,16.16266667,0.489669667,15.67854573,16.15212882,0.473583088,407.6798404,3.61186127,6.609275572,1,N/A,37,19,,
