Mass/Charge	Intensity
59.04	10359.6051877285
59.88	10359.6051877285
70.8	20719.2103754571
71.52	10359.6051877285
79.92	10359.6051877285
84.24	10359.6051877285
84.48	20719.2103754571
84.6	41438.4207509141
84.72	41438.4207509141
84.84	93236.4466895567
84.96	217551.708942299
85.08	176113.288191385
85.2	113955.657065014
85.44	31078.8155631856
85.56	20719.2103754571
85.68	72517.2363140997
85.8	93236.4466895567
85.92	290068.945256399
86.04	569778.285325069
86.16	207192.103754571
86.28	20719.2103754571
86.4	41438.4207509141
86.52	20719.2103754571
86.64	20719.2103754571
87	72517.2363140997
87.96	20719.2103754571
88.08	41438.4207509141
88.2	10359.6051877285
88.44	20719.2103754571
88.8	10359.6051877285
89.16	20719.2103754571
99.96	10359.6051877285
101.04	10359.6051877285
102.96	10359.6051877285
112.68	10359.6051877285
112.8	10359.6051877285
112.92	31078.8155631856
113.04	124315.262252742
113.16	207192.103754571
113.28	20719.2103754571
113.52	31078.8155631856
113.64	31078.8155631856
113.76	41438.4207509141
113.88	72517.2363140997
114	393664.997133684
114.12	963443.282458753
114.24	372945.786758227
114.36	72517.2363140997
114.48	20719.2103754571
114.6	31078.8155631856
114.72	20719.2103754571
114.84	41438.4207509141
114.96	196832.498566842
115.08	497261.049010969
115.2	414384.207509141
115.32	93236.4466895567
115.56	20719.2103754571
115.68	20719.2103754571
115.8	82876.8415018282
115.92	372945.786758227
116.04	1129196.96546241
116.16	1243152.62252742
116.28	217551.708942299
116.4	72517.2363140997
116.52	31078.8155631856
116.64	82876.8415018282
116.76	31078.8155631856
116.88	20719.2103754571
117	10359.6051877285
129.12	20719.2103754571
129.24	10359.6051877285
129.96	20719.2103754571
130.08	31078.8155631856
130.2	62157.6311263712
130.56	10359.6051877285
130.8	10359.6051877285
131.04	10359.6051877285
131.16	41438.4207509141
131.28	31078.8155631856
131.52	10359.6051877285
131.64	20719.2103754571
131.76	10359.6051877285
131.88	51798.0259386426
132	145034.472628199
132.12	455822.628260055
132.24	155394.077815928
132.36	20719.2103754571
132.6	10359.6051877285
157.08	10359.6051877285
157.92	31078.8155631856
158.04	196832.498566842
158.16	321147.760819584
158.28	82876.8415018282
158.4	10359.6051877285
158.52	10359.6051877285
175.8	20719.2103754571
175.92	207192.103754571
176.04	1108477.75508695
176.16	1698975.25078748
176.28	756251.178704182
176.4	290068.945256399
176.52	134674.867440471
176.64	62157.6311263712
176.76	41438.4207509141
176.88	20719.2103754571
178.32	10359.6051877285
178.8	10359.6051877285
179.04	31078.8155631856
