Mass/Charge	Intensity
55.8	470.555551465325
58.56	470.555551465325
70.08	941.11110293065
70.44	1882.2222058613
70.56	470.555551465325
70.68	1882.2222058613
70.8	4234.99996318792
70.92	10352.2221322371
71.04	10352.2221322371
71.16	3293.88886025727
71.28	1411.66665439597
71.52	941.11110293065
71.64	470.555551465325
71.88	470.555551465325
72	2823.33330879195
72.12	941.11110293065
73.56	470.555551465325
84.84	470.555551465325
87.24	470.555551465325
87.36	1411.66665439597
87.48	1882.2222058613
87.6	4705.55551465325
87.72	10822.7776837025
87.84	23527.7775732662
87.96	63054.4438963535
88.08	66818.8883080761
88.2	12704.9998895638
88.32	2823.33330879195
88.44	1882.2222058613
88.56	1882.2222058613
88.68	1411.66665439597
88.8	2352.77775732662
88.92	941.11110293065
89.16	470.555551465325
91.08	470.555551465325
95.88	470.555551465325
97.92	2352.77775732662
98.04	470.555551465325
98.16	470.555551465325
99.72	941.11110293065
99.84	7999.44437491052
99.96	8940.55547784117
100.08	2823.33330879195
100.44	470.555551465325
100.56	941.11110293065
100.92	470.555551465325
101.88	470.555551465325
114	3293.88886025727
114.12	1411.66665439597
114.36	941.11110293065
114.48	941.11110293065
114.6	470.555551465325
114.84	2352.77775732662
114.96	8940.55547784117
115.08	17881.1109556823
115.2	3764.4444117226
115.32	941.11110293065
115.68	470.555551465325
116.04	470.555551465325
116.88	470.555551465325
130.08	470.555551465325
131.76	470.555551465325
131.88	1411.66665439597
132	22586.6664703356
132.12	39526.6663230873
132.24	6117.22216904922
132.36	3764.4444117226
132.48	470.555551465325
132.6	470.555551465325
132.72	941.11110293065
375.72	470.555551465325
