Mass/Charge	Intensity
61.44	1205.79860062989
61.56	1205.79860062989
69.96	2411.59720125979
72	3617.39580188968
72.6	1205.79860062989
72.84	6028.99300314947
72.96	2411.59720125979
73.2	1205.79860062989
78.36	2411.59720125979
78.48	1205.79860062989
78.6	2411.59720125979
78.72	9646.38880503916
78.84	40997.1524214164
78.96	28939.1664151175
79.08	6028.99300314947
79.56	1205.79860062989
81.96	1205.79860062989
82.08	1205.79860062989
83.16	2411.59720125979
84	1205.79860062989
84.6	1205.79860062989
85.92	2411.59720125979
86.16	1205.79860062989
86.88	2411.59720125979
87	3617.39580188968
87.96	2411.59720125979
88.08	1205.79860062989
95.88	2411.59720125979
96.84	4823.19440251958
96.96	16881.1804088185
97.08	3617.39580188968
97.8	2411.59720125979
98.04	6028.99300314947
99.96	1205.79860062989
100.08	9646.38880503916
102.24	1205.79860062989
109.08	3617.39580188968
112.92	1205.79860062989
114.12	4823.19440251958
116.04	2411.59720125979
116.16	3617.39580188968
124.2	1205.79860062989
125.04	1205.79860062989
125.16	1205.79860062989
125.4	1205.79860062989
125.88	1205.79860062989
126.36	1205.79860062989
128.04	1205.79860062989
128.16	1205.79860062989
128.76	1205.79860062989
130.8	1205.79860062989
141	2411.59720125979
141.12	2411.59720125979
141.96	1205.79860062989
142.08	6028.99300314947
142.2	4823.19440251958
142.32	1205.79860062989
142.44	1205.79860062989
144.12	2411.59720125979
153.12	1205.79860062989
153.24	3617.39580188968
154.2	4823.19440251958
168	7234.79160377937
168.12	4823.19440251958
168.24	1205.79860062989
168.36	1205.79860062989
168.6	1205.79860062989
185.76	1205.79860062989
185.88	1205.79860062989
186	3617.39580188968
186.12	14469.5832075587
186.24	26527.5692138577
186.48	1205.79860062989
186.72	1205.79860062989
186.84	2411.59720125979
186.96	2411.59720125979
