Mass/Charge	Intensity
59.04	12234.4443380984
70.2	36703.3330142953
70.32	42820.5551833446
70.44	24468.8886761969
70.56	79523.8881976399
70.68	122344.443380984
70.8	275274.997607215
70.92	752418.326793054
71.04	513846.662200135
71.16	146813.332057181
71.4	12234.4443380984
71.52	30586.1108452461
72.24	6117.22216904922
72.36	12234.4443380984
72.48	24468.8886761969
72.6	24468.8886761969
72.72	18351.6665071477
72.84	177399.442902427
72.96	305861.108452461
73.08	146813.332057181
73.2	42820.5551833446
73.44	6117.22216904922
73.56	12234.4443380984
73.8	6117.22216904922
74.04	12234.4443380984
74.64	6117.22216904922
75.36	12234.4443380984
84.96	6117.22216904922
87	24468.8886761969
88.68	12234.4443380984
88.8	18351.6665071477
88.92	103992.776873837
89.04	97875.5547047876
89.16	36703.3330142953
89.28	6117.22216904922
92.28	6117.22216904922
97.08	6117.22216904922
101.04	6117.22216904922
104.88	6117.22216904922
114.48	12234.4443380984
114.72	61172.2216904922
114.84	195751.109409575
114.96	929817.769695482
115.08	831942.214990694
115.2	134578.887719083
115.32	67289.4438595415
115.44	67289.4438595415
115.56	12234.4443380984
115.68	6117.22216904922
115.8	12234.4443380984
115.92	6117.22216904922
116.64	18351.6665071477
132.48	6117.22216904922
132.6	6117.22216904922
132.72	12234.4443380984
132.84	128461.665550034
132.96	220219.998085772
133.08	568901.661721578
133.2	159047.77639528
133.32	12234.4443380984
133.44	30586.1108452461
133.56	6117.22216904922
133.68	6117.22216904922
133.8	24468.8886761969
134.4	6117.22216904922
