Mass/Charge	Intensity
68.64	999.999991307656
69	333.333330435885
69.12	666.666660871771
85.92	333.333330435885
86.04	666.666660871771
86.16	666.666660871771
86.28	666.666660871771
86.4	3666.66663479474
86.52	7999.99993046125
86.64	4666.66662610239
86.76	15999.9998609225
86.88	50333.3328958187
87	79333.3326437407
87.12	39999.9996523062
87.24	14666.666539179
87.36	5666.66661741005
87.48	2666.66664348708
87.6	4333.33329566651
87.72	1999.99998261531
87.84	666.666660871771
88.2	333.333330435885
88.32	666.666660871771
88.56	999.999991307656
88.8	666.666660871771
89.4	666.666660871771
89.76	333.333330435885
90	666.666660871771
90.72	333.333330435885
90.96	333.333330435885
