experiment_id,sample_name,filename,met_id,scan_type,precursor_formula
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_amp_348_EPI.txt,amp,EPI,C8[13C]2H13N5O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_asp-L_132_EPI.txt,asp-L,EPI,C4H6NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_asp-L_133_EPI.txt,asp-L,EPI,C3[13C]H6NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_asp-L_134_EPI.txt,asp-L,EPI,C2[13C]2H6NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_asp-L_135_EPI.txt,asp-L,EPI,C[13C]3H6NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_atp_506_EPI.txt,atp,EPI,C10H15N5O13P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_atp_507_EPI.txt,atp,EPI,C9[13C]H15N5O13P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_atp_508_EPI.txt,atp,EPI,C8[13C]2H15N5O13P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_fad_784_EPI.txt,fad,EPI,C27H32N9O15P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_fad_785_EPI.txt,fad,EPI,C26[13C]H32N9O15P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_fdp_339_EPI.txt,fdp,EPI,C6H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_fdp_340_EPI.txt,fdp,EPI,C5[13C]H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_fdp_341_EPI.txt,fdp,EPI,C4[13C]2H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_fdp_342_EPI.txt,fdp,EPI,C3[13C]3H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_g1p_259_EPI.txt,g1p,EPI,C6H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_g1p_260_EPI.txt,g1p,EPI,C5[13C]H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_g1p_261_EPI.txt,g1p,EPI,C4[13C]2H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_g6p_259_EPI.txt,g6p,EPI,C6H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_g6p_260_EPI.txt,g6p,EPI,C5[13C]H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_g6p_261_EPI.txt,g6p,EPI,C4[13C]2H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_glu-L_146_EPI.txt,glu-L,EPI,C5H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_glu-L_147_EPI.txt,glu-L,EPI,C4[13C]H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_glu-L_148_EPI.txt,glu-L,EPI,C3[13C]2H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_glu-L_149_EPI.txt,glu-L,EPI,C2[13C]3H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_glyc3p_171_EPI.txt,glyc3p,EPI,C3H8O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_glyc3p_172_EPI.txt,glyc3p,EPI,C2[13C]H8O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_glyc3p_173_EPI.txt,glyc3p,EPI,C[13C]2H8O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1-10x,1_glyclt_75_EPI_10x.txt,glyclt,EPI,C2H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_gtp_522_EPI.txt,gtp,EPI,C10H15N5O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_gtp_523_EPI.txt,gtp,EPI,C9[13C]H15N5O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_gtp_524_EPI.txt,gtp,EPI,C8[13C]2H15N5O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_icit_191_EPI.txt,icit,EPI,C6H7O7-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_icit_192_EPI.txt,icit,EPI,C5[13C]H7O7-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_icit_193_EPI.txt,icit,EPI,C4[13C]2H7O7-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_mal-L_133_EPI.txt,mal-L,EPI,C4H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_mal-L_134_EPI.txt,mal-L,EPI,C3[13C]H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_met-L_148_EPI.txt,met-L,EPI,C5H10NO2S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_pep_167_EPI.txt,pep,EPI,C3H4O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_prpp_389_EPI.txt,prpp,EPI,C5H12O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_pyr_87_EPI.txt,pyr,EPI,C3H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_r5p_229_EPI.txt,r5p,EPI,C5H10O8P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_s7p_289_EPI.txt,s7p,EPI,C7H14O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_ser-L_104_EPI.txt,ser-L,EPI,C3H6NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_succ_117_EPI.txt,succ,EPI,C4H5O4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_thr-L_118_EPI.txt,thr-L,EPI,C4H8NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_ump_323_EPI.txt,ump,EPI,C9H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_ump_324_EPI.txt,ump,EPI,C8[13C]H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-1,1_ump_325_EPI.txt,ump,EPI,C7[13C]2H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_23dpg_265_EPI.txt,23dpg,EPI,C3H7O10P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_2pg_185_EPI.txt,2pg,EPI,C3H6O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_2pg_186_EPI.txt,2pg,EPI,C2[13C]H6O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_2pg_187_EPI.txt,2pg,EPI,C[13C]2H6O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_6pgc_275_EPI.txt,6pgc,EPI,C6H12O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_6pgc_277_EPI.txt,6pgc,EPI,C4[13C]2H12O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_accoa_808_EPI.txt,accoa,EPI,C23H37N7O17P3S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_accoa_809_EPI.txt,accoa,EPI,C22[13C]H37N7O17P3S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_accoa_810_EPI.txt,accoa,EPI,C21[13C]2H37N7O17P3S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_accoa_811_EPI.txt,accoa,EPI,C20[13C]3H37N7O17P3S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_accoa_812_EPI.txt,accoa,EPI,C19[13C]4H37N7O17P3S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_acon-C_173_EPI.txt,acon-C,EPI,C6H5O6-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_acon-C_174_EPI.txt,acon-C,EPI,C5[13C]H5O6-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_acon-C_175_EPI.txt,acon-C,EPI,C4[13C]2H5O6-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_acon-C_176_EPI.txt,acon-C,EPI,C3[13C]3H5O6-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_akg_145_EPI.txt,akg,EPI,C5H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_amp_346_EPI.txt,amp,EPI,C10H13N5O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_amp_347_EPI.txt,amp,EPI,C9[13C]H13N5O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_amp_348_EPI.txt,amp,EPI,C8[13C]2H13N5O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2-10x,2_asp-L_132_EPI_10x.txt,asp-L,EPI,C4H6NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2-10x,2_asp-L_133_EPI_10x.txt,asp-L,EPI,C3[13C]H6NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_atp_506_EPI.txt,atp,EPI,C10H15N5O13P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_atp_507_EPI.txt,atp,EPI,C9[13C]H15N5O13P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_atp_508_EPI.txt,atp,EPI,C8[13C]2H15N5O13P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_dhap_169_EPI.txt,dhap,EPI,C3H6O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_fad_784_EPI.txt,fad,EPI,C27H32N9O15P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_fad_785_EPI.txt,fad,EPI,C26[13C]H32N9O15P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_fad_786_EPI.txt,fad,EPI,C25[13C]2H32N9O15P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_fdp_339_EPI.txt,fdp,EPI,C6H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_fdp_340_EPI.txt,fdp,EPI,C5[13C]H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_fdp_341_EPI.txt,fdp,EPI,C4[13C]2H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_fdp_342_EPI.txt,fdp,EPI,C3[13C]3H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_g6p_259_EPI.txt,g6p,EPI,C6H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_g6p_260_EPI.txt,g6p,EPI,C5[13C]H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_g6p_261_EPI.txt,g6p,EPI,C4[13C]2H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_g6p_262_EPI.txt,g6p,EPI,C3[13C]3H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2-10x,2_glu-L_146_EPI_10x.txt,glu-L,EPI,C5H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2-10x,2_glu-L_147_EPI_10x.txt,glu-L,EPI,C4[13C]H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2-10x,2_glu-L_148_EPI_10x.txt,glu-L,EPI,C3[13C]2H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_glyc3p_171_EPI.txt,glyc3p,EPI,C3H8O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_glyc3p_172_EPI.txt,glyc3p,EPI,C2[13C]H8O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_glyc3p_173_EPI.txt,glyc3p,EPI,C[13C]2H8O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_glyclt_75_EPI.txt,glyclt,EPI,C2H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_gtp_522_EPI.txt,gtp,EPI,C10H15N5O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_gtp_523_EPI.txt,gtp,EPI,C9[13C]H15N5O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_gtp_525_EPI.txt,gtp,EPI,C7[13C]3H15N5O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_icit_191_EPI.txt,icit,EPI,C6H7O7-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_icit_192_EPI.txt,icit,EPI,C5[13C]H7O7-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_icit_193_EPI.txt,icit,EPI,C4[13C]2H7O7-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2-10x,2_mal-L_133_EPI_10x.txt,mal-L,EPI,C4H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_pep_167_EPI.txt,pep,EPI,C3H4O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_prpp_389_EPI.txt,prpp,EPI,C5H12O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_prpp_390_EPI.txt,prpp,EPI,C4[13C]H12O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_pyr_87_EPI.txt,pyr,EPI,C3H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_r5p_229_EPI.txt,r5p,EPI,C5H10O8P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2-10x,2_s7p_289_EPI_10x.txt,s7p,EPI,C7H14O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_succ_117_EPI.txt,succ,EPI,C4H5O4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_thr-L_118_EPI.txt,thr-L,EPI,C4H8NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_ump_323_EPI.txt,ump,EPI,C9H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-2,2_ump_324_EPI.txt,ump,EPI,C8[13C]H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_2pg_185_EPI.txt,2pg,EPI,C3H6O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_2pg_186_EPI.txt,2pg,EPI,C2[13C]H6O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_2pg_187_EPI.txt,2pg,EPI,C[13C]2H6O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_6pgc_275_EPI.txt,6pgc,EPI,C6H12O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_6pgc_276_EPI.txt,6pgc,EPI,C5[13C]H12O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_6pgc_277_EPI.txt,6pgc,EPI,C4[13C]2H12O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_accoa_808_EPI.txt,accoa,EPI,C23H37N7O17P3S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_accoa_809_EPI.txt,accoa,EPI,C22[13C]H37N7O17P3S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_accoa_810_EPI.txt,accoa,EPI,C21[13C]2H37N7O17P3S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_accoa_811_EPI.txt,accoa,EPI,C20[13C]3H37N7O17P3S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_acon-C_173_EPI.txt,acon-C,EPI,C6H5O6-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_acon-C_174_EPI.txt,acon-C,EPI,C5[13C]H5O6-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_acon-C_175_EPI.txt,acon-C,EPI,C4[13C]2H5O6-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_acon-C_176_EPI.txt,acon-C,EPI,C3[13C]3H5O6-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_akg_145_EPI.txt,akg,EPI,C5H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_amp_346_EPI.txt,amp,EPI,C10H13N5O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_amp_347_EPI.txt,amp,EPI,C9[13C]H13N5O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_amp_348_EPI.txt,amp,EPI,C8[13C]2H13N5O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3-10x,3_asp-L_132_EPI_10x.txt,asp-L,EPI,C4H6NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3-10x,3_asp-L_133_EPI_10x.txt,asp-L,EPI,C3[13C]H6NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_atp_506_EPI.txt,atp,EPI,C10H15N5O13P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_atp_507_EPI.txt,atp,EPI,C9[13C]H15N5O13P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_atp_508_EPI.txt,atp,EPI,C8[13C]2H15N5O13P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_dhap_169_EPI.txt,dhap,EPI,C3H6O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_fad_784_EPI.txt,fad,EPI,C27H32N9O15P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_fad_785_EPI.txt,fad,EPI,C26[13C]H32N9O15P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_fad_786_EPI.txt,fad,EPI,C25[13C]2H32N9O15P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_fdp_339_EPI.txt,fdp,EPI,C6H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_fdp_340_EPI.txt,fdp,EPI,C5[13C]H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_fdp_341_EPI.txt,fdp,EPI,C4[13C]2H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_fdp_342_EPI.txt,fdp,EPI,C3[13C]3H13O12P2-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_g6p_259_EPI.txt,g6p,EPI,C6H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_g6p_260_EPI.txt,g6p,EPI,C5[13C]H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_g6p_261_EPI.txt,g6p,EPI,C4[13C]2H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_g6p_262_EPI.txt,g6p,EPI,C3[13C]3H12O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_glu-L_146_EPI.txt,glu-L,EPI,C5H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_glu-L_147_EPI.txt,glu-L,EPI,C4[13C]H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_glu-L_148_EPI.txt,glu-L,EPI,C3[13C]2H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_glu-L_149_EPI.txt,glu-L,EPI,C2[13C]3H8NO4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_glyc3p_171_EPI.txt,glyc3p,EPI,C3H8O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_glyc3p_172_EPI.txt,glyc3p,EPI,C2[13C]H8O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_glyc3p_173_EPI.txt,glyc3p,EPI,C[13C]2H8O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3-10x,3_glyclt_75_EPI_10x.txt,glyclt,EPI,C2H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_gtp_522_EPI.txt,gtp,EPI,C10H15N5O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_gtp_523_EPI.txt,gtp,EPI,C9[13C]H15N5O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_gtp_524_EPI.txt,gtp,EPI,C8[13C]2H15N5O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_gtp_525_EPI.txt,gtp,EPI,C7[13C]3H15N5O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_icit_191_EPI.txt,icit,EPI,C6H7O7-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_icit_192_EPI.txt,icit,EPI,C5[13C]H7O7-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_icit_193_EPI.txt,icit,EPI,C4[13C]2H7O7-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_mal-L_133_EPI.txt,mal-L,EPI,C4H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_mal-L_134_EPI.txt,mal-L,EPI,C3[13C]H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_met-L_148_EPI.txt,met-L,EPI,C5H10NO2S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_pep_167_EPI.txt,pep,EPI,C3H4O6P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_prpp_389_EPI.txt,prpp,EPI,C5H12O14P3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_pyr_87_EPI.txt,pyr,EPI,C3H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_r5p_229_EPI.txt,r5p,EPI,C5H10O8P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_s7p_289_EPI.txt,s7p,EPI,C7H14O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_ser-L_104_EPI.txt,ser-L,EPI,C3H6NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_succ_117_EPI.txt,succ,EPI,C4H5O4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_thr-L_118_EPI.txt,thr-L,EPI,C4H8NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_ump_323_EPI.txt,ump,EPI,C9H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_ump_324_EPI.txt,ump,EPI,C8[13C]H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-3,3_ump_325_EPI.txt,ump,EPI,C7[13C]2H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-4,4_2pg_185_EPI.txt,2pg,EPI,C3H6O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-4,4_2pg_186_EPI.txt,2pg,EPI,C2[13C]H6O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-4,4_2pg_187_EPI.txt,2pg,EPI,C[13C]2H6O7P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-4,4_6pgc_275_EPI.txt,6pgc,EPI,C6H12O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-4,4_6pgc_276_EPI.txt,6pgc,EPI,C5[13C]H12O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-4,4_6pgc_277_EPI.txt,6pgc,EPI,C4[13C]2H12O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-4,4_accoa_808_EPI.txt,accoa,EPI,C23H37N7O17P3S-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_Broth-4,4_accoa_809_EPI.txt,accoa,EPI,C22[13C]H37N7O17P3S-
