Mass/Charge	Intensity
66.6	1911.63192782788
68.52	1911.63192782788
69.36	3823.26385565576
70.32	1911.63192782788
71.76	1911.63192782788
72.72	1911.63192782788
72.84	5734.89578348365
74.64	3823.26385565576
74.76	1911.63192782788
74.88	19116.3192782788
75	7646.52771131153
75.12	5734.89578348365
78.12	1911.63192782788
78.24	7646.52771131153
78.36	17204.6873504509
78.48	7646.52771131153
78.6	22939.5831339346
78.72	55437.3259070086
78.84	191163.192782788
78.96	238953.990978485
79.08	70730.3813296316
79.2	19116.3192782788
79.32	13381.4234947952
79.44	3823.26385565576
79.56	7646.52771131153
79.92	1911.63192782788
80.16	1911.63192782788
80.64	1911.63192782788
81.24	1911.63192782788
82.56	1911.63192782788
82.92	1911.63192782788
83.04	3823.26385565576
83.16	1911.63192782788
86.76	3823.26385565576
86.88	5734.89578348365
87	11469.7915669673
87.12	1911.63192782788
88.56	3823.26385565576
88.8	3823.26385565576
88.92	7646.52771131153
89.04	15293.0554226231
90.84	1911.63192782788
96.84	3823.26385565576
96.96	24851.2150617625
99.96	1911.63192782788
108.96	3823.26385565576
109.08	5734.89578348365
126.84	1911.63192782788
126.96	3823.26385565576
127.08	1911.63192782788
127.44	1911.63192782788
129.12	3823.26385565576
132.96	1911.63192782788
139.08	1911.63192782788
153	1911.63192782788
153.12	3823.26385565576
170.76	3823.26385565576
170.88	13381.4234947952
171	17204.6873504509
171.12	28674.4789174182
171.24	26762.8469895903
171.48	3823.26385565576
171.84	1911.63192782788
