experiment_id,sample_name,filename,met_id,scan_type,precursor_formula
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_accoa_817_EPI.txt,accoa,EPI,C14[13C]9H37N7O17P3S-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_accoa_817_EPI.txt,accoa,EPI,C14[13C]9H37N7O17P3S-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_accoa_818_EPI.txt,accoa,EPI,C13[13C]10H37N7O17P3S-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_accoa_818_EPI.txt,accoa,EPI,C13[13C]10H37N7O17P3S-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_accoa_818_EPI.txt,accoa,EPI,C13[13C]10H37N7O17P3S-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_accoa_818_EPI.txt,accoa,EPI,C13[13C]10H37N7O17P3S-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_accoa_818_EPI.txt,accoa,EPI,C13[13C]10H37N7O17P3S-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,3_accoa_818_EPI.txt,accoa,EPI,C13[13C]10H37N7O17P3S-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_acon-C_173_EPI.txt,acon-C,EPI,C6H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_acon-C_173_EPI.txt,acon-C,EPI,C6H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_acon-C_173_EPI.txt,acon-C,EPI,C6H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_acon-C_173_EPI.txt,acon-C,EPI,C6H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_acon-C_173_EPI.txt,acon-C,EPI,C6H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_acon-C_173_EPI.txt,acon-C,EPI,C6H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_acon-C_174_EPI.txt,acon-C,EPI,C5[13C]H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_acon-C_174_EPI.txt,acon-C,EPI,C5[13C]H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_acon-C_174_EPI.txt,acon-C,EPI,C5[13C]H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_acon-C_174_EPI.txt,acon-C,EPI,C5[13C]H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_acon-C_174_EPI.txt,acon-C,EPI,C5[13C]H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_acon-C_174_EPI.txt,acon-C,EPI,C5[13C]H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_acon-C_175_EPI.txt,acon-C,EPI,C4[13C]2H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_acon-C_175_EPI.txt,acon-C,EPI,C4[13C]2H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_acon-C_175_EPI.txt,acon-C,EPI,C4[13C]2H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_acon-C_175_EPI.txt,acon-C,EPI,C4[13C]2H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_acon-C_175_EPI.txt,acon-C,EPI,C4[13C]2H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_acon-C_175_EPI.txt,acon-C,EPI,C4[13C]2H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_acon-C_176_EPI.txt,acon-C,EPI,C3[13C]3H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_acon-C_176_EPI.txt,acon-C,EPI,C3[13C]3H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_acon-C_176_EPI.txt,acon-C,EPI,C3[13C]3H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_acon-C_176_EPI.txt,acon-C,EPI,C3[13C]3H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_acon-C_176_EPI.txt,acon-C,EPI,C3[13C]3H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_acon-C_176_EPI.txt,acon-C,EPI,C3[13C]3H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_acon-C_177_EPI.txt,acon-C,EPI,C2[13C]4H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_acon-C_177_EPI.txt,acon-C,EPI,C2[13C]4H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_acon-C_177_EPI.txt,acon-C,EPI,C2[13C]4H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_acon-C_177_EPI.txt,acon-C,EPI,C2[13C]4H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_acon-C_177_EPI.txt,acon-C,EPI,C2[13C]4H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_acon-C_177_EPI.txt,acon-C,EPI,C2[13C]4H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,4_acon-C_178_EPI.txt,acon-C,EPI,C[13C]5H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,5_acon-C_178_EPI.txt,acon-C,EPI,C[13C]5H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,6_acon-C_178_EPI.txt,acon-C,EPI,C[13C]5H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_acon-C_178_EPI.txt,acon-C,EPI,C[13C]5H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_acon-C_178_EPI.txt,acon-C,EPI,C[13C]5H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_acon-C_178_EPI.txt,acon-C,EPI,C[13C]5H5O6-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_amp_347_EPI.txt,amp,EPI,C9[13C]H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_amp_347_EPI.txt,amp,EPI,C9[13C]H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_amp_347_EPI.txt,amp,EPI,C9[13C]H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_amp_347_EPI.txt,amp,EPI,C9[13C]H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_amp_347_EPI.txt,amp,EPI,C9[13C]H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_amp_347_EPI.txt,amp,EPI,C9[13C]H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_amp_348_EPI.txt,amp,EPI,C8[13C]2H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_amp_348_EPI.txt,amp,EPI,C8[13C]2H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_amp_348_EPI.txt,amp,EPI,C8[13C]2H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_amp_348_EPI.txt,amp,EPI,C8[13C]2H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_amp_348_EPI.txt,amp,EPI,C8[13C]2H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_amp_348_EPI.txt,amp,EPI,C8[13C]2H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_amp_349_EPI.txt,amp,EPI,C7[13C]3H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_amp_349_EPI.txt,amp,EPI,C7[13C]3H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_amp_349_EPI.txt,amp,EPI,C7[13C]3H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_amp_349_EPI.txt,amp,EPI,C7[13C]3H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_amp_349_EPI.txt,amp,EPI,C7[13C]3H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_amp_349_EPI.txt,amp,EPI,C7[13C]3H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_amp_350_EPI.txt,amp,EPI,C6[13C]4H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_amp_350_EPI.txt,amp,EPI,C6[13C]4H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_amp_350_EPI.txt,amp,EPI,C6[13C]4H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,2_amp_350_EPI.txt,amp,EPI,C6[13C]4H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_amp_350_EPI.txt,amp,EPI,C6[13C]4H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_amp_350_EPI.txt,amp,EPI,C6[13C]4H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_amp_351_EPI.txt,amp,EPI,C5[13C]5H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_amp_351_EPI.txt,amp,EPI,C5[13C]5H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_amp_351_EPI.txt,amp,EPI,C5[13C]5H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_amp_351_EPI.txt,amp,EPI,C5[13C]5H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_amp_351_EPI.txt,amp,EPI,C5[13C]5H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_amp_351_EPI.txt,amp,EPI,C5[13C]5H13N5O7P-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_asp-L_132_EPI.txt,asp-L,EPI,C4H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_asp-L_132_EPI.txt,asp-L,EPI,C4H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_asp-L_132_EPI.txt,asp-L,EPI,C4H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_asp-L_132_EPI.txt,asp-L,EPI,C4H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_asp-L_132_EPI.txt,asp-L,EPI,C4H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_asp-L_132_EPI.txt,asp-L,EPI,C4H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_asp-L_133_EPI.txt,asp-L,EPI,C3[13C]H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_asp-L_133_EPI.txt,asp-L,EPI,C3[13C]H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_asp-L_133_EPI.txt,asp-L,EPI,C3[13C]H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_asp-L_133_EPI.txt,asp-L,EPI,C3[13C]H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_asp-L_133_EPI.txt,asp-L,EPI,C3[13C]H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_asp-L_133_EPI.txt,asp-L,EPI,C3[13C]H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_asp-L_134_EPI.txt,asp-L,EPI,C2[13C]2H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_asp-L_134_EPI.txt,asp-L,EPI,C2[13C]2H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_asp-L_134_EPI.txt,asp-L,EPI,C2[13C]2H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_asp-L_134_EPI.txt,asp-L,EPI,C2[13C]2H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_asp-L_134_EPI.txt,asp-L,EPI,C2[13C]2H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_asp-L_134_EPI.txt,asp-L,EPI,C2[13C]2H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_asp-L_135_EPI.txt,asp-L,EPI,C[13C]3H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_asp-L_135_EPI.txt,asp-L,EPI,C[13C]3H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_asp-L_135_EPI.txt,asp-L,EPI,C[13C]3H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_asp-L_135_EPI.txt,asp-L,EPI,C[13C]3H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_asp-L_135_EPI.txt,asp-L,EPI,C[13C]3H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_asp-L_135_EPI.txt,asp-L,EPI,C[13C]3H6NO4-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,4_atp_506_EPI.txt,atp,EPI,C10H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,5_atp_506_EPI.txt,atp,EPI,C10H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_atp_506_EPI.txt,atp,EPI,C10H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_atp_506_EPI.txt,atp,EPI,C10H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_atp_506_EPI.txt,atp,EPI,C10H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,3_atp_506_EPI.txt,atp,EPI,C10H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_atp_507_EPI.txt,atp,EPI,C9[13C]H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_atp_507_EPI.txt,atp,EPI,C9[13C]H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_atp_507_EPI.txt,atp,EPI,C9[13C]H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_atp_507_EPI.txt,atp,EPI,C9[13C]H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_atp_507_EPI.txt,atp,EPI,C9[13C]H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_atp_507_EPI.txt,atp,EPI,C9[13C]H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_atp_508_EPI.txt,atp,EPI,C8[13C]2H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_atp_508_EPI.txt,atp,EPI,C8[13C]2H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_atp_508_EPI.txt,atp,EPI,C8[13C]2H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_atp_508_EPI.txt,atp,EPI,C8[13C]2H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_atp_508_EPI.txt,atp,EPI,C8[13C]2H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_atp_508_EPI.txt,atp,EPI,C8[13C]2H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_atp_509_EPI.txt,atp,EPI,C7[13C]3H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_atp_509_EPI.txt,atp,EPI,C7[13C]3H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_atp_509_EPI.txt,atp,EPI,C7[13C]3H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_atp_509_EPI.txt,atp,EPI,C7[13C]3H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_atp_509_EPI.txt,atp,EPI,C7[13C]3H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_atp_509_EPI.txt,atp,EPI,C7[13C]3H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_atp_510_EPI.txt,atp,EPI,C6[13C]4H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,2_atp_510_EPI.txt,atp,EPI,C6[13C]4H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_atp_510_EPI.txt,atp,EPI,C6[13C]4H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_atp_510_EPI.txt,atp,EPI,C6[13C]4H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_atp_510_EPI.txt,atp,EPI,C6[13C]4H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_atp_510_EPI.txt,atp,EPI,C6[13C]4H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,1_atp_511_EPI.txt,atp,EPI,C5[13C]5H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,5_atp_511_EPI.txt,atp,EPI,C5[13C]5H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,3_atp_511_EPI.txt,atp,EPI,C5[13C]5H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,4_atp_511_EPI.txt,atp,EPI,C5[13C]5H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,5_atp_511_EPI.txt,atp,EPI,C5[13C]5H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,6_atp_511_EPI.txt,atp,EPI,C5[13C]5H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,5_atp_512_EPI.txt,atp,EPI,C4[13C]6H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,5_atp_512_EPI.txt,atp,EPI,C4[13C]6H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,6_atp_512_EPI.txt,atp,EPI,C4[13C]6H15N5O13P3-
WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,6_atp_512_EPI.txt,atp,EPI,C4[13C]6H15N5O13P3-
