Mass/Charge	Intensity
58.56	499.965273431908
58.8	999.930546863815
60	499.965273431908
68.76	1499.89582029572
68.88	1999.86109372763
69	1499.89582029572
69.72	499.965273431908
70.44	499.965273431908
70.56	3999.72218745526
70.68	4499.68746088717
70.8	16498.854023253
70.92	18998.6803904125
71.04	13999.0276560934
71.16	4999.65273431908
71.28	1999.86109372763
71.4	1499.89582029572
71.52	1499.89582029572
72.12	499.965273431908
72.24	499.965273431908
72.36	2999.79164059145
72.48	8499.40964834243
72.6	20498.5762107082
72.72	31497.8122262102
72.84	73494.8951944904
72.96	77994.5826553776
73.08	35497.5344136654
73.2	6499.5485546148
73.32	3499.75691402335
73.44	499.965273431908
73.68	1999.86109372763
73.8	499.965273431908
74.64	499.965273431908
74.76	999.930546863815
74.88	1999.86109372763
75	1999.86109372763
75.12	999.930546863815
75.36	999.930546863815
75.6	499.965273431908
75.72	1499.89582029572
75.84	1999.86109372763
75.96	499.965273431908
76.68	999.930546863815
76.8	1499.89582029572
76.92	999.930546863815
77.04	499.965273431908
77.52	499.965273431908
78	499.965273431908
80.88	999.930546863815
81	1999.86109372763
83.76	499.965273431908
83.88	499.965273431908
86.28	999.930546863815
86.4	999.930546863815
86.64	499.965273431908
86.76	5499.61800775098
86.88	19998.6109372763
87	29997.9164059145
87.12	11499.2012889339
87.24	3999.72218745526
87.36	2499.82636715954
87.84	499.965273431908
90.6	499.965273431908
90.96	499.965273431908
98.4	999.930546863815
98.52	499.965273431908
98.64	1499.89582029572
98.76	499.965273431908
98.88	7499.47910147861
99	12499.1318357977
99.12	4499.68746088717
99.36	499.965273431908
99.48	1999.86109372763
99.6	7499.47910147861
99.72	19998.6109372763
99.84	58495.9369915332
99.96	42497.0482417121
100.08	9999.30546863815
100.2	3999.72218745526
100.32	999.930546863815
100.56	999.930546863815
100.68	999.930546863815
100.8	999.930546863815
101.16	999.930546863815
102.6	499.965273431908
115.08	1499.89582029572
115.2	499.965273431908
116.52	999.930546863815
116.64	2999.79164059145
116.76	10999.236015502
116.88	60995.7633586927
117	67995.2771867394
117.12	38497.3260542569
117.24	5499.61800775098
117.36	999.930546863815
117.48	2499.82636715954
117.6	1499.89582029572
117.72	499.965273431908
117.84	499.965273431908
117.96	499.965273431908
118.08	499.965273431908
118.2	499.965273431908
118.68	499.965273431908
119.04	499.965273431908
122.64	499.965273431908
122.88	999.930546863815
