Mass/Charge	Intensity
58.92	1235.20832259648
59.04	617.604161298239
59.88	1235.20832259648
60.84	617.604161298239
64.8	617.604161298239
73.8	1235.20832259648
75.36	617.604161298239
75.72	1852.81248389472
75.84	1852.81248389472
75.96	1235.20832259648
76.08	1235.20832259648
76.56	617.604161298239
76.68	617.604161298239
79.68	2470.41664519296
79.8	9264.06241947358
79.92	2470.41664519296
80.04	617.604161298239
80.4	2470.41664519296
80.52	4323.22912908767
80.64	14204.8957098595
80.76	33968.2288714031
80.88	63613.2286137186
81	20380.9373228419
81.12	3705.62496778943
81.24	1235.20832259648
81.36	1235.20832259648
81.48	617.604161298239
81.72	1852.81248389472
83.04	1235.20832259648
87.72	1235.20832259648
88.08	617.604161298239
88.8	1852.81248389472
88.92	1235.20832259648
89.04	617.604161298239
89.16	1852.81248389472
89.28	1235.20832259648
91.92	617.604161298239
92.88	617.604161298239
95.04	617.604161298239
103.92	1235.20832259648
104.04	617.604161298239
104.88	617.604161298239
105	1852.81248389472
105.24	1235.20832259648
105.48	617.604161298239
105.6	617.604161298239
105.72	617.604161298239
105.84	4323.22912908767
105.96	16675.3123550525
106.08	43849.895452175
106.2	17910.5206776489
106.32	3705.62496778943
106.68	2470.41664519296
107.04	6176.04161298239
107.16	1235.20832259648
107.28	617.604161298239
107.4	1235.20832259648
107.52	617.604161298239
107.88	617.604161298239
108	1235.20832259648
109.08	1235.20832259648
121.08	617.604161298239
121.2	617.604161298239
122.16	1235.20832259648
123.12	617.604161298239
131.04	617.604161298239
132.36	617.604161298239
132.72	1235.20832259648
132.84	617.604161298239
132.96	10499.2707420701
133.08	35821.0413552979
133.2	13587.2915485613
133.32	3705.62496778943
133.56	1852.81248389472
133.68	1235.20832259648
133.92	1852.81248389472
135.12	617.604161298239
135.96	4323.22912908767
136.08	2470.41664519296
150.72	1235.20832259648
150.96	6793.64577428063
151.08	27174.5830971225
151.2	15440.104032456
151.32	2470.41664519296
151.44	1852.81248389472
