73.3200	1.5440e4	0.8050
84.3600	4.3673e4	2.2769
84.6000	7.3671e4	3.8408
84.7200	1.2264e5	6.3937
84.8400	3.8556e5	20.1012
84.9600	2.6822e5	13.9834
85.0800	1.6278e5	8.4867
85.2000	7.3671e4	3.8408
85.3200	2.9116e4	1.5179
85.5600	2.9116e4	1.5179
86.1600	1.5440e4	0.8050
86.8800	8.9994e4	4.6918
87.0000	1.5440e4	0.8050
87.9600	1.4558e4	0.7590
96.8400	2.9998e4	1.5639
96.9600	1.4558e4	0.7590
97.0800	1.4558e4	0.7590
97.2000	1.5440e4	0.8050
98.6400	3.0880e4	1.6099
100.5600	9.1758e4	4.7838
100.6800	1.9366e5	10.0966
100.8000	2.7175e5	14.1674
100.9200	4.3541e5	22.7001
101.0400	1.3278e5	6.9227
101.1600	4.4556e4	2.3229
101.2800	1.4558e4	0.7590
101.5200	1.5440e4	0.8050
101.6400	2.9116e4	1.5179
110.5200	1.4558e4	0.7590
110.6400	7.5436e4	3.9328
110.7600	1.6543e5	8.6247
110.8800	1.3455e5	7.0147
111.0000	8.0244e5	41.8353
111.1200	3.7189e5	19.3882
111.2400	1.0367e5	5.4048
111.4800	1.4558e4	0.7590
111.6000	1.5440e4	0.8050
111.9600	2.9998e4	1.5639
114.9600	1.4558e4	0.7590
115.0800	2.9998e4	1.5639
128.4000	1.5440e4	0.8050
128.5200	1.5440e4	0.8050
128.6400	2.9116e4	1.5179
128.7600	2.4175e5	12.6035
128.8800	4.9805e5	25.9660
129.0000	9.8067e5	51.1270
129.1200	7.3010e5	38.0635
129.2400	3.7189e5	19.3882
129.3600	1.1911e5	6.2098
129.4800	4.3673e4	2.2769
129.7200	2.9116e4	1.5179
129.8400	1.4558e4	0.7590
129.9600	1.5440e4	0.8050
130.8000	1.4558e4	0.7590
131.0400	2.9116e4	1.5179
131.7600	1.5440e4	0.8050
140.6400	1.4558e4	0.7590
140.8800	1.5440e4	0.8050
141.0000	1.4558e4	0.7590
141.2400	2.9116e4	1.5179
154.5600	3.0880e4	1.6099
154.8000	1.4558e4	0.7590
154.9200	1.2087e5	6.3017
155.0400	3.2645e5	17.0193
155.1600	2.3822e5	12.4195
155.2800	1.4911e5	7.7737
155.4000	4.3673e4	2.2769
156.6000	1.5440e4	0.8050
172.4400	1.4558e4	0.7590
172.5600	2.9116e4	1.5179
172.6800	1.4823e5	7.7277
172.8000	3.2733e5	17.0653
172.9200	8.8185e5	45.9752
173.0400	1.8780e6	97.9071
173.1600	1.9181e6	100.0000
173.2800	1.2608e6	65.7314
173.4000	3.5556e5	18.5373
173.5200	3.1807e5	16.5823
173.6400	6.0878e4	3.1739
173.7600	3.0880e4	1.6099
174.0000	2.9116e4	1.5179
174.3600	2.9998e4	1.5639
174.9600	1.4558e4	0.7590
175.3200	1.5440e4	0.8050
