78.8400	6970.1040	0.6606
96.7200	6970.1040	0.6606
143.1600	3705.6250	0.3512
147.1200	6970.1040	0.6606
155.1600	3705.6250	0.3512
168.1200	2.0910e4	1.9818
174.7200	3705.6250	0.3512
176.8800	6970.1040	0.6606
177.0000	7411.2500	0.7024
191.5200	6970.1040	0.6606
192.9600	7411.2500	0.7024
193.4400	6970.1040	0.6606
195.0000	7411.2500	0.7024
233.2800	3705.6250	0.3512
235.3200	3705.6250	0.3512
235.6800	3705.6250	0.3512
236.0400	6970.1040	0.6606
236.1600	1.4381e4	1.3630
237.4800	3705.6250	0.3512
240.9600	2.0910e4	1.9818
241.0800	2.1351e4	2.0236
241.2000	2.5498e4	2.4166
241.3200	6970.1040	0.6606
241.4400	3705.6250	0.3512
256.6800	6970.1040	0.6606
256.9200	1.4381e4	1.3630
257.0400	7411.2500	0.7024
261.1200	1.3940e4	1.3212
263.0400	6970.1040	0.6606
267.1200	6970.1040	0.6606
275.2800	6970.1040	0.6606
278.6400	6970.1040	0.6606
279.1200	6970.1040	0.6606
303.0000	3705.6250	0.3512
303.1200	6970.1040	0.6606
320.8800	1.8087e4	1.7142
321.0000	3.5733e4	3.3866
321.2400	1.7646e4	1.6724
338.1600	3705.6250	0.3512
338.2800	1.4381e4	1.3630
338.4000	1.8087e4	1.7142
338.5200	6.6878e4	6.3383
338.6400	2.4245e5	22.9785
338.7600	6.4160e5	60.8078
338.8800	1.0551e6	100.0000
339.0000	8.6888e5	82.3480
339.1200	7.6627e5	72.6231
339.2400	4.4212e5	41.9015
339.3600	2.0787e5	19.7006
339.4800	7.6495e4	7.2498
339.6000	8.2141e4	7.7849
339.7200	1.3940e4	1.3212
339.8400	1.8087e4	1.7142
340.3200	3705.6250	0.3512
341.4000	2.0910e4	1.9818
341.6400	1.3940e4	1.3212
341.8800	6970.1040	0.6606
