experiment_id,sample_name,filename,met_id,scan_type,precursor_formula
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_mal-L_133_EPI.txt,mal-L,EPI,C4H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-2-10x,2_mal-L_133.txt,mal-L,ER,C4H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-2-10x,2_mal-L_133_EPI.txt,mal-L,EPI,C4H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_mal-L_133.txt,mal-L,ER,C4H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_mal-L_133_EPI.txt,mal-L,EPI,C4H5O5-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_pyr_87.txt,pyr,ER,C3H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_pyr_87_EPI.txt,pyr,EPI,C3H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-2-10x,2_pyr_87.txt,pyr,ER,C3H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-2-10x,2_pyr_87_EPI.txt,pyr,EPI,C3H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_pyr_87.txt,pyr,ER,C3H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_pyr_87_EPI.txt,pyr,EPI,C3H3O3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_s7p_289_EPI.txt,s7p,EPI,C7H14O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-2-10x,2_s7p_289_EPI.txt,s7p,EPI,C7H14O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_s7p_289_EPI.txt,s7p,EPI,C7H14O10P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_ser-L_104.txt,ser-L,ER,C3H6NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_ser-L_104_EPI.txt,ser-L,EPI,C3H6NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-2-10x,2_ser-L_104.txt,ser-L,ER,C3H6NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-2-10x,2_ser-L_104_EPI.txt,ser-L,EPI,C3H6NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_ser-L_104.txt,ser-L,ER,C3H6NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_ser-L_104_EPI.txt,ser-L,EPI,C3H6NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_succ_117.txt,succ,ER,C4H5O4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_succ_117_EPI.txt,succ,EPI,C4H5O4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_succ_117.txt,succ,ER,C4H5O4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_succ_117_EPI.txt,succ,EPI,C4H5O4-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_thr-L_118.txt,thr-L,ER,C4H8NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_thr-L_118.txt,thr-L,ER,C4H8NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_thr-L_118_EPI.txt,thr-L,EPI,C4H8NO3-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_ump_323.txt,ump,ER,C9H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-1-10x,1_ump_323_EPI.txt,ump,EPI,C9H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-2-10x,2_ump_323.txt,ump,ER,C9H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-2-10x,2_ump_323_EPI.txt,ump,EPI,C9H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_ump_323.txt,ump,ER,C9H12N2O9P-
WTEColi12C01,140221_0_OxicWTEcoliGlcM9_ERQC-3-10x,3_ump_323_EPI.txt,ump,EPI,C9H12N2O9P-
