143.0600	143.0726	4739.6953	143.0000	143.2400	0.0425	11.2405
144.0600	144.0648	5416.7944	144.0400	144.1600	0.0320	11.7758
145.1000	145.1000	9479.3906	145.0400	145.2200	0.0936	24.6220
146.0200	146.0200	1354.1986	146.0000	146.0400	Undefined	3.2116
147.0400	147.0389	5416.7944	146.9800	147.1000	0.0714	16.5931
149.0600	149.0800	1354.1986	149.0600	149.1000	Undefined	3.2116
151.0400	151.0450	1354.1986	151.0000	151.0600	Undefined	3.7468
165.0800	165.0814	1742.4063	165.0800	165.1000	Undefined	3.5813
165.1600	165.1800	348.4813	165.1600	165.2000	Undefined	0.8264
166.0000	166.0138	1045.4437	166.0000	166.1400	Undefined	1.9284
166.1000	166.0600	696.9625	166.0400	166.1400	Undefined	1.6529
166.2600	166.2725	696.9625	166.1400	166.3000	Undefined	1.3774
167.0000	167.0300	1742.4063	166.9800	167.1600	0.1025	4.4077
167.8800	167.8860	1393.9250	167.8400	167.9200	0.0467	2.7548
168.0000	168.0185	1045.4437	168.0000	168.1400	Undefined	2.4793
169.0000	169.0246	1393.9250	168.9600	169.0600	0.1033	3.0303
169.1200	169.1164	1742.4063	168.9600	169.1400	Undefined	4.6832
170.1400	170.1317	3484.8125	170.0200	170.2400	0.1100	8.8154
170.9200	170.9325	696.9625	170.8600	170.9600	Undefined	1.3774
171.0600	171.0559	2090.8875	171.0400	171.2600	Undefined	5.7851
171.1600	171.1600	2090.8875	171.1200	171.2600	0.0300	4.4077
171.9400	171.9517	1045.4437	171.8800	171.9800	0.0600	1.9284
172.1400	172.1281	2439.3689	172.0200	172.2400	0.0315	5.2342
172.9400	172.9470	1742.4063	172.9200	172.9800	0.0292	3.5813
173.1000	173.0993	7318.1064	173.0200	173.1800	0.0315	15.7025
174.0400	174.0484	1.0803e4	173.9800	174.1800	0.0640	28.3747
175.1000	175.1078	3.2409e4	175.0200	175.2000	0.0960	100.0000
345.9600	345.9955	406.8870	345.8600	346.1800	0.1797	1.0454
348.1800	348.1635	440.7943	348.0000	348.3000	0.1250	1.1392
351.9800	351.9731	356.0261	351.8800	352.1200	0.1317	0.9918
