70.68	241751.78789861
70.8	1450510.72739166
70.92	967007.151594441
71.16	241751.78789861
71.28	241751.78789861
73.08	241751.78789861
102.84	241751.78789861
114.48	241751.78789861
114.72	483503.575797221
114.84	1692262.51529027
114.96	2659269.66688471
115.08	3868028.60637776
115.2	1934014.30318888
115.32	967007.151594441
115.44	241751.78789861
115.56	241751.78789861
115.68	241751.78789861
132.24	241751.78789861
132.48	483503.575797221
132.6	1208758.93949305
132.72	3384525.03058054
132.84	11845837.6070319
132.96	17406128.7286999
133.08	11845837.6070319
133.2	9911823.30384302
133.32	3626276.81847915
133.44	1208758.93949305
133.56	241751.78789861
133.68	241751.78789861
133.92	241751.78789861
134.16	483503.575797221
134.4	241751.78789861
