129.9	2744.93299885403
130.08	2744.93299885403
131.04	5489.86599770807
131.08	2744.93299885403
131.96	8234.7989965621
131.98	10979.7319954161
132	19214.5309919782
132.02	13724.6649942702
132.04	24704.3969896863
132.06	30194.2629873944
132.08	19214.5309919782
132.1	5489.86599770807
132.12	2744.93299885403
132.14	8234.7989965621
132.16	2744.93299885403
132.18	2744.93299885403
132.2	2744.93299885403
132.84	2744.93299885403
132.86	2744.93299885403
132.92	19214.5309919782
132.94	2744.93299885403
132.96	16469.5979931242
132.98	52153.7269782266
133	87837.8559633291
133.02	101562.520957599
133.04	87837.8559633291
133.06	76858.1239679129
133.08	49408.7939793726
133.1	13724.6649942702
133.12	5489.86599770807
133.14	19214.5309919782
133.16	16469.5979931242
133.18	16469.5979931242
133.22	10979.7319954161
133.24	10979.7319954161
133.26	2744.93299885403
133.3	2744.93299885403
133.34	2744.93299885403
133.5	2744.93299885403
133.88	2744.93299885403
133.98	2744.93299885403
134	5489.86599770807
134.02	8234.7989965621
134.04	2744.93299885403
134.06	10979.7319954161
134.08	2744.93299885403
134.22	2744.93299885403
134.24	2744.93299885403
134.3	2744.93299885403
134.82	2744.93299885403
134.84	5489.86599770807
134.86	5489.86599770807
134.88	5489.86599770807
134.96	5489.86599770807
135.04	2744.93299885403
135.06	10979.7319954161
135.98	2744.93299885403
136.08	2744.93299885403
136.86	2744.93299885403
137	2744.93299885403
137.98	2744.93299885403
138	2744.93299885403
138.02	2744.93299885403
138.06	2744.93299885403
138.86	2744.93299885403
138.88	2744.93299885403
138.94	2744.93299885403
138.96	2744.93299885403
139.02	8234.7989965621
139.26	5489.86599770807
154.94	249.572380578377
156.02	249.572380578377
156.96	249.572380578377
157.02	249.572380578377
157.34	249.572380578377
157.44	249.572380578377
164.92	499.144761156755
164.98	499.144761156755
165	249.572380578377
165.04	249.572380578377
165.08	249.572380578377
165.1	499.144761156755
165.12	249.572380578377
165.14	499.144761156755
165.2	499.144761156755
165.22	249.572380578377
165.56	499.144761156755
166.02	249.572380578377
166.04	1497.43428347026
166.06	748.717141735132
166.08	998.28952231351
166.1	1247.86190289189
166.12	1497.43428347026
166.14	748.717141735132
166.16	998.28952231351
166.22	499.144761156755
166.44	249.572380578377
166.88	249.572380578377
166.9	249.572380578377
166.96	499.144761156755
166.98	249.572380578377
167	249.572380578377
167.02	249.572380578377
167.04	748.717141735132
167.06	249.572380578377
167.08	998.28952231351
167.1	249.572380578377
167.12	1497.43428347026
167.14	499.144761156755
167.18	499.144761156755
167.24	249.572380578377
167.88	748.717141735132
167.9	998.28952231351
167.92	499.144761156755
167.94	499.144761156755
167.96	249.572380578377
168.06	748.717141735132
168.08	748.717141735132
168.12	499.144761156755
168.14	249.572380578377
168.16	748.717141735132
168.18	249.572380578377
168.2	998.28952231351
168.36	249.572380578377
168.94	499.144761156755
169	1247.86190289189
169.02	499.144761156755
169.04	1747.00666404864
169.06	1996.57904462702
169.08	1497.43428347026
169.1	1497.43428347026
169.12	499.144761156755
169.14	249.572380578377
169.16	499.144761156755
169.18	499.144761156755
169.2	499.144761156755
169.98	748.717141735132
170.04	249.572380578377
170.06	249.572380578377
170.08	1497.43428347026
170.1	3494.01332809728
170.12	3494.01332809728
170.14	2246.1514252054
170.16	3743.58570867566
170.18	2495.72380578377
170.2	1747.00666404864
170.22	499.144761156755
170.24	249.572380578377
170.26	499.144761156755
170.44	249.572380578377
170.92	249.572380578377
170.94	249.572380578377
171	499.144761156755
171.04	748.717141735132
171.06	499.144761156755
171.08	249.572380578377
171.1	2246.1514252054
171.12	1247.86190289189
171.14	2246.1514252054
171.16	1497.43428347026
171.18	499.144761156755
171.2	1247.86190289189
171.28	499.144761156755
171.86	249.572380578377
172.06	748.717141735132
172.08	1247.86190289189
172.1	998.28952231351
172.12	1497.43428347026
172.14	1247.86190289189
172.16	998.28952231351
172.18	998.28952231351
172.2	249.572380578377
172.22	249.572380578377
172.42	249.572380578377
172.9	249.572380578377
172.92	249.572380578377
172.94	249.572380578377
173	499.144761156755
173.02	748.717141735132
173.04	998.28952231351
173.06	2745.29618636215
173.08	3244.44094751891
173.1	2495.72380578377
173.12	2745.29618636215
173.14	998.28952231351
173.16	998.28952231351
173.18	1497.43428347026
173.2	748.717141735132
173.26	249.572380578377
173.3	499.144761156755
