72.48	289191.067486252
72.6	192794.044990834
72.72	481985.112477086
72.84	2313528.53989001
72.96	771176.179963338
73.08	289191.067486252
73.2	192794.044990834
73.8	96397.0224954172
74.16	96397.0224954172
98.52	96397.0224954172
98.88	963970.224954173
99	385588.089981669
116.4	96397.0224954172
116.52	192794.044990834
116.64	96397.0224954172
116.76	674779.157467921
116.88	2988307.69735793
117	4145071.96730294
117.12	4627057.07978003
117.24	1060367.24744959
117.36	385588.089981669
117.48	192794.044990834
117.72	289191.067486252
117.84	96397.0224954172
117.96	96397.0224954172
118.32	192794.044990834
118.44	96397.0224954172
118.68	192794.044990834
119.16	96397.0224954172
122.28	96397.0224954172
